signal_id,signal_col,lead_time,threshold_method,strategy_id,strategy_name,is_sharpe,is_ann_return,oos_sharpe,oos_sortino,oos_calmar,oos_max_dd,oos_ann_return,oos_ann_vol,oos_win_rate,n_trades,annual_turnover,valid
S3a,hy_ig_pctrank_504d,5,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7704155528287914,0.9211902818528819,0.43624715909967615,-0.33717272970521234,0.14709064545978187,0.19092377473390607,0.5335249042145593,2,0.24137931034482757,False
S3a,hy_ig_pctrank_504d,10,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7682062229501899,0.9189643374403779,0.4350076749596743,-0.33717272970521234,0.14667272520887112,0.190928842838053,0.5335249042145593,2,0.24137931034482757,False
S3a,hy_ig_pctrank_504d,10,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,10,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7678822404075806,0.9180999492473743,0.43478367338300733,-0.33717272970521234,0.14659719798580806,0.1909110411356778,0.5335249042145593,2,0.24137931034482757,False
S3a,hy_ig_pctrank_504d,21,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.763025319736568,0.9129010312711753,0.43208070352633665,-0.33717272970521234,0.1456858302609235,0.19093184261725557,0.5335249042145593,2,0.24137931034482757,False
S3a,hy_ig_pctrank_504d,21,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,21,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S3a,hy_ig_pctrank_504d,63,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7725943270929095,0.9238076071934913,0.43748664323967795,-0.33717272970521234,0.1475085657106926,0.19092628632898792,0.5340038314176245,0,0.0,False
S4a,hy_ig_roc_21d,0,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7811382802733315,0.8988461348440357,0.41616515187776504,-0.33717272970521234,0.14031954026681032,0.17963469952811748,0.4985632183908046,32,3.862068965517241,True
S4a,hy_ig_roc_21d,0,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6971343439631529,0.829577786986578,0.39484366051585207,-0.33717272970521234,0.133130514822928,0.19096823442392996,0.5229885057471264,32,3.862068965517241,True
S4a,hy_ig_roc_21d,0,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.758100586495141,0.882403410689497,0.40754835154153307,-0.33717272970521234,0.1374141901761182,0.1812611579835507,0.5090996168582376,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,0,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6666518546031425,0.7890362121322085,0.37761005984338825,-0.33717272970521234,0.1273198146415438,0.19098396526225406,0.5244252873563219,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,0,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.8464658345949269,1.0007734362367136,0.4590217498280908,-0.33717272970521234,0.15476961638360046,0.1828421302528588,0.5258620689655172,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,0,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.8488634436129393,0.9980877078060021,0.48055685641650364,-0.33717272970521234,0.16203066705650832,0.19087954402521107,0.5330459770114943,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,0,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.8375390238378225,0.98284171439238,0.45294838701195683,-0.33717272970521234,0.15272184406439443,0.18234594415025948,0.521551724137931,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,0,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.8273482027341492,0.9720301774424956,0.46841013078423577,-0.33717272970521234,0.1579351224180963,0.19089317157656943,0.5335249042145593,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,0,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7931824237821199,0.9322693551829718,0.4318399889514516,-0.33717272970521234,0.14560466787062967,0.1835702147512865,0.5244252873563219,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,0,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7526050827773753,0.8788457021515587,0.4261933346632254,-0.33717272970521234,0.1437007700305668,0.19093781495636575,0.5316091954022989,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,0,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7652801999566606,0.90275844932455,0.4199679065330495,-0.33717272970521234,0.14160172543433178,0.18503252199959044,0.5292145593869731,10,1.206896551724138,False
S4a,hy_ig_roc_21d,0,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.710589264416219,0.824681459612933,0.40244916982642087,-0.33717272970521234,0.1356948851579709,0.19096106844430075,0.5330459770114943,10,1.206896551724138,False
S4a,hy_ig_roc_21d,1,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.718234085970866,0.8253003849744934,0.38467603241456894,-0.33717272970521234,0.12970226790139094,0.18058495194650523,0.49808429118773945,32,3.862068965517241,True
S4a,hy_ig_roc_21d,1,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.5857743495153286,0.6933621255291925,0.3318654215894598,-0.33717272970521234,0.11189597009208928,0.19102231121023366,0.5220306513409961,32,3.862068965517241,True
S4a,hy_ig_roc_21d,1,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7754838451795333,0.8992531098028262,0.4172824136219817,-0.33717272970521234,0.14069625045890305,0.1814302790876711,0.5114942528735632,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,1,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7010872866312282,0.8239540407079954,0.39707818400428535,-0.33717272970521234,0.13388393520711347,0.19096614324649194,0.5292145593869731,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,1,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.8053244307294172,0.9508555211340524,0.4373925314329808,-0.33717272970521234,0.14747683377593102,0.18312723189380317,0.5253831417624522,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,1,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7722611400302634,0.905591630923866,0.4372984196262835,-0.33717272970521234,0.1474451018411694,0.190926480950979,0.532088122605364,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,1,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7854544460849796,0.9211219139045488,0.4246457095647293,-0.33717272970521234,0.14317895305154657,0.1822880419930245,0.5196360153256705,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,1,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.727142384943075,0.8541780307154075,0.41180477588978065,-0.33717272970521234,0.13884934039240054,0.19095206560303934,0.5296934865900383,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,1,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7445685164917066,0.8712646622810751,0.4067190996620956,-0.33717272970521234,0.13713458905631506,0.18417994585974753,0.5239463601532567,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,1,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6637187161448305,0.7696566899328783,0.37595155608451314,-0.33717272970521234,0.12676061240193753,0.1909854420532523,0.5306513409961686,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,1,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7309692112530174,0.8561256637227039,0.4038264283394109,-0.33717272970521234,0.1361592591703055,0.18627222196801307,0.5287356321839081,10,1.206896551724138,False
S4a,hy_ig_roc_21d,1,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6534876070879907,0.7495821854113642,0.3701662134391441,-0.33717272970521234,0.12480995262991847,0.19099054255379794,0.532088122605364,10,1.206896551724138,False
S4a,hy_ig_roc_21d,5,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.770506680564291,0.88845286592115,0.413931791597761,-0.33717272970521234,0.13956651208478615,0.1811360181621952,0.4976053639846743,32,3.862068965517241,True
S4a,hy_ig_roc_21d,5,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6892329615253692,0.8163716896436896,0.390376939955844,-0.33717272970521234,0.13162445845887968,0.1909723791612872,0.5205938697318008,32,3.862068965517241,True
S4a,hy_ig_roc_21d,5,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7906087025552198,0.9196035050641085,0.42632531285274805,-0.33717272970521234,0.1437452694769897,0.1818159463871445,0.5105363984674329,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,5,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7330864927629697,0.8637403425428931,0.4151639824658181,-0.33717272970521234,0.1399819732432868,0.19094878247681402,0.5277777777777778,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,5,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.750786444171648,0.8820935586727668,0.4097927098759346,-0.33717272970521234,0.13817092660216498,0.18403492454450304,0.5244252873563219,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,5,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6745906947305671,0.7844878017494981,0.38209877651219126,-0.33717272970521234,0.1288332874936374,0.19097993568543617,0.5301724137931034,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,5,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.8160141446292327,0.9566389572810502,0.4423816967181563,-0.33717272970521234,0.14915904425408413,0.18278977789270626,0.5205938697318008,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,5,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7899258581694789,0.9248687500215662,0.4472767501966347,-0.33717272970521234,0.1508095227974757,0.19091604767433687,0.5316091954022989,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,5,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.735658332358348,0.8597823535944346,0.4027398636492429,-0.33717272970521234,0.13579289918772025,0.18458691109009814,0.5239463601532567,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,5,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6496447397867976,0.7501873677768581,0.3679930840588079,-0.33717272970521234,0.12407723266474792,0.19099243796766208,0.5306513409961686,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,5,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7672249153189222,0.9119749839591679,0.43287083819319805,-0.33717272970521234,0.14595224212338387,0.19023397078119397,0.5296934865900383,10,1.206896551724138,False
S4a,hy_ig_roc_21d,5,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7562540357633876,0.9048021669855526,0.4282550331467182,-0.33717272970521234,0.14439591853607517,0.19093573284579857,0.5335249042145593,10,1.206896551724138,False
S4a,hy_ig_roc_21d,10,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7501400557852244,0.8625114074771906,0.40195662115153197,-0.33717272970521234,0.13552881117674592,0.1806713428132809,0.4985632183908046,32,3.862068965517241,True
S4a,hy_ig_roc_21d,10,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6468747067704693,0.7648759604858019,0.3664265990633858,-0.33717272970521234,0.1235490566427992,0.19099379732996444,0.5225095785440613,32,3.862068965517241,True
S4a,hy_ig_roc_21d,10,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7675419793522832,0.8939658263939277,0.4140548637004919,-0.33717272970521234,0.1396080086416145,0.1818897368446577,0.5095785440613027,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,10,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6896683636847051,0.8121917070500971,0.3906230841613059,-0.33717272970521234,0.1317074515725364,0.19097215199035716,0.524904214559387,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,10,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.8059482893691786,0.9676185731380476,0.4485277782506775,-0.33717272970521234,0.1512313353413951,0.1876439683987231,0.5244252873563219,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,10,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.8116908060472386,0.9963139440211364,0.45956891326167715,-0.33717272970521234,0.15495410497209763,0.19090287067151976,0.5301724137931034,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,10,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.8108974895022661,0.9715336595480217,0.4484800224358217,-0.33717272970521234,0.15121523338294088,0.18647885255602126,0.5181992337164751,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,10,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.8115216722546784,1.0052208371273241,0.4594734016319654,-0.33717272970521234,0.15492190105518913,0.19090297443907359,0.5272988505747126,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,10,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7927753542118687,0.949977680267713,0.44072450937691887,-0.33717272970521234,0.1486002858746062,0.1874431200277864,0.5234674329501916,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,10,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7840580726370976,0.962342596838999,0.4439623755141598,-0.33717272970521234,0.1496920060385198,0.19091953933341485,0.5301724137931034,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,10,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7896915737904633,0.9435614566934919,0.44330886024430727,-0.33717272970521234,0.14947165851107957,0.18927852781007434,0.5296934865900383,10,1.206896551724138,False
S4a,hy_ig_roc_21d,10,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7932089088886456,0.9575561483336688,0.4491310772489365,-0.33717272970521234,0.15143475131146653,0.19091408280277605,0.5335249042145593,10,1.206896551724138,False
S4a,hy_ig_roc_21d,21,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7164896999604995,0.8262874775567711,0.38519496186766455,-0.33717272970521234,0.12987723676161564,0.18126881205518494,0.49616858237547895,32,3.862068965517241,True
S4a,hy_ig_roc_21d,21,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.5876087775204585,0.6959882440850702,0.3329032804956511,-0.33717272970521234,0.11224590781253865,0.19102149611546712,0.5186781609195402,32,3.862068965517241,True
S4a,hy_ig_roc_21d,21,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7458862368176106,0.8597326305707351,0.40473385552245106,-0.33717272970521234,0.13646521887061985,0.18295714833519486,0.5105363984674329,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,21,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6566970043695876,0.7618265862512036,0.3719810678052241,-0.33717272970521234,0.12542187203054708,0.19098895106267294,0.5268199233716475,34,4.1034482758620685,True
S4a,hy_ig_roc_21d,21,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7405267112728259,0.8632699575378672,0.4068729249578631,-0.33717272970521234,0.1371864547511867,0.18525524152314377,0.524904214559387,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,21,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6642628049091198,0.7615709547086826,0.3762592066760482,-0.33717272970521234,0.12686434379168082,0.19098516860211312,0.5311302681992337,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,21,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7651397582915651,0.8918760580479022,0.41790320026761785,-0.33717272970521234,0.14090556278677674,0.18415663447080094,0.5191570881226054,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,21,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7032837252557866,0.8147810000311771,0.3983197572955578,-0.33717272970521234,0.13430255986286088,0.19096497621072434,0.5292145593869731,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,21,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7404801079852023,0.8628406196218612,0.40688153397209564,-0.33717272970521234,0.13718935747601557,0.18527082091279778,0.5239463601532567,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,21,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.6642932555480523,0.7621575312728605,0.3762764247045134,-0.33717272970521234,0.12687014924133858,0.19098515329147625,0.5306513409961686,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,21,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7125806656114934,0.8336390546670241,0.3928638837884508,-0.33717272970521234,0.13246298809954327,0.18589192001985008,0.5292145593869731,10,1.206896551724138,False
S4a,hy_ig_roc_21d,21,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.614721381253749,0.702708511374822,0.3482411243372234,-0.33717272970521234,0.11741741048839387,0.19100915320192105,0.5325670498084292,10,1.206896551724138,False
S4a,hy_ig_roc_21d,63,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7585253731265533,0.882883701085036,0.41103550386972576,-0.33717272970521234,0.1385899628455128,0.1827097256803172,0.5043103448275862,26,3.1379310344827585,False
S4a,hy_ig_roc_21d,63,T2_75,P3,Long/Short,0.361555390474375,0.06875789525174716,0.678986975786934,0.8030534338322403,0.38458436449977335,-0.33717272970521234,0.12967135998033294,0.1909776838208805,0.5234674329501916,26,3.1379310344827585,False
S4a,hy_ig_roc_21d,63,T2_85,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.698237182092147,0.8089907848522868,0.3833959679277539,-0.33717272970521234,0.1292706650641728,0.185138615329587,0.5129310344827587,24,2.8965517241379306,False
S4a,hy_ig_roc_21d,63,T2_85,P3,Long/Short,0.361555390474375,0.06875789525174716,0.5812493910897173,0.6721015860012592,0.3293052926158296,-0.33717272970521234,0.11103276441765296,0.19102431094076583,0.5263409961685823,24,2.8965517241379306,False
S4a,hy_ig_roc_21d,63,T2_95,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7596627676704371,0.9025667889066658,0.4292879535780512,-0.33717272970521234,0.144744191137476,0.19053742962991976,0.5253831417624522,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,63,T2_95,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7435720158028,0.8925648593478505,0.4210892639164244,-0.33717272970521234,0.14197981656425937,0.19094292623555822,0.5316091954022989,6,0.7241379310344827,False
S4a,hy_ig_roc_21d,63,T3_1.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7627053146202839,0.9004451247767448,0.4298509037510809,-0.33717272970521234,0.14493400258400446,0.19002621301539044,0.5201149425287356,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,63,T3_1.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7455645460412762,0.8957331619370537,0.4222151642624838,-0.33717272970521234,0.14235943945731627,0.19094180405063804,0.5311302681992337,16,1.9310344827586206,False
S4a,hy_ig_roc_21d,63,T3_2.0,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7483391292810927,0.8887028754913315,0.42277689912437943,-0.33717272970521234,0.1425488411340722,0.19048695378392771,0.5234674329501916,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,63,T3_2.0,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7205290327017844,0.8662215632701296,0.40806715500908075,-0.33717272970521234,0.13758911655745176,0.19095568715882366,0.5296934865900383,12,1.4482758620689653,False
S4a,hy_ig_roc_21d,63,T3_2.5,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7512159480414863,0.895200399487733,0.4248956864730379,-0.33717272970521234,0.14326323844808425,0.1907084624888348,0.5287356321839081,10,1.206896551724138,False
S4a,hy_ig_roc_21d,63,T3_2.5,P3,Long/Short,0.361555390474375,0.06875789525174716,0.7280270325971783,0.8733812384373919,0.41230472970639775,-0.33717272970521234,0.13901791118547588,0.1909515786653424,0.5311302681992337,10,1.206896551724138,False
S4b,hy_ig_roc_63d,0,T2_75,P1,Long/Cash,0.361555390474375,0.06875789525174716,0.7418171898796153,0.8495522495319575,0.39544203443863796,-0.33717272970521234,0.13333227019185814,0.1797373692748961,0.4956896551724138,28,3.379310344827586,False
