date,regime_stress_prob,regime_calm_prob
2003-08-31,0.14258964475368005,0.8574103552463188
2003-09-30,0.11724329851956408,0.8827567014804348
2003-10-31,0.10045196727100421,0.8995480327289946
2003-11-30,0.0673430023833314,0.9326569976166674
2003-12-31,0.054620225287201576,0.9453797747127972
2004-01-31,0.030127875566757095,0.9698721244332417
2004-02-29,0.019150570633340365,0.9808494293666583
2004-03-31,0.015245599111456844,0.9847544008885418
2004-04-30,0.012563441169935876,0.9874365588300628
2004-05-31,0.009702184296420623,0.990297815703578
2004-06-30,0.009678262225414689,0.9903217377745839
2004-07-31,0.012215280465304821,0.9877847195346938
2004-08-31,0.007774440350782764,0.9922255596492158
2004-09-30,0.006385094830532487,0.9936149051694659
2004-10-31,0.00714932819299557,0.9928506718070028
2004-11-30,0.010469863041378893,0.9895301369586194
2004-12-31,0.009912239858963143,0.9900877601410353
2005-01-31,0.009990203549098844,0.9900097964508995
2005-02-28,0.008833457551081881,0.9911665424489163
2005-03-31,0.009899877994526358,0.9901001220054719
2005-04-30,0.009753964467784013,0.9902460355322144
2005-05-31,0.007762004450373906,0.9922379955496243
2005-06-30,0.007096347198545886,0.9929036528014522
2005-07-31,0.007896172416944713,0.9921038275830535
2005-08-31,0.008481558533999624,0.9915184414659984
2005-09-30,0.008559246872225543,0.9914407531277727
2005-10-31,0.011313136435506688,0.9886868635644915
2005-11-30,0.008721382152421813,0.9912786178475763
2005-12-31,0.0059591453027328664,0.994040854697265
2006-01-31,0.0042694116778641475,0.9957305883221338
2006-02-28,0.003628310827323348,0.9963716891726745
2006-03-31,0.003611080998553159,0.9963889190014447
2006-04-30,0.00467941373559058,0.9953205862644074
2006-05-31,0.007500788334653642,0.9924992116653444
2006-06-30,0.0048801121000477425,0.9951198878999501
2006-07-31,0.0037146547667735634,0.9962853452332243
2006-08-31,0.0033362370026511073,0.9966637629973469
2006-09-30,0.0035444321737761026,0.9964555678262219
2006-10-31,0.004272046538296399,0.9957279534617017
2006-11-30,0.005635095700921215,0.994364904299077
2006-12-31,0.009321385775714706,0.9906786142242833
2007-01-31,0.017859630377363156,0.9821403696226348
2007-02-28,0.037418495849323094,0.9625815041506751
2007-03-31,0.0505964577259934,0.9494035422740047
2007-04-30,0.08273950670467399,0.9172604932953242
2007-05-31,0.1238561102914621,0.876143889708536
2007-06-30,0.20184322746126782,0.7981567725387304
2007-07-31,0.28604042106854466,0.7139595789314537
2007-08-31,0.3151110571890836,0.6848889428109148
2007-09-30,0.3915134791422206,0.6084865208577778
2007-10-31,0.5142322856266198,0.48576771437337873
2007-11-30,0.7923188639275566,0.20768113607244207
2007-12-31,0.8727940577252864,0.12720594227471219
2008-01-31,0.9834497374146435,0.01655026258535514
2008-02-29,0.9815027347788606,0.01849726522113811
2008-03-31,0.9760689905136122,0.023931009486386726
2008-04-30,0.9758647148426457,0.02413528515735313
2008-05-31,0.9804991535076244,0.01950084649237462
2008-06-30,0.9999059799642789,9.402003572020817e-05
2008-07-31,0.9950974934534254,0.00490250654657372
2008-08-31,0.9938067181411728,0.00619328185882627
2008-09-30,0.999999106542286,8.934577132572219e-07
2008-10-31,0.9999999999999758,2.340403926182989e-14
2008-11-30,0.9999827751235443,1.7224876454865633e-05
2008-12-31,0.9974525820336606,0.002547417966338416
2009-01-31,0.9999980419176405,1.958082358717022e-06
2009-02-28,0.9999999816463154,1.835368374293038e-08
2009-03-31,0.9995198705332247,0.0004801294667743248
2009-04-30,0.9987556919795666,0.0012443080204326614
2009-05-31,0.9808922481964845,0.019107751803514934
2009-06-30,0.9668807047619135,0.033119295238086
2009-07-31,0.9620135829663754,0.037986417033624244
2009-08-31,0.9379176208078425,0.062082379192157075
2009-09-30,0.9322242718386075,0.06777572816139227
2009-10-31,0.9408352627904369,0.0591647372095627
2009-11-30,0.9457748042692111,0.05422519573078856
2009-12-31,0.9452933323907108,0.05470666760928878
2010-01-31,0.9612607830689559,0.03873921693104363
2010-02-28,0.9631851084176948,0.036814891582304866
2010-03-31,0.9774952096694676,0.022504790330531994
2010-04-30,0.9819093942640298,0.01809060573596993
2010-05-31,0.9998628270704499,0.00013717292954985188
2010-06-30,0.9996980470548562,0.000301952945143739
2010-07-31,0.999508934114178,0.0004910658858219158
2010-08-31,0.9992439194375864,0.0007560805624134347
2010-09-30,0.9987086791413704,0.0012913208586292834
2010-10-31,0.95490416744285,0.04509583255714965
2010-11-30,0.9218336889520139,0.07816631104798583
2010-12-31,0.9115392965362002,0.08846070346379935
2011-01-31,0.8406878084898811,0.1593121915101185
2011-02-28,0.8094517992865434,0.19054820071345618
2011-03-31,0.7939008924123117,0.20609910758768787
2011-04-30,0.8010598620683358,0.19894013793166376
2011-05-31,0.8279852701255889,0.17201472987441052
2011-06-30,0.8751476250473995,0.12485237495259983
2011-07-31,0.9313264555537109,0.06867354444628851
2011-08-31,0.9952311613891476,0.004768838610851839
2011-09-30,0.9998516143387032,0.00014838566129609672
2011-10-31,0.9993528699526775,0.0006471300473217733
2011-11-30,0.8383347519002768,0.16166524809972246
2011-12-31,0.742071357658166,0.2579286423418334
2012-01-31,0.7032990281089926,0.2967009718910067
2012-02-29,0.6685547164473765,0.33144528355262265
2012-03-31,0.6433243053888943,0.356675694611105
2012-04-30,0.6418891241089864,0.3581108758910129
2012-05-31,0.6564393861665283,0.3435606138334709
2012-06-30,0.37522459624370746,0.6247754037562917
2012-07-31,0.18482500984137884,0.8151749901586203
2012-08-31,0.09948571278436777,0.9005142872156312
2012-09-30,0.060011154353912056,0.9399888456460871
2012-10-31,0.042970010011048616,0.9570299899889504
2012-11-30,0.02518447272740591,0.9748155272725931
2012-12-31,0.017442463810792945,0.9825575361892059
2013-01-31,0.015466018215701415,0.9845339817842973
2013-02-28,0.010769818412039825,0.9892301815879588
2013-03-31,0.009973563362505886,0.9900264366374929
2013-04-30,0.009502559834900429,0.9904974401650982
2013-05-31,0.012316509245849129,0.9876834907541495
2013-06-30,0.019892096947467706,0.9801079030525309
2013-07-31,0.027147986492738328,0.9728520135072604
2013-08-31,0.03148334930466113,0.9685166506953374
2013-09-30,0.02439310510384697,0.9756068948961515
2013-10-31,0.022393253276163476,0.9776067467238352
2013-11-30,0.019950307243194007,0.9800496927568045
2013-12-31,0.021737265556712702,0.9782627344432859
2014-01-31,0.029921912044637136,0.9700780879553614
2014-02-28,0.02139772844314378,0.9786022715568546
2014-03-31,0.012901086364883347,0.9870989136351149
2014-04-30,0.009579779833422505,0.9904202201665759
2014-05-31,0.009371988139157038,0.9906280118608415
2014-06-30,0.011970574804679269,0.9880294251953193
2014-07-31,0.01906982594861474,0.9809301740513839
2014-08-31,0.026862591748167818,0.9731374082518308
2014-09-30,0.03701766418817975,0.9629823358118189
2014-10-31,0.04797079497286675,0.9520292050271318
2014-11-30,0.07410739151935133,0.9258926084806473
2014-12-31,0.1265184897134351,0.8734815102865636
2015-01-31,0.22238873580752916,0.7776112641924695
2015-02-28,0.2700158690455728,0.7299841309544258
2015-03-31,0.2974708990851161,0.7025291009148824
2015-04-30,0.3238656917108989,0.6761343082890997
2015-05-31,0.39352111876307944,0.6064788812369192
2015-06-30,0.5549252389757893,0.4450747610242093
2015-07-31,0.6855498176351839,0.31445018236481465
2015-08-31,0.9758009099770344,0.024199090022964085
2015-09-30,0.9805821275152485,0.01941787248475005
2015-10-31,0.9828908076151519,0.01710919238484673
2015-11-30,0.9495611275016224,0.05043887249837628
2015-12-31,0.9367112849267131,0.0632887150732855
2016-01-31,0.9248599818241016,0.07514001817589723
2016-02-29,0.7292323123642667,0.270767687635732
2016-03-31,0.6225748068686617,0.3774251931313371
2016-04-30,0.31215484908580704,0.6878451509141922
2016-05-31,0.1550883073670712,0.8449116926329282
2016-06-30,0.08659166699022652,0.9134083330097731
2016-07-31,0.052043882876003145,0.9479561171239964
2016-08-31,0.03198751093098631,0.9680124890690133
2016-09-30,0.02199608437157215,0.9780039156284273
2016-10-31,0.017281281372018696,0.9827187186279808
2016-11-30,0.010803554897641003,0.9891964451023584
2016-12-31,0.00641445022200662,0.9935855497779927
2017-01-31,0.004608205810932799,0.9953917941890665
2017-02-28,0.0043127208826005585,0.9956872791173988
2017-03-31,0.0033469250729644268,0.9966530749270349
2017-04-30,0.002699011718316102,0.9973009882816833
2017-05-31,0.0025549701069656396,0.9974450298930337
2017-06-30,0.002854675695188235,0.9971453243048111
2017-07-31,0.00363944672253691,0.9963605532774624
2017-08-31,0.005522618913199604,0.9944773810868
2017-09-30,0.009170114677442807,0.990829885322557
2017-10-31,0.017297940657037138,0.9827020593429626
2017-11-30,0.03443390604473949,0.9655660939552604
2017-12-31,0.06464127088981719,0.9353587291101825
2018-01-31,0.13236884885484151,0.8676311511451582
2018-02-28,0.1609151202935872,0.8390848797064127
2018-03-31,0.16272605859945394,0.8372739414005459
2018-04-30,0.1560156381888729,0.843984361811127
2018-05-31,0.16771225880711768,0.8322877411928823
2018-06-30,0.2006083345318295,0.7993916654681705
2018-07-31,0.27752161118441443,0.7224783888155858
2018-08-31,0.3843830556978967,0.6156169443021035
2018-09-30,0.5718643534878953,0.4281356465121048
2018-10-31,0.9783500470808829,0.021649952919117466
2018-11-30,0.9823663081349668,0.017633691865033586
2018-12-31,0.9999513027813378,4.869721866269683e-05
2019-01-31,0.9975506112420185,0.0024493887579819114
2019-02-28,0.9780148171628441,0.021985182837156454
2019-03-31,0.9712976693703046,0.028702330629695814
2019-04-30,0.976659008208087,0.02334099179191331
2019-05-31,0.9902285028040687,0.009771497195931537
2019-06-30,0.9472758164974235,0.05272418350257681
2019-07-31,0.819769855246263,0.1802301447537374
2019-08-31,0.7670384902557148,0.2329615097442853
2019-09-30,0.7146863795294454,0.28531362047055475
2019-10-31,0.7002981294544027,0.2997018705455976
2019-11-30,0.7137961132906723,0.28620388670932806
2019-12-31,0.7508907968504485,0.24910920314955193
2020-01-31,0.8409902556457179,0.15900974435428242
2020-02-29,0.999654400144399,0.0003455998556013485
2020-03-31,0.9999999989776325,1.0223679424865893e-09
2020-04-30,0.999978859560887,2.1140439113330486e-05
2020-05-31,0.9864715728102235,0.013528427189776836
2020-06-30,0.9821010365800693,0.01789896341993098
2020-07-31,0.9883056801930559,0.011694319806944497
2020-08-31,0.9952515745069119,0.004748425493088323
2020-09-30,0.9977851639386698,0.0022148360613304125
2020-10-31,0.9979169625209244,0.0020830374790758712
2020-11-30,0.9993787567509305,0.0006212432490698022
2020-12-31,0.9317593453879786,0.06824065461202174
2021-01-31,0.8883484054641709,0.11165159453582925
2021-02-28,0.8641716618343912,0.1358283381656091
2021-03-31,0.8604210219963108,0.1395789780036894
2021-04-30,0.8578106498613898,0.14218935013861037
2021-05-31,0.8313344722529113,0.16866552774708876
2021-06-30,0.8311624544905803,0.16883754550941982
2021-07-31,0.8491525844749629,0.15084741552503741
2021-08-31,0.8940126490162745,0.10598735098372568
2021-09-30,0.9758548717053179,0.024145128294682065
2021-10-31,0.9858539160402948,0.014146083959705277
2021-11-30,0.9850449254914815,0.01495507450851865
2021-12-31,0.9906451066232499,0.009354893376750089
2022-01-31,0.9984990483570496,0.001500951642950296
2022-02-28,0.9973555455819119,0.0026444544180879285
2022-03-31,0.9964314174795296,0.0035685825204701876
2022-04-30,0.9999869917199834,1.3008280016373663e-05
2022-05-31,0.9976143947089405,0.0023856052910592464
2022-06-30,0.9999931939286495,6.8060713502096495e-06
2022-07-31,0.9999582501419049,4.174985809494329e-05
2022-08-31,0.9996866522152266,0.0003133477847730339
2022-09-30,0.9999988390679336,1.1609320659709203e-06
2022-10-31,0.9997779079393322,0.00022209206066731204
2022-11-30,0.9986665619908487,0.0013334380091508506
2022-12-31,0.999188208617701,0.000811791382298629
2023-01-31,0.9886622363490648,0.011337763650934923
2023-02-28,0.9637472135441622,0.036252786455837384
2023-03-31,0.927404631416808,0.07259536858319185
2023-04-30,0.9104545895947628,0.08954541040523697
2023-05-31,0.9131642354836952,0.08683576451630459
2023-06-30,0.9338046363897121,0.0661953636102877
2023-07-31,0.9396301515081517,0.06036984849184796
2023-08-31,0.9633839993053901,0.036616000694609636
2023-09-30,0.9860297255556295,0.013970274444370268
2023-10-31,0.9825945229459232,0.017405477054076527
2023-11-30,0.9773195500618328,0.02268044993816684
2023-12-31,0.8419482227455991,0.15805177725440045
2024-01-31,0.7449565184744074,0.255043481525592
2024-02-29,0.7074893751388456,0.29251062486115387
2024-03-31,0.6691635597722284,0.330836440227771
2024-04-30,0.6583325139095538,0.34166748609044556
2024-05-31,0.5483777841431684,0.4516222158568308
2024-06-30,0.4466123637523488,0.5533876362476504
2024-07-31,0.3953418288346839,0.6046581711653155
2024-08-31,0.3810527068398754,0.618947293160124
2024-09-30,0.393479699026303,0.6065203009736966
2024-10-31,0.4427021231305417,0.5572978768694576
2024-11-30,0.5146377403037319,0.48536225969626756
2024-12-31,0.5512904268147456,0.44870957318525384
2025-01-31,0.5667822203935773,0.4332177796064222
2025-02-28,0.6210991772501754,0.3789008227498243
2025-03-31,0.6850442195965343,0.3149557804034653
2025-04-30,0.6004272390054332,0.3995727609945664
2025-05-31,0.5419059663561471,0.4580940336438526
2025-06-30,0.42166805359870746,0.5783319464012922
2025-07-31,0.2950980883889846,0.7049019116110151
2025-08-31,0.24181466239165716,0.7581853376083426
2025-09-30,0.22506104923702394,0.7749389507629759
2025-10-31,0.22549398321520853,0.7745060167847914
2025-11-30,0.2510869645122187,0.7489130354877813
2025-12-31,0.3061977674561329,0.6938022325438671
2026-01-31,0.4095588002564563,0.5904411997435437
2026-02-28,0.6471624006291881,0.35283759937081205
2026-03-31,0.9624418700887627,0.0375581299112373
2026-04-30,0.9896535542820014,0.01034644571799851
2026-05-31,0.9435905191011553,0.05640948089884448
2026-06-30,0.892685760046303,0.10731423995369696
2026-07-31,0.8561313262671065,0.14386867373289336
