signal,threshold,strategy,lead_months,lookback,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,n_trades,annual_turnover,oos_n,valid
change_3m,T2_roll_p25,P2_signal_strength_counter,2,LB60,0.3667,0.9877,1.384,0.5983,0.0887,0.0898,-0.1482,0.6588,84,11.86,85,True
change_3m,T2_roll_p25,P3_long_short_pro,2,LB60,0.3115,0.1089,0.2035,0.0669,0.0193,0.1774,-0.2889,0.5059,30,4.24,85,False
change_3m,T2_roll_p25,P3_long_short_counter,2,LB60,-0.3115,-0.1089,-0.1918,-0.044,-0.0193,0.1774,-0.4387,0.4941,30,4.24,85,False
change_3m,T2_roll_p75,P1_long_cash_pro,2,LB60,0.0851,0.1386,0.1329,0.0782,0.0125,0.0904,-0.1602,0.1529,26,3.67,85,False
change_3m,T2_roll_p75,P1_long_cash_counter,2,LB60,0.5777,0.9418,1.1735,0.6821,0.1387,0.1473,-0.2034,0.5059,26,3.67,85,True
change_3m,T2_roll_p75,P2_signal_strength_pro,2,LB60,0.4897,0.6543,0.9289,0.4893,0.0626,0.0956,-0.1279,0.6353,84,11.86,85,True
change_3m,T2_roll_p75,P2_signal_strength_counter,2,LB60,0.3667,0.9877,1.384,0.5983,0.0887,0.0898,-0.1482,0.6588,84,11.86,85,True
change_3m,T2_roll_p75,P3_long_short_pro,2,LB60,-0.4822,-0.7267,-1.4751,-0.2026,-0.1262,0.1736,-0.6228,0.3882,26,3.67,85,False
change_3m,T2_roll_p75,P3_long_short_counter,2,LB60,0.4822,0.7267,1.0981,0.5347,0.1262,0.1736,-0.236,0.6118,26,3.67,85,True
change_3m,T3_zscore_1.0,P1_long_cash_pro,2,LB60,0.1121,0.0487,0.0417,0.0242,0.0039,0.0797,-0.1602,0.0706,14,1.98,85,False
change_3m,T3_zscore_1.0,P1_long_cash_counter,2,LB60,0.5573,0.9653,1.3097,0.7278,0.1474,0.1526,-0.2025,0.5882,14,1.98,85,True
change_3m,T3_zscore_1.0,P2_signal_strength_pro,2,LB60,0.4897,0.6543,0.9289,0.4893,0.0626,0.0956,-0.1279,0.6353,84,11.86,85,True
change_3m,T3_zscore_1.0,P2_signal_strength_counter,2,LB60,0.3667,0.9877,1.384,0.5983,0.0887,0.0898,-0.1482,0.6588,84,11.86,85,True
change_3m,T3_zscore_1.0,P3_long_short_pro,2,LB60,-0.4688,-0.8317,-1.704,-0.2059,-0.1435,0.1725,-0.697,0.3529,14,1.98,85,False
change_3m,T3_zscore_1.0,P3_long_short_counter,2,LB60,0.4688,0.8317,1.2013,0.6079,0.1435,0.1725,-0.236,0.6471,14,1.98,85,True
change_3m,T3_zscore_neg_1.0,P1_long_cash_pro,2,LB60,-0.1057,0.3247,0.1033,0.1456,0.0161,0.0496,-0.1107,0.0824,12,1.69,85,True
change_3m,T3_zscore_neg_1.0,P1_long_cash_counter,2,LB60,0.6663,0.8153,1.2611,0.6883,0.1351,0.1657,-0.1963,0.5765,12,1.69,85,True
change_3m,T3_zscore_neg_1.0,P2_signal_strength_pro,2,LB60,0.4897,0.6543,0.9289,0.4893,0.0626,0.0956,-0.1279,0.6353,84,11.86,85,True
change_3m,T3_zscore_neg_1.0,P2_signal_strength_counter,2,LB60,0.3667,0.9877,1.384,0.5983,0.0887,0.0898,-0.1482,0.6588,84,11.86,85,True
change_3m,T3_zscore_neg_1.0,P3_long_short_pro,2,LB60,-0.65,-0.6836,-1.2268,-0.1768,-0.119,0.1741,-0.6732,0.3882,12,1.69,85,False
change_3m,T3_zscore_neg_1.0,P3_long_short_counter,2,LB60,0.65,0.6836,1.1958,0.5936,0.119,0.1741,-0.2005,0.6118,12,1.69,85,True
change_3m,T3_zscore_1.5,P1_long_cash_pro,2,LB60,-0.1817,0.1494,0.0863,0.1135,0.01,0.0669,-0.088,0.0353,8,1.13,85,False
change_3m,T3_zscore_1.5,P1_long_cash_counter,2,LB60,0.62,0.8875,1.2709,0.5903,0.1412,0.1591,-0.2393,0.6235,8,1.13,85,True
change_3m,T3_zscore_1.5,P2_signal_strength_pro,2,LB60,0.4897,0.6543,0.9289,0.4893,0.0626,0.0956,-0.1279,0.6353,84,11.86,85,True
change_3m,T3_zscore_1.5,P2_signal_strength_counter,2,LB60,0.3667,0.9877,1.384,0.5983,0.0887,0.0898,-0.1482,0.6588,84,11.86,85,True
change_3m,T3_zscore_1.5,P3_long_short_pro,2,LB60,-0.6468,-0.7573,-1.5648,-0.1961,-0.1313,0.1733,-0.6695,0.3412,8,1.13,85,False
change_3m,T3_zscore_1.5,P3_long_short_counter,2,LB60,0.6468,0.7573,1.095,0.4423,0.1313,0.1733,-0.2968,0.6588,8,1.13,85,True
change_3m,T3_zscore_neg_1.5,P1_long_cash_pro,2,LB60,-0.1047,0.1924,0.0,0.096,0.0084,0.0438,-0.0878,0.0588,8,1.13,85,False
change_3m,T3_zscore_neg_1.5,P1_long_cash_counter,2,LB60,0.6317,0.8558,1.3258,0.7275,0.1428,0.1669,-0.1963,0.6,8,1.13,85,True
change_3m,T3_zscore_neg_1.5,P2_signal_strength_pro,2,LB60,0.4897,0.6543,0.9289,0.4893,0.0626,0.0956,-0.1279,0.6353,84,11.86,85,True
change_3m,T3_zscore_neg_1.5,P2_signal_strength_counter,2,LB60,0.3667,0.9877,1.384,0.5983,0.0887,0.0898,-0.1482,0.6588,84,11.86,85,True
change_3m,T3_zscore_neg_1.5,P3_long_short_pro,2,LB60,-0.6309,-0.7763,-1.4224,-0.1926,-0.1344,0.1731,-0.6977,0.3882,8,1.13,85,False
change_3m,T3_zscore_neg_1.5,P3_long_short_counter,2,LB60,0.6309,0.7763,1.3066,0.691,0.1344,0.1731,-0.1945,0.6118,8,1.13,85,True
change_3m,T2_roll_p25,P1_long_cash_pro,2,LB120,0.7795,0.8347,1.1098,0.6352,0.1233,0.1477,-0.1942,0.4588,38,5.36,85,True
change_3m,T2_roll_p25,P1_long_cash_counter,2,LB120,0.0689,0.3061,0.2498,0.1039,0.0279,0.0912,-0.2688,0.2,38,5.36,85,True
change_3m,T2_roll_p25,P2_signal_strength_pro,2,LB120,0.8312,0.648,0.9039,0.5053,0.0627,0.0967,-0.124,0.6353,84,11.86,85,True
change_3m,T2_roll_p25,P2_signal_strength_counter,2,LB120,0.487,0.9936,1.3633,0.5977,0.0886,0.0891,-0.1482,0.6588,84,11.86,85,True
change_3m,T2_roll_p25,P3_long_short_pro,2,LB120,0.4507,0.5443,1.0252,0.4615,0.0954,0.1753,-0.2067,0.5647,38,5.36,85,True
change_3m,T2_roll_p25,P3_long_short_counter,2,LB120,-0.4507,-0.5443,-0.945,-0.1586,-0.0954,0.1753,-0.6016,0.4353,38,5.36,85,False
change_3m,T2_roll_p75,P1_long_cash_pro,2,LB120,0.379,0.2581,0.2334,0.139,0.0223,0.0863,-0.1602,0.1529,27,3.81,85,False
change_3m,T2_roll_p75,P1_long_cash_counter,2,LB120,0.4465,0.8579,1.1032,0.6341,0.129,0.1503,-0.2034,0.5059,27,3.81,85,True
change_3m,T2_roll_p75,P2_signal_strength_pro,2,LB120,0.8312,0.648,0.9039,0.5053,0.0627,0.0967,-0.124,0.6353,84,11.86,85,True
change_3m,T2_roll_p75,P2_signal_strength_counter,2,LB120,0.487,0.9936,1.3633,0.5977,0.0886,0.0891,-0.1482,0.6588,84,11.86,85,True
change_3m,T2_roll_p75,P3_long_short_pro,2,LB120,-0.2727,-0.6105,-1.2483,-0.1713,-0.1067,0.1747,-0.6228,0.4,27,3.81,85,False
change_3m,T2_roll_p75,P3_long_short_counter,2,LB120,0.2727,0.6105,0.9328,0.452,0.1067,0.1747,-0.236,0.6,27,3.81,85,True
change_3m,T3_zscore_1.0,P1_long_cash_pro,2,LB120,0.2815,0.006,0.0051,0.003,0.0005,0.0803,-0.1602,0.0706,14,1.98,85,False
change_3m,T3_zscore_1.0,P1_long_cash_counter,2,LB120,0.4916,0.9912,1.3189,0.7446,0.1508,0.1521,-0.2025,0.5882,14,1.98,85,True
change_3m,T3_zscore_1.0,P2_signal_strength_pro,2,LB120,0.8312,0.648,0.9039,0.5053,0.0627,0.0967,-0.124,0.6353,84,11.86,85,True
change_3m,T3_zscore_1.0,P2_signal_strength_counter,2,LB120,0.487,0.9936,1.3633,0.5977,0.0886,0.0891,-0.1482,0.6588,84,11.86,85,True
change_3m,T3_zscore_1.0,P3_long_short_pro,2,LB120,-0.3734,-0.8736,-1.7922,-0.2113,-0.1503,0.172,-0.7112,0.3412,14,1.98,85,False
change_3m,T3_zscore_1.0,P3_long_short_counter,2,LB120,0.3734,0.8736,1.2433,0.6367,0.1503,0.172,-0.236,0.6588,14,1.98,85,True
change_3m,T3_zscore_neg_1.0,P1_long_cash_pro,2,LB120,0.0396,0.5761,0.1997,0.2866,0.0312,0.0541,-0.1087,0.1294,18,2.54,85,True
change_3m,T3_zscore_neg_1.0,P1_long_cash_counter,2,LB120,0.5667,0.7272,1.1208,0.6062,0.1201,0.1651,-0.1981,0.5294,18,2.54,85,True
change_3m,T3_zscore_neg_1.0,P2_signal_strength_pro,2,LB120,0.8312,0.648,0.9039,0.5053,0.0627,0.0967,-0.124,0.6353,84,11.86,85,True
change_3m,T3_zscore_neg_1.0,P2_signal_strength_counter,2,LB120,0.487,0.9936,1.3633,0.5977,0.0886,0.0891,-0.1482,0.6588,84,11.86,85,True
change_3m,T3_zscore_neg_1.0,P3_long_short_pro,2,LB120,-0.5371,-0.5065,-0.9024,-0.1426,-0.0889,0.1756,-0.6238,0.4353,18,2.54,85,False
change_3m,T3_zscore_neg_1.0,P3_long_short_counter,2,LB120,0.5371,0.5065,0.9197,0.4056,0.0889,0.1756,-0.2192,0.5647,18,2.54,85,True
change_3m,T3_zscore_1.5,P1_long_cash_pro,2,LB120,-0.2387,0.4054,0.5505,0.386,0.0266,0.0655,-0.0688,0.0588,10,1.41,85,True
change_3m,T3_zscore_1.5,P1_long_cash_counter,2,LB120,0.6064,0.7757,1.0831,0.6158,0.1247,0.1607,-0.2025,0.6,10,1.41,85,True
change_3m,T3_zscore_1.5,P2_signal_strength_pro,2,LB120,0.8312,0.648,0.9039,0.5053,0.0627,0.0967,-0.124,0.6353,84,11.86,85,True
change_3m,T3_zscore_1.5,P2_signal_strength_counter,2,LB120,0.487,0.9936,1.3633,0.5977,0.0886,0.0891,-0.1482,0.6588,84,11.86,85,True
change_3m,T3_zscore_1.5,P3_long_short_pro,2,LB120,-0.6386,-0.5602,-1.202,-0.1592,-0.0981,0.1752,-0.6162,0.3647,10,1.41,85,False
change_3m,T3_zscore_1.5,P3_long_short_counter,2,LB120,0.6386,0.5602,0.8182,0.3306,0.0981,0.1752,-0.2968,0.6353,10,1.41,85,True
change_3m,T3_zscore_neg_1.5,P1_long_cash_pro,2,LB120,-0.2317,0.1087,0.0318,0.044,0.0049,0.0448,-0.1107,0.0588,10,1.41,85,False
change_3m,T3_zscore_neg_1.5,P1_long_cash_counter,2,LB120,0.6219,0.8798,1.3413,0.7456,0.1464,0.1664,-0.1963,0.6,10,1.41,85,True
change_3m,T3_zscore_neg_1.5,P2_signal_strength_pro,2,LB120,0.8312,0.648,0.9039,0.5053,0.0627,0.0967,-0.124,0.6353,84,11.86,85,True
change_3m,T3_zscore_neg_1.5,P2_signal_strength_counter,2,LB120,0.487,0.9936,1.3633,0.5977,0.0886,0.0891,-0.1482,0.6588,84,11.86,85,True
change_3m,T3_zscore_neg_1.5,P3_long_short_pro,2,LB120,-0.6583,-0.8196,-1.5053,-0.1986,-0.1415,0.1726,-0.7125,0.3765,10,1.41,85,False
change_3m,T3_zscore_neg_1.5,P3_long_short_counter,2,LB120,0.6583,0.8196,1.3597,0.7275,0.1415,0.1726,-0.1945,0.6235,10,1.41,85,True
change_3m,T1_fixed_p25,P1_long_cash_pro,3,LB_NA,0.5169,0.7277,1.0423,0.8401,0.1052,0.1446,-0.1252,0.4471,38,5.36,85,True
change_3m,T1_fixed_p25,P1_long_cash_counter,3,LB_NA,0.2338,0.4727,0.3377,0.1881,0.046,0.0974,-0.2448,0.2118,38,5.36,85,True
change_3m,T1_fixed_p25,P3_long_short_pro,3,LB_NA,0.2782,0.335,0.6525,0.2936,0.0592,0.1766,-0.2015,0.5412,38,5.36,85,True
change_3m,T1_fixed_p25,P3_long_short_counter,3,LB_NA,-0.2782,-0.335,-0.5716,-0.1076,-0.0592,0.1766,-0.5499,0.4588,38,5.36,85,False
change_3m,T1_fixed_p50,P1_long_cash_pro,3,LB_NA,0.8705,0.5886,0.6024,0.5679,0.0711,0.1208,-0.1252,0.2353,30,4.24,85,True
change_3m,T1_fixed_p50,P1_long_cash_counter,3,LB_NA,0.0549,0.6349,0.7655,0.3686,0.0801,0.1262,-0.2174,0.4235,30,4.24,85,True
change_3m,T1_fixed_p50,P3_long_short_pro,3,LB_NA,0.4672,-0.0508,-0.1033,-0.0247,-0.009,0.1774,-0.3655,0.4235,30,4.24,85,False
change_3m,T1_fixed_p50,P3_long_short_counter,3,LB_NA,-0.4672,0.0508,0.0846,0.0219,0.009,0.1774,-0.4122,0.5765,30,4.24,85,False
change_3m,T1_fixed_p75,P1_long_cash_pro,3,LB_NA,0.4292,0.1239,0.1056,0.0827,0.0126,0.1017,-0.1524,0.1294,26,3.67,85,False
change_3m,T1_fixed_p75,P1_long_cash_counter,3,LB_NA,0.399,0.9923,1.2953,0.6847,0.1386,0.1397,-0.2025,0.5294,26,3.67,85,True
change_3m,T1_fixed_p75,P3_long_short_pro,3,LB_NA,-0.1472,-0.7258,-1.3616,-0.1899,-0.126,0.1736,-0.6636,0.3529,26,3.67,85,False
change_3m,T1_fixed_p75,P3_long_short_counter,3,LB_NA,0.1472,0.7258,1.1822,0.6225,0.126,0.1736,-0.2025,0.6471,26,3.67,85,True
change_3m,T4_zero,P1_long_cash_pro,3,LB_NA,0.8705,0.5886,0.6024,0.5679,0.0711,0.1208,-0.1252,0.2353,30,4.24,85,True
change_3m,T4_zero,P1_long_cash_counter,3,LB_NA,0.0549,0.6349,0.7655,0.3686,0.0801,0.1262,-0.2174,0.4235,30,4.24,85,True
change_3m,T4_zero,P3_long_short_pro,3,LB_NA,0.4672,-0.0508,-0.1033,-0.0247,-0.009,0.1774,-0.3655,0.4235,30,4.24,85,False
change_3m,T4_zero,P3_long_short_counter,3,LB_NA,-0.4672,0.0508,0.0846,0.0219,0.009,0.1774,-0.4122,0.5765,30,4.24,85,False
change_3m,T2_roll_p25,P1_long_cash_pro,3,LB36,0.4853,0.9945,1.4304,1.1654,0.1459,0.1467,-0.1252,0.4941,30,4.24,85,True
change_3m,T2_roll_p25,P1_long_cash_counter,3,LB36,0.2845,0.0586,0.0411,0.0216,0.0053,0.0903,-0.2448,0.1647,30,4.24,85,False
change_3m,T2_roll_p25,P2_signal_strength_pro,3,LB36,0.5309,0.7509,1.1305,0.6843,0.0727,0.0968,-0.1062,0.6353,84,11.86,85,True
change_3m,T2_roll_p25,P2_signal_strength_counter,3,LB36,0.3066,0.8708,1.1638,0.5384,0.0786,0.0902,-0.1459,0.6588,84,11.86,85,True
change_3m,T2_roll_p25,P3_long_short_pro,3,LB36,0.1889,0.8144,1.5559,0.729,0.1406,0.1727,-0.1929,0.6,30,4.24,85,True
change_3m,T2_roll_p25,P3_long_short_counter,3,LB36,-0.1889,-0.8144,-1.3842,-0.1978,-0.1406,0.1727,-0.711,0.4,30,4.24,85,False
change_3m,T2_roll_p75,P1_long_cash_pro,3,LB36,0.4658,0.183,0.1581,0.1234,0.0188,0.1028,-0.1524,0.1529,30,4.24,85,False
change_3m,T2_roll_p75,P1_long_cash_counter,3,LB36,0.3901,0.9503,1.2351,0.654,0.1324,0.1393,-0.2025,0.5059,30,4.24,85,True
change_3m,T2_roll_p75,P2_signal_strength_pro,3,LB36,0.5309,0.7509,1.1305,0.6843,0.0727,0.0968,-0.1062,0.6353,84,11.86,85,True
change_3m,T2_roll_p75,P2_signal_strength_counter,3,LB36,0.3066,0.8708,1.1638,0.5384,0.0786,0.0902,-0.1459,0.6588,84,11.86,85,True
change_3m,T2_roll_p75,P3_long_short_pro,3,LB36,-0.1458,-0.6516,-1.2074,-0.1796,-0.1136,0.1744,-0.6327,0.3647,30,4.24,85,False
change_3m,T2_roll_p75,P3_long_short_counter,3,LB36,0.1458,0.6516,1.095,0.5611,0.1136,0.1744,-0.2025,0.6353,30,4.24,85,True
change_3m,T3_zscore_1.0,P1_long_cash_pro,3,LB36,0.3331,0.0963,0.0493,0.0529,0.0074,0.0767,-0.1395,0.0588,14,1.98,85,False
change_3m,T3_zscore_1.0,P1_long_cash_counter,3,LB36,0.4661,0.9312,1.3903,0.6656,0.1439,0.1545,-0.2161,0.6,14,1.98,85,True
change_3m,T3_zscore_1.0,P2_signal_strength_pro,3,LB36,0.5309,0.7509,1.1305,0.6843,0.0727,0.0968,-0.1062,0.6353,84,11.86,85,True
change_3m,T3_zscore_1.0,P2_signal_strength_counter,3,LB36,0.3066,0.8708,1.1638,0.5384,0.0786,0.0902,-0.1459,0.6588,84,11.86,85,True
change_3m,T3_zscore_1.0,P3_long_short_pro,3,LB36,-0.3109,-0.789,-1.47,-0.1885,-0.1365,0.173,-0.7242,0.3412,14,1.98,85,False
change_3m,T3_zscore_1.0,P3_long_short_counter,3,LB36,0.3109,0.789,1.2815,0.674,0.1365,0.173,-0.2025,0.6588,14,1.98,85,True
change_3m,T3_zscore_neg_1.0,P1_long_cash_pro,3,LB36,0.192,0.35,0.1703,0.2606,0.0229,0.0653,-0.0878,0.1176,18,2.54,85,True
change_3m,T3_zscore_neg_1.0,P1_long_cash_counter,3,LB36,0.5223,0.7993,1.1938,0.7643,0.1284,0.1606,-0.168,0.5412,18,2.54,85,True
change_3m,T3_zscore_neg_1.0,P2_signal_strength_pro,3,LB36,0.5309,0.7509,1.1305,0.6843,0.0727,0.0968,-0.1062,0.6353,84,11.86,85,True
change_3m,T3_zscore_neg_1.0,P2_signal_strength_counter,3,LB36,0.3066,0.8708,1.1638,0.5384,0.0786,0.0902,-0.1459,0.6588,84,11.86,85,True
change_3m,T3_zscore_neg_1.0,P3_long_short_pro,3,LB36,-0.4165,-0.6035,-1.0898,-0.1674,-0.1055,0.1748,-0.6303,0.4235,18,2.54,85,False
change_3m,T3_zscore_neg_1.0,P3_long_short_counter,3,LB36,0.4165,0.6035,1.0678,0.5468,0.1055,0.1748,-0.1929,0.5765,18,2.54,85,True
change_3m,T3_zscore_1.5,P1_long_cash_pro,3,LB36,0.0543,0.5411,14.1413,1.2137,0.0303,0.0559,-0.0249,0.0471,8,1.13,85,True
change_3m,T3_zscore_1.5,P1_long_cash_counter,3,LB36,0.5617,0.7355,1.078,0.5056,0.121,0.1645,-0.2393,0.6118,8,1.13,85,True
change_3m,T3_zscore_1.5,P2_signal_strength_pro,3,LB36,0.5309,0.7509,1.1305,0.6843,0.0727,0.0968,-0.1062,0.6353,84,11.86,85,True
change_3m,T3_zscore_1.5,P2_signal_strength_counter,3,LB36,0.3066,0.8708,1.1638,0.5384,0.0786,0.0902,-0.1459,0.6588,84,11.86,85,True
change_3m,T3_zscore_1.5,P3_long_short_pro,3,LB36,-0.5305,-0.5169,-1.0604,-0.1468,-0.0907,0.1755,-0.618,0.3647,8,1.13,85,False
change_3m,T3_zscore_1.5,P3_long_short_counter,3,LB36,0.5305,0.5169,0.7938,0.3791,0.0907,0.1755,-0.2393,0.6353,8,1.13,85,True
change_3m,T3_zscore_neg_1.5,P1_long_cash_pro,3,LB36,-0.1459,0.5788,0.0,1.3074,0.0219,0.0378,-0.0167,0.0471,8,1.13,85,True
change_3m,T3_zscore_neg_1.5,P1_long_cash_counter,3,LB36,0.6342,0.7647,1.1736,0.5367,0.1293,0.1691,-0.241,0.6118,8,1.13,85,True
change_3m,T3_zscore_neg_1.5,P2_signal_strength_pro,3,LB36,0.5309,0.7509,1.1305,0.6843,0.0727,0.0968,-0.1062,0.6353,84,11.86,85,True
change_3m,T3_zscore_neg_1.5,P2_signal_strength_counter,3,LB36,0.3066,0.8708,1.1638,0.5384,0.0786,0.0902,-0.1459,0.6588,84,11.86,85,True
change_3m,T3_zscore_neg_1.5,P3_long_short_pro,3,LB36,-0.65,-0.6151,-1.1756,-0.1695,-0.1075,0.1747,-0.6339,0.3765,8,1.13,85,False
change_3m,T3_zscore_neg_1.5,P3_long_short_counter,3,LB36,0.65,0.6151,0.9975,0.4428,0.1075,0.1747,-0.2427,0.6235,8,1.13,85,True
change_3m,T2_roll_p25,P1_long_cash_pro,3,LB60,0.5692,0.9592,1.3804,1.1247,0.1408,0.1468,-0.1252,0.4706,30,4.24,85,True
change_3m,T2_roll_p25,P1_long_cash_counter,3,LB60,0.2253,0.1144,0.0808,0.0425,0.0104,0.0908,-0.2448,0.1882,30,4.24,85,False
change_3m,T2_roll_p25,P2_signal_strength_pro,3,LB60,0.5958,0.7279,1.063,0.643,0.0683,0.0938,-0.1062,0.6353,84,11.86,85,True
change_3m,T2_roll_p25,P2_signal_strength_counter,3,LB60,0.3283,0.9023,1.2532,0.5686,0.083,0.0919,-0.1459,0.6588,84,11.86,85,True
change_3m,T2_roll_p25,P3_long_short_pro,3,LB60,0.2267,0.7524,1.4601,0.6761,0.1304,0.1734,-0.1929,0.5765,30,4.24,85,True
change_3m,T2_roll_p25,P3_long_short_counter,3,LB60,-0.2267,-0.7524,-1.2812,-0.1892,-0.1304,0.1734,-0.6894,0.4235,30,4.24,85,False
change_3m,T2_roll_p75,P1_long_cash_pro,3,LB60,0.3808,0.1239,0.1056,0.0827,0.0126,0.1017,-0.1524,0.1294,26,3.67,85,False
change_3m,T2_roll_p75,P1_long_cash_counter,3,LB60,0.4302,0.9923,1.2953,0.6847,0.1386,0.1397,-0.2025,0.5294,26,3.67,85,True
change_3m,T2_roll_p75,P2_signal_strength_pro,3,LB60,0.5958,0.7279,1.063,0.643,0.0683,0.0938,-0.1062,0.6353,84,11.86,85,True
change_3m,T2_roll_p75,P2_signal_strength_counter,3,LB60,0.3283,0.9023,1.2532,0.5686,0.083,0.0919,-0.1459,0.6588,84,11.86,85,True
change_3m,T2_roll_p75,P3_long_short_pro,3,LB60,-0.214,-0.7258,-1.3616,-0.1899,-0.126,0.1736,-0.6636,0.3529,26,3.67,85,False
change_3m,T2_roll_p75,P3_long_short_counter,3,LB60,0.214,0.7258,1.1822,0.6225,0.126,0.1736,-0.2025,0.6471,26,3.67,85,True
change_3m,T3_zscore_1.0,P1_long_cash_pro,3,LB60,0.2843,0.1325,0.0682,0.0731,0.0102,0.077,-0.1395,0.0706,14,1.98,85,False
change_3m,T3_zscore_1.0,P1_long_cash_counter,3,LB60,0.4852,0.9127,1.363,0.6525,0.141,0.1545,-0.2161,0.5882,14,1.98,85,True
change_3m,T3_zscore_1.0,P2_signal_strength_pro,3,LB60,0.5958,0.7279,1.063,0.643,0.0683,0.0938,-0.1062,0.6353,84,11.86,85,True
change_3m,T3_zscore_1.0,P2_signal_strength_counter,3,LB60,0.3283,0.9023,1.2532,0.5686,0.083,0.0919,-0.1459,0.6588,84,11.86,85,True
change_3m,T3_zscore_1.0,P3_long_short_pro,3,LB60,-0.3453,-0.7547,-1.404,-0.1835,-0.1308,0.1733,-0.7129,0.3529,14,1.98,85,False
change_3m,T3_zscore_1.0,P3_long_short_counter,3,LB60,0.3453,0.7547,1.2359,0.6252,0.1308,0.1733,-0.2093,0.6471,14,1.98,85,True
change_3m,T3_zscore_neg_1.0,P1_long_cash_pro,3,LB60,0.07,0.1407,0.0642,0.0911,0.0086,0.0612,-0.0946,0.0824,12,1.69,85,False
change_3m,T3_zscore_neg_1.0,P1_long_cash_counter,3,LB60,0.574,0.8841,1.3263,0.8491,0.1426,0.1613,-0.168,0.5765,12,1.69,85,True
change_3m,T3_zscore_neg_1.0,P2_signal_strength_pro,3,LB60,0.5958,0.7279,1.063,0.643,0.0683,0.0938,-0.1062,0.6353,84,11.86,85,True
change_3m,T3_zscore_neg_1.0,P2_signal_strength_counter,3,LB60,0.3283,0.9023,1.2532,0.5686,0.083,0.0919,-0.1459,0.6588,84,11.86,85,True
change_3m,T3_zscore_neg_1.0,P3_long_short_pro,3,LB60,-0.5034,-0.774,-1.4111,-0.192,-0.134,0.1731,-0.6979,0.3882,12,1.69,85,False
change_3m,T3_zscore_neg_1.0,P3_long_short_counter,3,LB60,0.5034,0.774,1.3117,0.6945,0.134,0.1731,-0.1929,0.6118,12,1.69,85,True
change_3m,T3_zscore_1.5,P1_long_cash_pro,3,LB60,0.088,0.5028,0.9393,0.4684,0.0288,0.0572,-0.0614,0.0471,8,1.13,85,True
change_3m,T3_zscore_1.5,P1_long_cash_counter,3,LB60,0.5536,0.7469,1.0836,0.5118,0.1225,0.164,-0.2393,0.6118,8,1.13,85,True
change_3m,T3_zscore_1.5,P2_signal_strength_pro,3,LB60,0.5958,0.7279,1.063,0.643,0.0683,0.0938,-0.1062,0.6353,84,11.86,85,True
change_3m,T3_zscore_1.5,P2_signal_strength_counter,3,LB60,0.3283,0.9023,1.2532,0.5686,0.083,0.0919,-0.1459,0.6588,84,11.86,85,True
change_3m,T3_zscore_1.5,P3_long_short_pro,3,LB60,-0.511,-0.5342,-1.0979,-0.1496,-0.0937,0.1754,-0.626,0.3647,8,1.13,85,False
change_3m,T3_zscore_1.5,P3_long_short_counter,3,LB60,0.511,0.5342,0.8155,0.3915,0.0937,0.1754,-0.2393,0.6353,8,1.13,85,True
change_3m,T3_zscore_neg_1.5,P1_long_cash_pro,3,LB60,-0.0462,0.1876,0.0546,0.1082,0.0095,0.0506,-0.0878,0.0471,8,1.13,85,False
change_3m,T3_zscore_neg_1.5,P1_long_cash_counter,3,LB60,0.6041,0.859,1.3084,0.7288,0.1417,0.165,-0.1945,0.6118,8,1.13,85,True
change_3m,T3_zscore_neg_1.5,P2_signal_strength_pro,3,LB60,0.5958,0.7279,1.063,0.643,0.0683,0.0938,-0.1062,0.6353,84,11.86,85,True
change_3m,T3_zscore_neg_1.5,P2_signal_strength_counter,3,LB60,0.3283,0.9023,1.2532,0.5686,0.083,0.0919,-0.1459,0.6588,84,11.86,85,True
change_3m,T3_zscore_neg_1.5,P3_long_short_pro,3,LB60,-0.5881,-0.7633,-1.4197,-0.1908,-0.1322,0.1733,-0.693,0.3647,8,1.13,85,False
change_3m,T3_zscore_neg_1.5,P3_long_short_counter,3,LB60,0.5881,0.7633,1.2482,0.6459,0.1322,0.1733,-0.2047,0.6353,8,1.13,85,True
change_3m,T2_roll_p25,P1_long_cash_pro,3,LB120,0.7959,0.7277,1.0423,0.8401,0.1052,0.1446,-0.1252,0.4471,38,5.36,85,True
change_3m,T2_roll_p25,P1_long_cash_counter,3,LB120,0.1029,0.4727,0.3377,0.1881,0.046,0.0974,-0.2448,0.2118,38,5.36,85,True
change_3m,T2_roll_p25,P2_signal_strength_pro,3,LB120,0.9557,0.6902,0.973,0.6432,0.0662,0.0959,-0.1029,0.6353,84,11.86,85,True
change_3m,T2_roll_p25,P2_signal_strength_counter,3,LB120,0.3577,0.9375,1.3032,0.5828,0.085,0.0907,-0.1459,0.6588,84,11.86,85,True
change_3m,T2_roll_p25,P3_long_short_pro,3,LB120,0.3894,0.335,0.6525,0.2936,0.0592,0.1766,-0.2015,0.5412,38,5.36,85,True
change_3m,T2_roll_p25,P3_long_short_counter,3,LB120,-0.3894,-0.335,-0.5716,-0.1076,-0.0592,0.1766,-0.5499,0.4588,38,5.36,85,False
change_3m,T2_roll_p75,P1_long_cash_pro,3,LB120,0.5004,0.0984,0.0836,0.0655,0.01,0.1015,-0.1524,0.1176,26,3.67,85,False
change_3m,T2_roll_p75,P1_long_cash_counter,3,LB120,0.3997,1.0114,1.3197,0.6976,0.1413,0.1397,-0.2025,0.5412,26,3.67,85,True
