signal,signal_column,threshold,strategy,lead_quarters,direction,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,3,countercyclical,0.2539557760117366,0.2539557760117366,0.159144196966342,0.12530866238406774,0.024369645111091964,0.12686069520667145,-0.19447693916322917,0.25,2.0,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,4,countercyclical,0.26336023358747174,0.26336023358747174,0.17702198594589708,0.1385918524406675,0.027692491901194938,0.1414367030018088,-0.19981327483194122,0.28125,1.875,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,0,procyclical,0.3721753695887148,0.3721753695887148,0.2857557376309439,0.17905213949829793,0.04074564603150055,0.13097388679441915,-0.2275630224004549,0.375,1.875,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,1,procyclical,0.491995829999197,0.491995829999197,0.4382835994835923,0.3431500769449079,0.06856594063319466,0.16242597411482645,-0.19981327483194122,0.40625,2.0,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,2,procyclical,0.4016188464082142,0.4016188464082142,0.3529401022048386,0.20953700139032763,0.05013626784036984,0.1501767775341624,-0.2392716680476662,0.375,2.125,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,3,procyclical,0.729967262600096,0.729967262600096,0.754005401962839,0.4714576160689855,0.09545597111520632,0.13913196777800568,-0.20246988883352524,0.5,2.0,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,4,procyclical,1.1164697333829623,1.1164697333829623,1.1828498870672135,0.9585646479569491,0.12971403877194532,0.11675433412386696,-0.1353211168891042,0.5,1.875,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,0,countercyclical,0.6196079357519407,0.6196079357519407,0.5743202328132814,0.4662195400874448,0.09066894913429469,0.16285811969192207,-0.19447693916322917,0.53125,1.625,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,1,countercyclical,0.7307691857367477,0.7307691857367477,0.7299574189384603,0.49715012168834155,0.09668423397057557,0.14088682124164037,-0.19447693916322917,0.5,1.75,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,2,countercyclical,0.844551367319784,0.844551367319784,0.9471396204227673,0.5770217635395405,0.11529660822213761,0.14262055542801264,-0.19981327483194122,0.5625,1.75,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,3,countercyclical,0.4199658394562259,0.4199658394562259,0.38540699771404224,0.2287043240768265,0.0547224651115763,0.15726309098798552,-0.2392716680476662,0.4375,1.875,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,4,countercyclical,0.34884296011601557,0.34884296011601557,0.3126499364597762,0.18552956436911788,0.044391968338755694,0.16253490237216076,-0.2392716680476662,0.40625,1.875,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,0,procyclical,0.8132445685045648,0.8132445685045648,3.8004576875995024,0.7406945799705862,0.06901844553794434,0.08706780673839504,-0.09318070822211921,0.28125,1.875,32,32,True
