trade_date,side,instrument,quantity_pct,price,notional_usd,commission_bps,commission_usd,cum_pnl_pct,reason
2001-04-26,BUY,XLI,100.0,18.8837,10000.0,5,5.0,9.1735,G/C roc_5d <= 2.0649
2001-05-09,SELL,XLI,100.0,19.0044,10000.0,5,5.0,11.1205,G/C roc_5d <= 2.0649
2001-05-16,BUY,XLI,100.0,19.9067,10000.0,5,5.0,13.0247,G/C roc_5d <= 2.0649
2001-05-18,SELL,XLI,100.0,20.3006,10000.0,5,5.0,14.5399,G/C roc_5d <= 2.0649
2001-05-21,BUY,XLI,100.0,20.4976,10000.0,5,5.0,15.6513,G/C roc_5d <= 2.0649
2001-06-08,SELL,XLI,100.0,19.5127,10000.0,5,5.0,12.8192,G/C roc_5d <= 2.0649
2001-06-15,BUY,XLI,100.0,19.0074,10000.0,5,5.0,14.5794,G/C roc_5d <= 2.0649
2001-06-18,SELL,XLI,100.0,18.9819,10000.0,5,5.0,14.7329,G/C roc_5d <= 2.0649
2001-06-19,BUY,XLI,100.0,18.7845,10000.0,5,5.0,13.5398,G/C roc_5d <= 2.0649
2001-07-19,SELL,XLI,100.0,18.5298,10000.0,5,5.0,12.616,G/C roc_5d <= 2.0649
2001-07-20,BUY,XLI,100.0,18.6253,10000.0,5,5.0,13.1965,G/C roc_5d <= 2.0649
2001-07-23,SELL,XLI,100.0,18.4216,10000.0,5,5.0,14.4348,G/C roc_5d <= 2.0649
2001-07-25,BUY,XLI,100.0,18.0522,10000.0,5,5.0,18.2733,G/C roc_5d <= 2.0649
2001-08-07,SELL,XLI,100.0,18.3133,10000.0,5,5.0,18.2316,G/C roc_5d <= 2.0649
2001-08-16,BUY,XLI,100.0,18.2878,10000.0,5,5.0,18.2525,G/C roc_5d <= 2.0649
2001-09-03,SELL,XLI,100.0,17.7338,10000.0,5,5.0,14.6702,G/C roc_5d <= 2.0649
2001-09-13,BUY,XLI,100.0,16.8424,10000.0,5,5.0,20.6161,G/C roc_5d <= 2.0649
2001-09-14,SELL,XLI,100.0,16.8424,10000.0,5,5.0,20.6161,G/C roc_5d <= 2.0649
2001-09-21,BUY,XLI,100.0,13.863,10000.0,5,5.0,44.9668,G/C roc_5d <= 2.0649
2001-10-01,SELL,XLI,100.0,15.0012,10000.0,5,5.0,59.6775,G/C roc_5d <= 2.0649
2001-10-02,BUY,XLI,100.0,15.2954,10000.0,5,5.0,62.8084,G/C roc_5d <= 2.0649
2001-11-02,SELL,XLI,100.0,15.9668,10000.0,5,5.0,64.7822,G/C roc_5d <= 2.0649
2001-11-08,BUY,XLI,100.0,16.5679,10000.0,5,5.0,62.0969,G/C roc_5d <= 2.0649
2001-12-06,SELL,XLI,100.0,17.5782,10000.0,5,5.0,67.8525,G/C roc_5d <= 2.0649
2001-12-11,BUY,XLI,100.0,17.041,10000.0,5,5.0,71.533,G/C roc_5d <= 2.0649
2001-12-12,SELL,XLI,100.0,17.1242,10000.0,5,5.0,70.6963,G/C roc_5d <= 2.0649
2001-12-19,BUY,XLI,100.0,17.6613,10000.0,5,5.0,68.5039,G/C roc_5d <= 2.0649
2001-12-31,SELL,XLI,100.0,17.7124,10000.0,5,5.0,73.2625,G/C roc_5d <= 2.0649
2002-01-04,BUY,XLI,100.0,17.7124,10000.0,5,5.0,73.3875,G/C roc_5d <= 2.0649
2002-01-14,SELL,XLI,100.0,16.7917,10000.0,5,5.0,68.1297,G/C roc_5d <= 2.0649
2002-01-17,BUY,XLI,100.0,16.3057,10000.0,5,5.0,74.3062,G/C roc_5d <= 2.0649
2002-01-30,SELL,XLI,100.0,16.3377,10000.0,5,5.0,70.8203,G/C roc_5d <= 2.0649
2002-01-31,BUY,XLI,100.0,16.5934,10000.0,5,5.0,73.4946,G/C roc_5d <= 2.0649
2002-02-07,SELL,XLI,100.0,15.8197,10000.0,5,5.0,61.5271,G/C roc_5d <= 2.0649
2002-02-12,BUY,XLI,100.0,16.1203,10000.0,5,5.0,55.7058,G/C roc_5d <= 2.0649
2002-02-20,SELL,XLI,100.0,16.4272,10000.0,5,5.0,54.1001,G/C roc_5d <= 2.0649
2002-02-21,BUY,XLI,100.0,16.3632,10000.0,5,5.0,53.5003,G/C roc_5d <= 2.0649
2002-02-22,SELL,XLI,100.0,16.5231,10000.0,5,5.0,52.0006,G/C roc_5d <= 2.0649
2002-02-25,BUY,XLI,100.0,16.9579,10000.0,5,5.0,56.0006,G/C roc_5d <= 2.0649
2002-02-26,SELL,XLI,100.0,17.0219,10000.0,5,5.0,55.4123,G/C roc_5d <= 2.0649
2002-02-27,BUY,XLI,100.0,17.2265,10000.0,5,5.0,57.2806,G/C roc_5d <= 2.0649
2002-03-22,SELL,XLI,100.0,17.4628,10000.0,5,5.0,61.3119,G/C roc_5d <= 2.0649
2002-03-29,BUY,XLI,100.0,17.4692,10000.0,5,5.0,61.197,G/C roc_5d <= 2.0649
2002-04-04,SELL,XLI,100.0,17.1935,10000.0,5,5.0,56.1668,G/C roc_5d <= 2.0649
2002-04-11,BUY,XLI,100.0,17.2255,10000.0,5,5.0,45.9473,G/C roc_5d <= 2.0649
2002-04-26,SELL,XLI,100.0,16.1674,10000.0,5,5.0,39.8073,G/C roc_5d <= 2.0649
2002-04-30,BUY,XLI,100.0,16.2636,10000.0,5,5.0,46.9126,G/C roc_5d <= 2.0649
2002-05-01,SELL,XLI,100.0,16.3149,10000.0,5,5.0,46.4491,G/C roc_5d <= 2.0649
2002-05-02,BUY,XLI,100.0,16.3726,10000.0,5,5.0,46.9671,G/C roc_5d <= 2.0649
2002-05-03,SELL,XLI,100.0,16.379,10000.0,5,5.0,46.9096,G/C roc_5d <= 2.0649
2002-05-08,BUY,XLI,100.0,16.5906,10000.0,5,5.0,57.1879,G/C roc_5d <= 2.0649
2002-05-20,SELL,XLI,100.0,16.7061,10000.0,5,5.0,60.8334,G/C roc_5d <= 2.0649
2002-05-24,BUY,XLI,100.0,16.6419,10000.0,5,5.0,57.8093,G/C roc_5d <= 2.0649
2002-06-12,SELL,XLI,100.0,15.4042,10000.0,5,5.0,46.1939,G/C roc_5d <= 2.0649
2002-06-13,BUY,XLI,100.0,15.3657,10000.0,5,5.0,45.8287,G/C roc_5d <= 2.0649
2002-06-20,SELL,XLI,100.0,15.6223,10000.0,5,5.0,50.576,G/C roc_5d <= 2.0649
2002-06-25,BUY,XLI,100.0,15.1138,10000.0,5,5.0,48.98,G/C roc_5d <= 2.0649
2002-07-11,SELL,XLI,100.0,14.413,10000.0,5,5.0,41.6926,G/C roc_5d <= 2.0649
2002-07-26,BUY,XLI,100.0,13.4809,10000.0,5,5.0,55.3047,G/C roc_5d <= 2.0649
2002-08-02,SELL,XLI,100.0,13.6287,10000.0,5,5.0,68.8579,G/C roc_5d <= 2.0649
2002-08-12,BUY,XLI,100.0,14.3166,10000.0,5,5.0,56.4634,G/C roc_5d <= 2.0649
2002-08-13,SELL,XLI,100.0,13.9823,10000.0,5,5.0,60.1168,G/C roc_5d <= 2.0649
2002-08-14,BUY,XLI,100.0,14.2845,10000.0,5,5.0,63.5768,G/C roc_5d <= 2.0649
2002-09-03,SELL,XLI,100.0,13.7445,10000.0,5,5.0,68.7301,G/C roc_5d <= 2.0649
2002-09-10,BUY,XLI,100.0,14.0787,10000.0,5,5.0,68.2867,G/C roc_5d <= 2.0649
2002-09-17,SELL,XLI,100.0,13.4037,10000.0,5,5.0,66.9806,G/C roc_5d <= 2.0649
2002-09-25,BUY,XLI,100.0,12.9705,10000.0,5,5.0,79.089,G/C roc_5d <= 2.0649
2002-11-08,SELL,XLI,100.0,13.2867,10000.0,5,5.0,88.979,G/C roc_5d <= 2.0649
2002-11-11,BUY,XLI,100.0,13.0351,10000.0,5,5.0,85.3995,G/C roc_5d <= 2.0649
2002-11-12,SELL,XLI,100.0,13.0415,10000.0,5,5.0,85.3078,G/C roc_5d <= 2.0649
2002-11-14,BUY,XLI,100.0,13.1964,10000.0,5,5.0,88.2521,G/C roc_5d <= 2.0649
2002-12-05,SELL,XLI,100.0,13.5771,10000.0,5,5.0,97.7335,G/C roc_5d <= 2.0649
2002-12-30,BUY,XLI,100.0,13.2367,10000.0,5,5.0,104.5822,G/C roc_5d <= 2.0649
2003-01-27,SELL,XLI,100.0,12.5619,10000.0,5,5.0,97.161,G/C roc_5d <= 2.0649
2003-01-30,BUY,XLI,100.0,12.4321,10000.0,5,5.0,92.325,G/C roc_5d <= 2.0649
2003-02-06,SELL,XLI,100.0,12.5489,10000.0,5,5.0,97.3438,G/C roc_5d <= 2.0649
2003-02-10,BUY,XLI,100.0,12.4386,10000.0,5,5.0,99.4906,G/C roc_5d <= 2.0649
2003-02-19,SELL,XLI,100.0,12.5229,10000.0,5,5.0,98.9702,G/C roc_5d <= 2.0649
2003-02-20,BUY,XLI,100.0,12.4581,10000.0,5,5.0,97.9394,G/C roc_5d <= 2.0649
2003-03-05,SELL,XLI,100.0,12.2634,10000.0,5,5.0,91.7537,G/C roc_5d <= 2.0649
2003-03-07,BUY,XLI,100.0,12.218,10000.0,5,5.0,93.8949,G/C roc_5d <= 2.0649
2003-03-10,SELL,XLI,100.0,11.9065,10000.0,5,5.0,98.8376,G/C roc_5d <= 2.0649
2003-03-11,BUY,XLI,100.0,11.6859,10000.0,5,5.0,95.1534,G/C roc_5d <= 2.0649
2003-03-27,SELL,XLI,100.0,12.9225,10000.0,5,5.0,116.8924,G/C roc_5d <= 2.0649
2003-04-03,BUY,XLI,100.0,13.0267,10000.0,5,5.0,114.4972,G/C roc_5d <= 2.0649
2003-04-21,SELL,XLI,100.0,13.2352,10000.0,5,5.0,121.7901,G/C roc_5d <= 2.0649
2003-04-28,BUY,XLI,100.0,13.7497,10000.0,5,5.0,120.9288,G/C roc_5d <= 2.0649
2003-05-02,SELL,XLI,100.0,13.9191,10000.0,5,5.0,117.5797,G/C roc_5d <= 2.0649
2003-05-07,BUY,XLI,100.0,13.893,10000.0,5,5.0,117.3718,G/C roc_5d <= 2.0649
2003-05-20,SELL,XLI,100.0,13.7823,10000.0,5,5.0,113.1935,G/C roc_5d <= 2.0649
2003-05-26,BUY,XLI,100.0,13.8605,10000.0,5,5.0,111.9691,G/C roc_5d <= 2.0649
2003-07-01,SELL,XLI,100.0,14.648,10000.0,5,5.0,123.0155,G/C roc_5d <= 2.0649
2003-07-02,BUY,XLI,100.0,14.6872,10000.0,5,5.0,123.6118,G/C roc_5d <= 2.0649
2003-07-03,SELL,XLI,100.0,14.6741,10000.0,5,5.0,123.8106,G/C roc_5d <= 2.0649
2003-07-07,BUY,XLI,100.0,14.87,10000.0,5,5.0,126.7975,G/C roc_5d <= 2.0649
2003-07-21,SELL,XLI,100.0,14.6872,10000.0,5,5.0,126.0013,G/C roc_5d <= 2.0649
2003-07-28,BUY,XLI,100.0,15.1703,10000.0,5,5.0,119.0355,G/C roc_5d <= 2.0649
2003-08-08,SELL,XLI,100.0,14.8439,10000.0,5,5.0,113.7576,G/C roc_5d <= 2.0649
2003-08-18,BUY,XLI,100.0,15.6011,10000.0,5,5.0,109.3908,G/C roc_5d <= 2.0649
2003-08-26,SELL,XLI,100.0,15.5815,10000.0,5,5.0,106.675,G/C roc_5d <= 2.0649
2003-09-02,BUY,XLI,100.0,15.9144,10000.0,5,5.0,108.2755,G/C roc_5d <= 2.0649
2003-09-10,SELL,XLI,100.0,15.5815,10000.0,5,5.0,108.7027,G/C roc_5d <= 2.0649
2003-09-11,BUY,XLI,100.0,15.7121,10000.0,5,5.0,110.4514,G/C roc_5d <= 2.0649
2003-09-22,SELL,XLI,100.0,15.7744,10000.0,5,5.0,116.9023,G/C roc_5d <= 2.0649
2003-09-25,BUY,XLI,100.0,15.4075,10000.0,5,5.0,118.6205,G/C roc_5d <= 2.0649
2003-10-24,SELL,XLI,100.0,15.7547,10000.0,5,5.0,123.3609,G/C roc_5d <= 2.0649
2003-10-28,BUY,XLI,100.0,15.9447,10000.0,5,5.0,125.8662,G/C roc_5d <= 2.0649
2003-11-10,SELL,XLI,100.0,16.1871,10000.0,5,5.0,133.5684,G/C roc_5d <= 2.0649
2003-11-24,BUY,XLI,100.0,16.3705,10000.0,5,5.0,136.4799,G/C roc_5d <= 2.0649
2003-11-25,SELL,XLI,100.0,16.5015,10000.0,5,5.0,134.5874,G/C roc_5d <= 2.0649
2003-11-26,BUY,XLI,100.0,16.5015,10000.0,5,5.0,134.5874,G/C roc_5d <= 2.0649
2004-03-08,SELL,XLI,100.0,17.4911,10000.0,5,5.0,157.2645,G/C roc_5d <= 2.0649
2004-03-11,BUY,XLI,100.0,16.7933,10000.0,5,5.0,159.8441,G/C roc_5d <= 2.0649
2004-03-22,SELL,XLI,100.0,16.845,10000.0,5,5.0,167.8,G/C roc_5d <= 2.0649
2004-03-24,BUY,XLI,100.0,16.7988,10000.0,5,5.0,168.535,G/C roc_5d <= 2.0649
2004-03-25,SELL,XLI,100.0,17.0762,10000.0,5,5.0,164.1,G/C roc_5d <= 2.0649
2004-03-29,BUY,XLI,100.0,17.3735,10000.0,5,5.0,165.8028,G/C roc_5d <= 2.0649
2004-03-31,SELL,XLI,100.0,17.4462,10000.0,5,5.0,167.9253,G/C roc_5d <= 2.0649
2004-04-01,BUY,XLI,100.0,17.5453,10000.0,5,5.0,169.4472,G/C roc_5d <= 2.0649
2004-04-05,SELL,XLI,100.0,17.9548,10000.0,5,5.0,169.2442,G/C roc_5d <= 2.0649
2004-04-06,BUY,XLI,100.0,17.9416,10000.0,5,5.0,169.0461,G/C roc_5d <= 2.0649
2004-04-08,SELL,XLI,100.0,17.8029,10000.0,5,5.0,169.9376,G/C roc_5d <= 2.0649
2004-04-13,BUY,XLI,100.0,17.7038,10000.0,5,5.0,163.1095,G/C roc_5d <= 2.0649
2004-04-21,SELL,XLI,100.0,17.7368,10000.0,5,5.0,160.2626,G/C roc_5d <= 2.0649
2004-04-29,BUY,XLI,100.0,17.5717,10000.0,5,5.0,157.85,G/C roc_5d <= 2.0649
2004-05-10,SELL,XLI,100.0,17.0696,10000.0,5,5.0,157.8501,G/C roc_5d <= 2.0649
2004-05-11,BUY,XLI,100.0,17.1753,10000.0,5,5.0,159.4467,G/C roc_5d <= 2.0649
2004-05-17,SELL,XLI,100.0,17.0961,10000.0,5,5.0,164.0368,G/C roc_5d <= 2.0649
2004-05-19,BUY,XLI,100.0,17.2414,10000.0,5,5.0,160.9841,G/C roc_5d <= 2.0649
2004-06-04,SELL,XLI,100.0,18.0011,10000.0,5,5.0,169.4835,G/C roc_5d <= 2.0649
2004-06-07,BUY,XLI,100.0,18.3115,10000.0,5,5.0,174.1315,G/C roc_5d <= 2.0649
2004-06-08,SELL,XLI,100.0,18.3512,10000.0,5,5.0,173.5381,G/C roc_5d <= 2.0649
2004-06-16,BUY,XLI,100.0,18.4304,10000.0,5,5.0,173.6695,G/C roc_5d <= 2.0649
2004-06-22,SELL,XLI,100.0,18.6475,10000.0,5,5.0,171.7818,G/C roc_5d <= 2.0649
2004-06-23,BUY,XLI,100.0,18.9123,10000.0,5,5.0,175.641,G/C roc_5d <= 2.0649
2004-08-06,SELL,XLI,100.0,17.6811,10000.0,5,5.0,168.5014,G/C roc_5d <= 2.0649
2004-08-12,BUY,XLI,100.0,17.734,10000.0,5,5.0,159.8062,G/C roc_5d <= 2.0649
2004-08-18,SELL,XLI,100.0,18.3033,10000.0,5,5.0,159.8063,G/C roc_5d <= 2.0649
2004-08-19,BUY,XLI,100.0,18.0849,10000.0,5,5.0,156.7055,G/C roc_5d <= 2.0649
2004-08-20,SELL,XLI,100.0,18.2636,10000.0,5,5.0,154.1685,G/C roc_5d <= 2.0649
2004-08-27,BUY,XLI,100.0,18.4688,10000.0,5,5.0,151.1345,G/C roc_5d <= 2.0649
2004-10-13,SELL,XLI,100.0,18.6397,10000.0,5,5.0,159.4203,G/C roc_5d <= 2.0649
2004-10-20,BUY,XLI,100.0,18.5268,10000.0,5,5.0,159.4701,G/C roc_5d <= 2.0649
2004-10-25,SELL,XLI,100.0,18.4538,10000.0,5,5.0,158.4468,G/C roc_5d <= 2.0649
2004-10-27,BUY,XLI,100.0,18.9985,10000.0,5,5.0,158.15,G/C roc_5d <= 2.0649
2004-10-28,SELL,XLI,100.0,18.9586,10000.0,5,5.0,158.6916,G/C roc_5d <= 2.0649
2004-10-29,BUY,XLI,100.0,19.045,10000.0,5,5.0,159.87,G/C roc_5d <= 2.0649
2004-11-29,SELL,XLI,100.0,20.1942,10000.0,5,5.0,177.7264,G/C roc_5d <= 2.0649
2004-12-06,BUY,XLI,100.0,20.4067,10000.0,5,5.0,171.7361,G/C roc_5d <= 2.0649
2004-12-07,SELL,XLI,100.0,20.2407,10000.0,5,5.0,173.9475,G/C roc_5d <= 2.0649
2004-12-09,BUY,XLI,100.0,20.42,10000.0,5,5.0,174.9276,G/C roc_5d <= 2.0649
2005-01-04,SELL,XLI,100.0,20.3093,10000.0,5,5.0,180.2681,G/C roc_5d <= 2.0649
2005-01-05,BUY,XLI,100.0,20.1691,10000.0,5,5.0,178.3331,G/C roc_5d <= 2.0649
2005-01-10,SELL,XLI,100.0,20.2158,10000.0,5,5.0,176.9512,G/C roc_5d <= 2.0649
2005-01-11,BUY,XLI,100.0,20.1224,10000.0,5,5.0,175.6706,G/C roc_5d <= 2.0649
2005-02-02,SELL,XLI,100.0,20.2225,10000.0,5,5.0,177.0427,G/C roc_5d <= 2.0649
2005-02-04,BUY,XLI,100.0,20.3293,10000.0,5,5.0,180.1662,G/C roc_5d <= 2.0649
2005-02-24,SELL,XLI,100.0,20.3494,10000.0,5,5.0,172.5293,G/C roc_5d <= 2.0649
2005-02-28,BUY,XLI,100.0,20.3961,10000.0,5,5.0,168.7109,G/C roc_5d <= 2.0649
2005-03-11,SELL,XLI,100.0,20.7099,10000.0,5,5.0,174.2521,G/C roc_5d <= 2.0649
2005-03-15,BUY,XLI,100.0,20.7099,10000.0,5,5.0,171.2625,G/C roc_5d <= 2.0649
2005-04-13,SELL,XLI,100.0,20.0857,10000.0,5,5.0,172.3882,G/C roc_5d <= 2.0649
2005-04-20,BUY,XLI,100.0,19.342,10000.0,5,5.0,176.8953,G/C roc_5d <= 2.0649
2005-04-27,SELL,XLI,100.0,19.6301,10000.0,5,5.0,180.2523,G/C roc_5d <= 2.0649
2005-04-29,BUY,XLI,100.0,19.6435,10000.0,5,5.0,186.6372,G/C roc_5d <= 2.0649
2005-05-17,SELL,XLI,100.0,19.9517,10000.0,5,5.0,187.2239,G/C roc_5d <= 2.0649
2005-05-18,BUY,XLI,100.0,20.2531,10000.0,5,5.0,191.564,G/C roc_5d <= 2.0649
2005-06-02,SELL,XLI,100.0,20.3402,10000.0,5,5.0,192.8179,G/C roc_5d <= 2.0649
2005-06-03,BUY,XLI,100.0,20.2464,10000.0,5,5.0,191.4676,G/C roc_5d <= 2.0649
2005-06-28,SELL,XLI,100.0,19.9879,10000.0,5,5.0,177.8837,G/C roc_5d <= 2.0649
2005-07-05,BUY,XLI,100.0,19.8603,10000.0,5,5.0,181.3532,G/C roc_5d <= 2.0649
2005-08-04,SELL,XLI,100.0,20.27,10000.0,5,5.0,190.9633,G/C roc_5d <= 2.0649
2005-08-05,BUY,XLI,100.0,20.1625,10000.0,5,5.0,189.4208,G/C roc_5d <= 2.0649
2005-08-09,SELL,XLI,100.0,20.2633,10000.0,5,5.0,186.6251,G/C roc_5d <= 2.0649
2005-08-10,BUY,XLI,100.0,20.2499,10000.0,5,5.0,186.4351,G/C roc_5d <= 2.0649
2005-09-02,SELL,XLI,100.0,19.9879,10000.0,5,5.0,180.8298,G/C roc_5d <= 2.0649
2005-09-05,BUY,XLI,100.0,19.9879,10000.0,5,5.0,180.8298,G/C roc_5d <= 2.0649
2005-09-06,SELL,XLI,100.0,20.223,10000.0,5,5.0,177.5269,G/C roc_5d <= 2.0649
2005-09-07,BUY,XLI,100.0,20.3036,10000.0,5,5.0,178.6328,G/C roc_5d <= 2.0649
2005-09-08,SELL,XLI,100.0,20.1894,10000.0,5,5.0,180.1997,G/C roc_5d <= 2.0649
2005-09-20,BUY,XLI,100.0,19.8982,10000.0,5,5.0,180.3807,G/C roc_5d <= 2.0649
2005-10-27,SELL,XLI,100.0,19.6757,10000.0,5,5.0,182.186,G/C roc_5d <= 2.0649
2005-10-31,BUY,XLI,100.0,20.0466,10000.0,5,5.0,178.3898,G/C roc_5d <= 2.0649
2005-11-22,SELL,XLI,100.0,21.2805,10000.0,5,5.0,194.0278,G/C roc_5d <= 2.0649
2005-11-23,BUY,XLI,100.0,21.3075,10000.0,5,5.0,194.4005,G/C roc_5d <= 2.0649
2005-11-29,SELL,XLI,100.0,21.2468,10000.0,5,5.0,192.2578,G/C roc_5d <= 2.0649
2005-12-01,BUY,XLI,100.0,21.4491,10000.0,5,5.0,195.978,G/C roc_5d <= 2.0649
2005-12-05,SELL,XLI,100.0,21.2535,10000.0,5,5.0,196.4432,G/C roc_5d <= 2.0649
2005-12-06,BUY,XLI,100.0,21.3412,10000.0,5,5.0,197.6659,G/C roc_5d <= 2.0649
2005-12-08,SELL,XLI,100.0,21.0917,10000.0,5,5.0,196.8195,G/C roc_5d <= 2.0649
2005-12-13,BUY,XLI,100.0,21.2333,10000.0,5,5.0,195.3939,G/C roc_5d <= 2.0649
2005-12-28,SELL,XLI,100.0,21.4423,10000.0,5,5.0,197.3576,G/C roc_5d <= 2.0649
2006-01-10,BUY,XLI,100.0,21.6729,10000.0,5,5.0,192.4939,G/C roc_5d <= 2.0649
2006-01-11,SELL,XLI,100.0,21.6865,10000.0,5,5.0,192.3109,G/C roc_5d <= 2.0649
2006-01-16,BUY,XLI,100.0,21.4491,10000.0,5,5.0,195.5262,G/C roc_5d <= 2.0649
2006-01-17,SELL,XLI,100.0,21.3405,10000.0,5,5.0,197.0217,G/C roc_5d <= 2.0649
2006-01-18,BUY,XLI,100.0,21.3677,10000.0,5,5.0,197.3994,G/C roc_5d <= 2.0649
2006-02-20,SELL,XLI,100.0,22.0732,10000.0,5,5.0,207.2183,G/C roc_5d <= 2.0649
2006-02-21,BUY,XLI,100.0,21.985,10000.0,5,5.0,205.9909,G/C roc_5d <= 2.0649
2006-02-27,SELL,XLI,100.0,22.297,10000.0,5,5.0,206.3685,G/C roc_5d <= 2.0649
2006-03-02,BUY,XLI,100.0,22.1546,10000.0,5,5.0,206.5854,G/C roc_5d <= 2.0649
2006-03-30,SELL,XLI,100.0,23.0208,10000.0,5,5.0,218.5734,G/C roc_5d <= 2.0649
2006-03-31,BUY,XLI,100.0,23.014,10000.0,5,5.0,218.479,G/C roc_5d <= 2.0649
2006-05-02,SELL,XLI,100.0,23.763,10000.0,5,5.0,223.5671,G/C roc_5d <= 2.0649
2006-05-04,BUY,XLI,100.0,24.0558,10000.0,5,5.0,227.3661,G/C roc_5d <= 2.0649
2006-05-22,SELL,XLI,100.0,23.1298,10000.0,5,5.0,216.0619,G/C roc_5d <= 2.0649
2006-05-23,BUY,XLI,100.0,23.0208,10000.0,5,5.0,214.5733,G/C roc_5d <= 2.0649
2006-05-30,SELL,XLI,100.0,22.9459,10000.0,5,5.0,221.7376,G/C roc_5d <= 2.0649
2006-06-06,BUY,XLI,100.0,22.7893,10000.0,5,5.0,221.246,G/C roc_5d <= 2.0649
2006-06-09,SELL,XLI,100.0,22.3604,10000.0,5,5.0,220.5742,G/C roc_5d <= 2.0649
2006-06-15,BUY,XLI,100.0,22.7076,10000.0,5,5.0,230.082,G/C roc_5d <= 2.0649
