signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n
S2a_zscore_252d,T2_rp95,P3,10,0.6978,0.115758,-0.281009,0.4933,22,3.38,True,1638
S2a_zscore_252d,T3_z1.5,P1,10,0.7745,0.123565,-0.267051,0.4817,28,4.31,True,1638
S2a_zscore_252d,T3_z1.5,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
S2a_zscore_252d,T3_z1.5,P3,10,0.7745,0.123565,-0.267051,0.4817,28,4.31,True,1638
S2a_zscore_252d,T3_z2.0,P1,10,0.7335,0.121599,-0.280201,0.4945,22,3.38,True,1638
S2a_zscore_252d,T3_z2.0,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.0,P3,10,0.7335,0.121599,-0.280201,0.4945,22,3.38,True,1638
S2a_zscore_252d,T3_z2.5,P1,10,0.6412,0.110955,-0.310272,0.4988,18,2.77,True,1638
S2a_zscore_252d,T3_z2.5,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.5,P3,10,0.6412,0.110955,-0.310272,0.4988,18,2.77,True,1638
S2a_zscore_252d,T1_p75,P1,21,0.3175,0.051597,-0.316487,0.4139,76,11.69,True,1638
S2a_zscore_252d,T1_p75,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T1_p75,P3,21,0.3175,0.051597,-0.316487,0.4139,76,11.69,True,1638
S2a_zscore_252d,T1_p85,P1,21,0.5391,0.092215,-0.337173,0.4621,38,5.85,True,1638
S2a_zscore_252d,T1_p85,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T1_p85,P3,21,0.5391,0.092215,-0.337173,0.4621,38,5.85,True,1638
S2a_zscore_252d,T1_p95,P1,21,0.541,0.099212,-0.337173,0.4951,16,2.46,True,1638
S2a_zscore_252d,T1_p95,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T1_p95,P3,21,0.541,0.099212,-0.337173,0.4951,16,2.46,True,1638
S2a_zscore_252d,T2_rp75,P1,21,0.6206,0.098072,-0.316487,0.3999,44,6.77,True,1638
S2a_zscore_252d,T2_rp75,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T2_rp75,P3,21,0.6206,0.098072,-0.316487,0.3999,44,6.77,True,1638
S2a_zscore_252d,T2_rp85,P1,21,0.4545,0.077758,-0.356896,0.4487,52,8.0,True,1638
S2a_zscore_252d,T2_rp85,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T2_rp85,P3,21,0.4545,0.077758,-0.356896,0.4487,52,8.0,True,1638
S2a_zscore_252d,T2_rp95,P1,21,0.5891,0.107082,-0.337173,0.4921,22,3.38,True,1638
S2a_zscore_252d,T2_rp95,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T2_rp95,P3,21,0.5891,0.107082,-0.337173,0.4921,22,3.38,True,1638
S2a_zscore_252d,T3_z1.5,P1,21,0.5547,0.099316,-0.337173,0.4786,28,4.31,True,1638
S2a_zscore_252d,T3_z1.5,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T3_z1.5,P3,21,0.5547,0.099316,-0.337173,0.4786,28,4.31,True,1638
S2a_zscore_252d,T3_z2.0,P1,21,0.5604,0.101846,-0.337173,0.4915,22,3.38,True,1638
S2a_zscore_252d,T3_z2.0,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.0,P3,21,0.5604,0.101846,-0.337173,0.4915,22,3.38,True,1638
S2a_zscore_252d,T3_z2.5,P1,21,0.6386,0.117654,-0.337173,0.4988,18,2.77,True,1638
S2a_zscore_252d,T3_z2.5,P2,21,0.6883,0.087645,-0.244692,0.5244,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.5,P3,21,0.6386,0.117654,-0.337173,0.4988,18,2.77,True,1638
S2a_zscore_252d,T1_p75,P1,63,0.5404,0.09386,-0.337173,0.4139,78,12.0,True,1638
S2a_zscore_252d,T1_p75,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T1_p75,P3,63,0.5404,0.09386,-0.337173,0.4139,78,12.0,True,1638
S2a_zscore_252d,T1_p85,P1,63,0.7226,0.13072,-0.337173,0.4628,38,5.85,True,1638
S2a_zscore_252d,T1_p85,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T1_p85,P3,63,0.7226,0.13072,-0.337173,0.4628,38,5.85,True,1638
S2a_zscore_252d,T1_p95,P1,63,0.8099,0.152519,-0.337173,0.4994,16,2.46,True,1638
S2a_zscore_252d,T1_p95,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T1_p95,P3,63,0.8099,0.152519,-0.337173,0.4994,16,2.46,True,1638
S2a_zscore_252d,T2_rp75,P1,63,0.5882,0.098902,-0.345816,0.3913,53,8.15,True,1638
S2a_zscore_252d,T2_rp75,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T2_rp75,P3,63,0.5882,0.098902,-0.345816,0.3913,53,8.15,True,1638
S2a_zscore_252d,T2_rp85,P1,63,0.7113,0.126632,-0.34119,0.4457,53,8.15,True,1638
S2a_zscore_252d,T2_rp85,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T2_rp85,P3,63,0.7113,0.126632,-0.34119,0.4457,53,8.15,True,1638
S2a_zscore_252d,T2_rp95,P1,63,0.7196,0.13552,-0.337173,0.4902,22,3.38,True,1638
S2a_zscore_252d,T2_rp95,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T2_rp95,P3,63,0.7196,0.13552,-0.337173,0.4902,22,3.38,True,1638
S2a_zscore_252d,T3_z1.5,P1,63,0.7801,0.144283,-0.337173,0.4786,28,4.31,True,1638
S2a_zscore_252d,T3_z1.5,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T3_z1.5,P3,63,0.7801,0.144283,-0.337173,0.4786,28,4.31,True,1638
S2a_zscore_252d,T3_z2.0,P1,63,0.7913,0.14863,-0.337173,0.4927,22,3.38,True,1638
S2a_zscore_252d,T3_z2.0,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.0,P3,63,0.7913,0.14863,-0.337173,0.4927,22,3.38,True,1638
S2a_zscore_252d,T3_z2.5,P1,63,0.7205,0.13652,-0.337173,0.4994,18,2.77,True,1638
S2a_zscore_252d,T3_z2.5,P2,63,0.7425,0.100218,-0.243261,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.5,P3,63,0.7205,0.13652,-0.337173,0.4994,18,2.77,True,1638
S2b_zscore_504d,T1_p75,P1,0,0.2709,0.03282,-0.378563,0.362,74,11.38,True,1638
S2b_zscore_504d,T1_p75,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T1_p75,P3,0,0.2709,0.03282,-0.378563,0.362,74,11.38,True,1638
S2b_zscore_504d,T1_p85,P1,0,0.4598,0.067904,-0.305984,0.4646,50,7.69,True,1638
S2b_zscore_504d,T1_p85,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T1_p85,P3,0,0.4598,0.067904,-0.305984,0.4646,50,7.69,True,1638
S2b_zscore_504d,T1_p95,P1,0,0.77,0.122033,-0.257522,0.5049,14,2.15,True,1638
S2b_zscore_504d,T1_p95,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T1_p95,P3,0,0.77,0.122033,-0.257522,0.5049,14,2.15,True,1638
S2b_zscore_504d,T2_rp75,P1,0,0.8061,0.095494,-0.134873,0.3687,44,6.77,True,1638
S2b_zscore_504d,T2_rp75,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T2_rp75,P3,0,0.8061,0.095494,-0.134873,0.3687,44,6.77,True,1638
S2b_zscore_504d,T2_rp85,P1,0,0.688,0.090206,-0.267434,0.4255,58,8.92,True,1638
S2b_zscore_504d,T2_rp85,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T2_rp85,P3,0,0.688,0.090206,-0.267434,0.4255,58,8.92,True,1638
S2b_zscore_504d,T2_rp95,P1,0,0.7363,0.112987,-0.343873,0.4884,36,5.54,True,1638
S2b_zscore_504d,T2_rp95,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T2_rp95,P3,0,0.7363,0.112987,-0.343873,0.4884,36,5.54,True,1638
S2b_zscore_504d,T3_z1.5,P1,0,0.6313,0.090725,-0.298954,0.4603,48,7.38,True,1638
S2b_zscore_504d,T3_z1.5,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T3_z1.5,P3,0,0.6313,0.090725,-0.298954,0.4603,48,7.38,True,1638
S2b_zscore_504d,T3_z2.0,P1,0,0.8045,0.122431,-0.294794,0.486,24,3.69,True,1638
S2b_zscore_504d,T3_z2.0,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.0,P3,0,0.8045,0.122431,-0.294794,0.486,24,3.69,True,1638
S2b_zscore_504d,T3_z2.5,P1,0,0.8824,0.139588,-0.300693,0.4988,16,2.46,True,1638
S2b_zscore_504d,T3_z2.5,P2,0,0.842,0.094159,-0.20028,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.5,P3,0,0.8824,0.139588,-0.300693,0.4988,16,2.46,True,1638
S2b_zscore_504d,T1_p75,P1,1,0.2315,0.02838,-0.379677,0.3614,74,11.38,True,1638
S2b_zscore_504d,T1_p75,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p75,P3,1,0.2315,0.02838,-0.379677,0.3614,74,11.38,True,1638
S2b_zscore_504d,T1_p85,P1,1,0.6743,0.098681,-0.301523,0.4689,50,7.69,True,1638
S2b_zscore_504d,T1_p85,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p85,P3,1,0.6743,0.098681,-0.301523,0.4689,50,7.69,True,1638
S2b_zscore_504d,T1_p95,P1,1,0.7891,0.125149,-0.260747,0.5049,14,2.15,True,1638
S2b_zscore_504d,T1_p95,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p95,P3,1,0.7891,0.125149,-0.260747,0.5049,14,2.15,True,1638
S2b_zscore_504d,T2_rp75,P1,1,0.6471,0.078088,-0.188246,0.3669,44,6.77,True,1638
S2b_zscore_504d,T2_rp75,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp75,P3,1,0.6471,0.078088,-0.188246,0.3669,44,6.77,True,1638
S2b_zscore_504d,T2_rp85,P1,1,0.6719,0.089359,-0.267273,0.4286,58,8.92,True,1638
S2b_zscore_504d,T2_rp85,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp85,P3,1,0.6719,0.089359,-0.267273,0.4286,58,8.92,True,1638
S2b_zscore_504d,T2_rp95,P1,1,0.6895,0.105881,-0.351153,0.4866,36,5.54,True,1638
S2b_zscore_504d,T2_rp95,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp95,P3,1,0.6895,0.105881,-0.351153,0.4866,36,5.54,True,1638
S2b_zscore_504d,T3_z1.5,P1,1,0.7269,0.104578,-0.216937,0.4621,48,7.38,True,1638
S2b_zscore_504d,T3_z1.5,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z1.5,P3,1,0.7269,0.104578,-0.216937,0.4621,48,7.38,True,1638
S2b_zscore_504d,T3_z2.0,P1,1,0.8132,0.124624,-0.316669,0.4847,24,3.69,True,1638
S2b_zscore_504d,T3_z2.0,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.0,P3,1,0.8132,0.124624,-0.316669,0.4847,24,3.69,True,1638
S2b_zscore_504d,T3_z2.5,P1,1,0.7413,0.119782,-0.309308,0.4976,16,2.46,True,1638
S2b_zscore_504d,T3_z2.5,P2,1,0.8211,0.092993,-0.211414,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.5,P3,1,0.7413,0.119782,-0.309308,0.4976,16,2.46,True,1638
S2b_zscore_504d,T1_p75,P1,5,0.2805,0.036199,-0.33953,0.3687,74,11.38,True,1638
S2b_zscore_504d,T1_p75,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p75,P3,5,0.2805,0.036199,-0.33953,0.3687,74,11.38,True,1638
S2b_zscore_504d,T1_p85,P1,5,0.644,0.096469,-0.272749,0.4664,50,7.69,True,1638
S2b_zscore_504d,T1_p85,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p85,P3,5,0.644,0.096469,-0.272749,0.4664,50,7.69,True,1638
S2b_zscore_504d,T1_p95,P1,5,0.6154,0.102134,-0.252987,0.5055,14,2.15,True,1638
S2b_zscore_504d,T1_p95,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p95,P3,5,0.6154,0.102134,-0.252987,0.5055,14,2.15,True,1638
S2b_zscore_504d,T2_rp75,P1,5,0.6767,0.085212,-0.196623,0.3736,44,6.77,True,1638
S2b_zscore_504d,T2_rp75,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp75,P3,5,0.6767,0.085212,-0.196623,0.3736,44,6.77,True,1638
S2b_zscore_504d,T2_rp85,P1,5,0.7406,0.103694,-0.309225,0.4335,58,8.92,True,1638
S2b_zscore_504d,T2_rp85,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp85,P3,5,0.7406,0.103694,-0.309225,0.4335,58,8.92,True,1638
S2b_zscore_504d,T2_rp95,P1,5,0.7235,0.115538,-0.35103,0.4896,36,5.54,True,1638
S2b_zscore_504d,T2_rp95,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp95,P3,5,0.7235,0.115538,-0.35103,0.4896,36,5.54,True,1638
S2b_zscore_504d,T3_z1.5,P1,5,0.649,0.099728,-0.299276,0.4652,48,7.38,True,1638
S2b_zscore_504d,T3_z1.5,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z1.5,P3,5,0.649,0.099728,-0.299276,0.4652,48,7.38,True,1638
S2b_zscore_504d,T3_z2.0,P1,5,0.7025,0.112317,-0.318045,0.4872,24,3.69,True,1638
S2b_zscore_504d,T3_z2.0,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.0,P3,5,0.7025,0.112317,-0.318045,0.4872,24,3.69,True,1638
S2b_zscore_504d,T3_z2.5,P1,5,0.7817,0.132889,-0.281754,0.4982,16,2.46,True,1638
S2b_zscore_504d,T3_z2.5,P2,5,0.7314,0.08748,-0.218763,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.5,P3,5,0.7817,0.132889,-0.281754,0.4982,16,2.46,True,1638
S2b_zscore_504d,T1_p75,P1,10,0.3042,0.040928,-0.268421,0.3663,74,11.38,True,1638
S2b_zscore_504d,T1_p75,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T1_p75,P3,10,0.3042,0.040928,-0.268421,0.3663,74,11.38,True,1638
S2b_zscore_504d,T1_p85,P1,10,0.4601,0.073623,-0.28505,0.467,50,7.69,True,1638
S2b_zscore_504d,T1_p85,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T1_p85,P3,10,0.4601,0.073623,-0.28505,0.467,50,7.69,True,1638
S2b_zscore_504d,T1_p95,P1,10,0.5367,0.093789,-0.277929,0.5024,14,2.15,True,1638
S2b_zscore_504d,T1_p95,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T1_p95,P3,10,0.5367,0.093789,-0.277929,0.5024,14,2.15,True,1638
S2b_zscore_504d,T2_rp75,P1,10,0.577,0.075904,-0.212646,0.3681,44,6.77,True,1638
S2b_zscore_504d,T2_rp75,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T2_rp75,P3,10,0.577,0.075904,-0.212646,0.3681,44,6.77,True,1638
S2b_zscore_504d,T2_rp85,P1,10,0.6179,0.091771,-0.251479,0.431,58,8.92,True,1638
S2b_zscore_504d,T2_rp85,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T2_rp85,P3,10,0.6179,0.091771,-0.251479,0.431,58,8.92,True,1638
S2b_zscore_504d,T2_rp95,P1,10,0.6545,0.108284,-0.284163,0.4896,36,5.54,True,1638
S2b_zscore_504d,T2_rp95,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T2_rp95,P3,10,0.6545,0.108284,-0.284163,0.4896,36,5.54,True,1638
S2b_zscore_504d,T3_z1.5,P1,10,0.5437,0.086058,-0.282793,0.4628,48,7.38,True,1638
S2b_zscore_504d,T3_z1.5,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T3_z1.5,P3,10,0.5437,0.086058,-0.282793,0.4628,48,7.38,True,1638
S2b_zscore_504d,T3_z2.0,P1,10,0.7837,0.131607,-0.266685,0.489,24,3.69,True,1638
S2b_zscore_504d,T3_z2.0,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.0,P3,10,0.7837,0.131607,-0.266685,0.489,24,3.69,True,1638
S2b_zscore_504d,T3_z2.5,P1,10,0.5582,0.099747,-0.336739,0.4969,16,2.46,True,1638
S2b_zscore_504d,T3_z2.5,P2,10,0.5895,0.073879,-0.221683,0.5195,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.5,P3,10,0.5582,0.099747,-0.336739,0.4969,16,2.46,True,1638
S2b_zscore_504d,T1_p75,P1,21,0.1693,0.026857,-0.371309,0.3663,74,11.38,True,1638
S2b_zscore_504d,T1_p75,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T1_p75,P3,21,0.1693,0.026857,-0.371309,0.3663,74,11.38,True,1638
S2b_zscore_504d,T1_p85,P1,21,0.3389,0.06005,-0.337173,0.4646,50,7.69,True,1638
S2b_zscore_504d,T1_p85,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T1_p85,P3,21,0.3389,0.06005,-0.337173,0.4646,50,7.69,True,1638
S2b_zscore_504d,T1_p95,P1,21,0.4879,0.091904,-0.337173,0.5012,14,2.15,True,1638
S2b_zscore_504d,T1_p95,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T1_p95,P3,21,0.4879,0.091904,-0.337173,0.5012,14,2.15,True,1638
S2b_zscore_504d,T2_rp75,P1,21,0.49,0.076695,-0.335406,0.3706,44,6.77,True,1638
S2b_zscore_504d,T2_rp75,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T2_rp75,P3,21,0.49,0.076695,-0.335406,0.3706,44,6.77,True,1638
S2b_zscore_504d,T2_rp85,P1,21,0.509,0.085559,-0.337173,0.428,58,8.92,True,1638
S2b_zscore_504d,T2_rp85,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T2_rp85,P3,21,0.509,0.085559,-0.337173,0.428,58,8.92,True,1638
S2b_zscore_504d,T2_rp95,P1,21,0.516,0.093111,-0.337173,0.4866,36,5.54,True,1638
S2b_zscore_504d,T2_rp95,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T2_rp95,P3,21,0.516,0.093111,-0.337173,0.4866,36,5.54,True,1638
S2b_zscore_504d,T3_z1.5,P1,21,0.4596,0.080366,-0.337173,0.4628,48,7.38,True,1638
S2b_zscore_504d,T3_z1.5,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T3_z1.5,P3,21,0.4596,0.080366,-0.337173,0.4628,48,7.38,True,1638
S2b_zscore_504d,T3_z2.0,P1,21,0.4623,0.083285,-0.337173,0.4817,24,3.69,True,1638
S2b_zscore_504d,T3_z2.0,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.0,P3,21,0.4623,0.083285,-0.337173,0.4817,24,3.69,True,1638
S2b_zscore_504d,T3_z2.5,P1,21,0.5139,0.095994,-0.352907,0.4939,16,2.46,True,1638
S2b_zscore_504d,T3_z2.5,P2,21,0.5604,0.07789,-0.271648,0.5208,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.5,P3,21,0.5139,0.095994,-0.352907,0.4939,16,2.46,True,1638
S2b_zscore_504d,T1_p75,P1,63,0.5293,0.090828,-0.299146,0.3742,72,11.08,True,1638
S2b_zscore_504d,T1_p75,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p75,P3,63,0.5293,0.090828,-0.299146,0.3742,72,11.08,True,1638
S2b_zscore_504d,T1_p85,P1,63,0.5588,0.104424,-0.337173,0.4652,52,8.0,True,1638
S2b_zscore_504d,T1_p85,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p85,P3,63,0.5588,0.104424,-0.337173,0.4652,52,8.0,True,1638
S2b_zscore_504d,T1_p95,P1,63,0.6302,0.120898,-0.337173,0.5018,12,1.85,True,1638
S2b_zscore_504d,T1_p95,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T1_p95,P3,63,0.6302,0.120898,-0.337173,0.5018,12,1.85,True,1638
S2b_zscore_504d,T2_rp75,P1,63,0.3577,0.061493,-0.385236,0.3608,49,7.54,True,1638
S2b_zscore_504d,T2_rp75,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp75,P3,63,0.3577,0.061493,-0.385236,0.3608,49,7.54,True,1638
S2b_zscore_504d,T2_rp85,P1,63,0.4217,0.076127,-0.375748,0.42,59,9.08,True,1638
S2b_zscore_504d,T2_rp85,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp85,P3,63,0.4217,0.076127,-0.375748,0.42,59,9.08,True,1638
S2b_zscore_504d,T2_rp95,P1,63,0.6776,0.126943,-0.337173,0.4847,36,5.54,True,1638
S2b_zscore_504d,T2_rp95,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T2_rp95,P3,63,0.6776,0.126943,-0.337173,0.4847,36,5.54,True,1638
S2b_zscore_504d,T3_z1.5,P1,63,0.5178,0.095439,-0.337173,0.4585,48,7.38,True,1638
S2b_zscore_504d,T3_z1.5,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z1.5,P3,63,0.5178,0.095439,-0.337173,0.4585,48,7.38,True,1638
S2b_zscore_504d,T3_z2.0,P1,63,0.727,0.135424,-0.337173,0.4853,24,3.69,True,1638
S2b_zscore_504d,T3_z2.0,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.0,P3,63,0.727,0.135424,-0.337173,0.4853,24,3.69,True,1638
S2b_zscore_504d,T3_z2.5,P1,63,0.755,0.142478,-0.337173,0.4963,16,2.46,True,1638
S2b_zscore_504d,T3_z2.5,P2,63,0.6778,0.099197,-0.261503,0.5189,1602,246.46,True,1638
S2b_zscore_504d,T3_z2.5,P3,63,0.755,0.142478,-0.337173,0.4963,16,2.46,True,1638
S3a_pctrank_504d,T1_p75,P1,0,0.595,0.066655,-0.201989,0.3352,56,8.62,True,1638
S3a_pctrank_504d,T1_p75,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
S3a_pctrank_504d,T1_p75,P3,0,0.595,0.066655,-0.201989,0.3352,56,8.62,True,1638
S3a_pctrank_504d,T1_p85,P1,0,0.6693,0.098282,-0.288063,0.4634,44,6.77,True,1638
S3a_pctrank_504d,T1_p85,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
S3a_pctrank_504d,T1_p85,P3,0,0.6693,0.098282,-0.288063,0.4634,44,6.77,True,1638
S3a_pctrank_504d,T1_p95,P1,0,0.8418,0.139257,-0.257522,0.5147,16,2.46,True,1638
S3a_pctrank_504d,T1_p95,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
S3a_pctrank_504d,T1_p95,P3,0,0.8418,0.139257,-0.257522,0.5147,16,2.46,True,1638
S3a_pctrank_504d,T2_rp75,P1,0,0.7867,0.094573,-0.156937,0.3755,48,7.38,True,1638
S3a_pctrank_504d,T2_rp75,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
S3a_pctrank_504d,T2_rp75,P3,0,0.7867,0.094573,-0.156937,0.3755,48,7.38,True,1638
S3a_pctrank_504d,T2_rp85,P1,0,0.6913,0.093597,-0.256281,0.431,56,8.62,True,1638
S3a_pctrank_504d,T2_rp85,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
S3a_pctrank_504d,T2_rp85,P3,0,0.6913,0.093597,-0.256281,0.431,56,8.62,True,1638
S3a_pctrank_504d,T2_rp95,P1,0,0.9707,0.155022,-0.298548,0.4939,28,4.31,True,1638
S3a_pctrank_504d,T2_rp95,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
S3a_pctrank_504d,T2_rp95,P3,0,0.9707,0.155022,-0.298548,0.4939,28,4.31,True,1638
S3a_pctrank_504d,T3_z1.5,P1,0,0.5672,0.102161,-0.337173,0.4597,34,5.23,True,1638
S3a_pctrank_504d,T3_z1.5,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
S3a_pctrank_504d,T3_z1.5,P3,0,0.5672,0.102161,-0.337173,0.4597,34,5.23,True,1638
S3a_pctrank_504d,T3_z2.0,P1,0,0.681,0.129091,-0.337173,0.4976,12,1.85,True,1638
S3a_pctrank_504d,T3_z2.0,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
S3a_pctrank_504d,T3_z2.0,P3,0,0.681,0.129091,-0.337173,0.4976,12,1.85,True,1638
S3a_pctrank_504d,T3_z2.5,P1,0,0.7068,0.135297,-0.337173,0.5092,6,0.92,True,1638
S3a_pctrank_504d,T3_z2.5,P2,0,0.6173,0.05027,-0.183971,0.5183,1579,242.92,True,1638
