signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,2,0.585,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,3,0.6387,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,4,0.738,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,5,0.6766,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,6,0.7916,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,7,0.5108,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,8,0.0635,False,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,9,0.2645,False,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,10,0.7998,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,11,0.7319,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,12,0.8633,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,1,0.7216,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,2,0.7681,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,3,0.7434,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,4,0.7053,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,5,0.7413,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,6,0.7082,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,7,0.7943,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,8,0.9789,True,pipeline
