signal,threshold,strategy,lead_months,lookback,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,n_trades,annual_turnover,oos_n,valid
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_counter,3,LB120,0.6279,0.8092,1.0077,0.5884,0.1144,0.1414,-0.1945,0.44,4,0.48,100,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_pro,3,LB120,0.3158,0.6572,0.7153,0.376,0.0612,0.0932,-0.1628,0.67,98,11.76,100,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_counter,3,LB120,0.6228,0.8117,1.1727,0.423,0.0869,0.1071,-0.2055,0.65,98,11.76,100,True
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_pro,3,LB120,-0.476,-0.4753,-0.808,-0.1249,-0.0807,0.1697,-0.6459,0.42,4,0.48,100,False
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_counter,3,LB120,0.476,0.4753,0.8243,0.2387,0.0807,0.1697,-0.338,0.58,4,0.48,100,True
level_zscore_60m,T3_zscore_1.5,P1_long_cash_pro,3,LB120,0.0,0.3768,0.0,0.3493,0.0131,0.0347,-0.0374,0.03,2,0.24,100,True
level_zscore_60m,T3_zscore_1.5,P1_long_cash_counter,3,LB120,0.7319,0.8284,1.2623,0.5646,0.1351,0.1631,-0.2393,0.64,2,0.24,100,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_pro,3,LB120,0.3158,0.6572,0.7153,0.376,0.0612,0.0932,-0.1628,0.67,98,11.76,100,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_counter,3,LB120,0.6228,0.8117,1.1727,0.423,0.0869,0.1071,-0.2055,0.65,98,11.76,100,True
level_zscore_60m,T3_zscore_1.5,P3_long_short_pro,3,LB120,-0.7319,-0.7279,-1.2799,-0.1729,-0.122,0.1676,-0.7056,0.35,2,0.24,100,False
level_zscore_60m,T3_zscore_1.5,P3_long_short_counter,3,LB120,0.7319,0.7279,1.1626,0.5099,0.122,0.1676,-0.2393,0.65,2,0.24,100,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_pro,3,LB120,0.49,0.2622,0.1221,0.105,0.0142,0.0543,-0.1355,0.1,4,0.48,100,False
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_counter,3,LB120,0.6515,0.8492,1.2721,0.6887,0.1339,0.1577,-0.1945,0.57,4,0.48,100,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_pro,3,LB120,0.3158,0.6572,0.7153,0.376,0.0612,0.0932,-0.1628,0.67,98,11.76,100,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_counter,3,LB120,0.6228,0.8117,1.1727,0.423,0.0869,0.1071,-0.2055,0.65,98,11.76,100,True
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_pro,3,LB120,-0.551,-0.7136,-1.2032,-0.1614,-0.1197,0.1678,-0.7416,0.38,4,0.48,100,False
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_counter,3,LB120,0.551,0.7136,1.2189,0.4266,0.1197,0.1678,-0.2807,0.62,4,0.48,100,True
level_zscore_60m,T1_fixed_p25,P1_long_cash_pro,6,LB_NA,0.5447,0.8445,1.3293,0.5855,0.1401,0.1659,-0.2393,0.64,4,0.48,100,True
level_zscore_60m,T1_fixed_p25,P1_long_cash_counter,6,LB_NA,0.5421,0.6049,0.0,0.0,0.0081,0.0134,0.0,0.03,4,0.48,100,True
level_zscore_60m,T1_fixed_p25,P3_long_short_pro,6,LB_NA,0.2563,0.7905,1.2866,0.5517,0.132,0.167,-0.2393,0.64,4,0.48,100,True
level_zscore_60m,T1_fixed_p25,P3_long_short_counter,6,LB_NA,-0.2563,-0.7905,-1.3611,-0.181,-0.132,0.167,-0.7292,0.36,4,0.48,100,False
level_zscore_60m,T1_fixed_p50,P1_long_cash_pro,6,LB_NA,0.349,0.3582,0.2313,0.1731,0.0337,0.094,-0.1945,0.13,4,0.48,100,True
level_zscore_60m,T1_fixed_p50,P1_long_cash_counter,6,LB_NA,0.7285,0.8238,1.2349,0.4785,0.1145,0.139,-0.2393,0.54,4,0.48,100,True
level_zscore_60m,T1_fixed_p50,P3_long_short_pro,6,LB_NA,-0.1735,-0.4763,-0.8364,-0.1381,-0.0808,0.1697,-0.5853,0.38,4,0.48,100,False
level_zscore_60m,T1_fixed_p50,P3_long_short_counter,6,LB_NA,0.1735,0.4763,0.7973,0.2423,0.0808,0.1697,-0.3336,0.62,4,0.48,100,True
level_zscore_60m,T1_fixed_p75,P1_long_cash_pro,6,LB_NA,0.2178,0.3768,0.3719,0.286,0.0176,0.0466,-0.0614,0.04,2,0.24,100,True
level_zscore_60m,T1_fixed_p75,P1_long_cash_counter,6,LB_NA,0.7266,0.8144,1.2098,0.5458,0.1306,0.1603,-0.2393,0.63,2,0.24,100,True
level_zscore_60m,T1_fixed_p75,P3_long_short_pro,6,LB_NA,-0.4864,-0.6721,-1.2246,-0.1656,-0.113,0.1681,-0.6825,0.34,2,0.24,100,False
level_zscore_60m,T1_fixed_p75,P3_long_short_counter,6,LB_NA,0.4864,0.6721,1.0379,0.4361,0.113,0.1681,-0.2592,0.66,2,0.24,100,True
level_zscore_60m,T2_roll_p25,P1_long_cash_pro,6,LB36,0.4591,0.8268,1.019,0.6036,0.1174,0.142,-0.1945,0.43,7,0.84,100,True
level_zscore_60m,T2_roll_p25,P1_long_cash_counter,6,LB36,0.5621,0.3452,0.3423,0.154,0.0308,0.0892,-0.1998,0.24,7,0.84,100,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_pro,6,LB36,0.5236,0.6363,0.6681,0.3228,0.0533,0.0838,-0.1652,0.58,89,10.68,100,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_counter,6,LB36,0.5453,0.8254,1.1243,0.412,0.0949,0.1149,-0.2302,0.67,89,10.68,100,True
level_zscore_60m,T2_roll_p25,P3_long_short_pro,6,LB36,-0.0935,0.5111,0.8231,0.3625,0.0866,0.1695,-0.2389,0.55,7,0.84,100,True
level_zscore_60m,T2_roll_p25,P3_long_short_counter,6,LB36,0.0935,-0.5111,-0.9371,-0.1233,-0.0866,0.1695,-0.7022,0.45,7,0.84,100,False
level_zscore_60m,T2_roll_p75,P1_long_cash_pro,6,LB36,0.5353,0.2907,0.1646,0.1308,0.0254,0.0874,-0.1942,0.1,8,0.96,100,False
level_zscore_60m,T2_roll_p75,P1_long_cash_counter,6,LB36,0.5629,0.8598,1.2986,0.5131,0.1228,0.1428,-0.2393,0.57,8,0.96,100,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_pro,6,LB36,0.5236,0.6363,0.6681,0.3228,0.0533,0.0838,-0.1652,0.58,89,10.68,100,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_counter,6,LB36,0.5453,0.8254,1.1243,0.412,0.0949,0.1149,-0.2302,0.67,89,10.68,100,True
level_zscore_60m,T2_roll_p75,P3_long_short_pro,6,LB36,-0.3112,-0.5763,-1.0346,-0.1525,-0.0974,0.169,-0.6383,0.37,8,0.96,100,False
level_zscore_60m,T2_roll_p75,P3_long_short_counter,6,LB36,0.3112,0.5763,0.9184,0.3757,0.0974,0.169,-0.2592,0.63,8,0.96,100,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_pro,6,LB36,0.7068,-0.0722,-0.0337,-0.0214,-0.0052,0.0721,-0.2437,0.05,6,0.72,100,False
level_zscore_60m,T3_zscore_1.0,P1_long_cash_counter,6,LB36,0.518,1.0302,1.6223,0.641,0.1534,0.1489,-0.2393,0.62,6,0.72,100,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_pro,6,LB36,0.5236,0.6363,0.6681,0.3228,0.0533,0.0838,-0.1652,0.58,89,10.68,100,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_counter,6,LB36,0.5453,0.8254,1.1243,0.412,0.0949,0.1149,-0.2302,0.67,89,10.68,100,True
level_zscore_60m,T3_zscore_1.0,P3_long_short_pro,6,LB36,-0.249,-0.9609,-1.6122,-0.2025,-0.1586,0.165,-0.7831,0.32,6,0.72,100,False
level_zscore_60m,T3_zscore_1.0,P3_long_short_counter,6,LB36,0.249,0.9609,1.5844,0.6627,0.1586,0.165,-0.2393,0.68,6,0.72,100,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_pro,6,LB36,0.3767,0.2987,0.2968,0.132,0.0264,0.0883,-0.1998,0.22,5,0.6,100,False
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_counter,6,LB36,0.6319,0.856,1.0618,0.6262,0.1218,0.1423,-0.1945,0.45,5,0.6,100,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_pro,6,LB36,0.5236,0.6363,0.6681,0.3228,0.0533,0.0838,-0.1652,0.58,89,10.68,100,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_counter,6,LB36,0.5453,0.8254,1.1243,0.412,0.0949,0.1149,-0.2302,0.67,89,10.68,100,True
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_pro,6,LB36,-0.2311,-0.5643,-1.0448,-0.1332,-0.0954,0.1691,-0.7163,0.44,5,0.6,100,False
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_counter,6,LB36,0.2311,0.5643,0.8932,0.4208,0.0954,0.1691,-0.2267,0.56,5,0.6,100,True
level_zscore_60m,T3_zscore_1.5,P1_long_cash_pro,6,LB36,0.9007,0.2336,0.3268,0.163,0.01,0.0429,-0.0614,0.02,2,0.24,100,False
level_zscore_60m,T3_zscore_1.5,P1_long_cash_counter,6,LB36,0.5072,0.8585,1.2768,0.5774,0.1382,0.1609,-0.2393,0.65,2,0.24,100,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_pro,6,LB36,0.5236,0.6363,0.6681,0.3228,0.0533,0.0838,-0.1652,0.58,89,10.68,100,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_counter,6,LB36,0.5453,0.8254,1.1243,0.412,0.0949,0.1149,-0.2302,0.67,89,10.68,100,True
level_zscore_60m,T3_zscore_1.5,P3_long_short_pro,6,LB36,-0.2519,-0.7663,-1.4084,-0.1779,-0.1281,0.1672,-0.7201,0.33,2,0.24,100,False
level_zscore_60m,T3_zscore_1.5,P3_long_short_counter,6,LB36,0.2519,0.7663,1.1429,0.5356,0.1281,0.1672,-0.2393,0.67,2,0.24,100,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_pro,6,LB36,0.4152,0.1699,0.1036,0.0691,0.009,0.0528,-0.1299,0.14,5,0.6,100,False
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_counter,6,LB36,0.5959,0.8817,1.2708,0.7158,0.1392,0.1579,-0.1945,0.53,5,0.6,100,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_pro,6,LB36,0.5236,0.6363,0.6681,0.3228,0.0533,0.0838,-0.1652,0.58,89,10.68,100,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_counter,6,LB36,0.5453,0.8254,1.1243,0.412,0.0949,0.1149,-0.2302,0.67,89,10.68,100,True
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_pro,6,LB36,-0.2872,-0.7794,-1.3418,-0.1738,-0.1302,0.1671,-0.7494,0.42,5,0.6,100,False
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_counter,6,LB36,0.2872,0.7794,1.3186,0.5989,0.1302,0.1671,-0.2175,0.58,5,0.6,100,True
level_zscore_60m,T2_roll_p25,P1_long_cash_pro,6,LB60,0.5238,0.5882,0.6419,0.3835,0.0746,0.1268,-0.1945,0.3,8,0.96,100,True
level_zscore_60m,T2_roll_p25,P1_long_cash_counter,6,LB60,0.5036,0.6622,0.7641,0.3076,0.0736,0.1111,-0.2393,0.37,8,0.96,100,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_pro,6,LB60,0.5932,0.5584,0.6172,0.2968,0.0397,0.0712,-0.1339,0.62,92,11.04,100,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_counter,6,LB60,0.4156,0.8902,1.2995,0.471,0.1084,0.1218,-0.2302,0.67,92,11.04,100,True
level_zscore_60m,T2_roll_p25,P3_long_short_pro,6,LB60,0.0892,0.0058,0.0103,0.0023,0.001,0.1713,-0.434,0.46,8,0.96,100,False
level_zscore_60m,T2_roll_p25,P3_long_short_counter,6,LB60,-0.0892,-0.0058,-0.0099,-0.0018,-0.001,0.1713,-0.5574,0.54,8,0.96,100,False
level_zscore_60m,T2_roll_p75,P1_long_cash_pro,6,LB60,0.2835,0.3768,0.3719,0.286,0.0176,0.0466,-0.0614,0.04,2,0.24,100,True
level_zscore_60m,T2_roll_p75,P1_long_cash_counter,6,LB60,0.6723,0.8144,1.2098,0.5458,0.1306,0.1603,-0.2393,0.63,2,0.24,100,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_pro,6,LB60,0.5932,0.5584,0.6172,0.2968,0.0397,0.0712,-0.1339,0.62,92,11.04,100,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_counter,6,LB60,0.4156,0.8902,1.2995,0.471,0.1084,0.1218,-0.2302,0.67,92,11.04,100,True
level_zscore_60m,T2_roll_p75,P3_long_short_pro,6,LB60,-0.5376,-0.6721,-1.2246,-0.1656,-0.113,0.1681,-0.6825,0.34,2,0.24,100,False
level_zscore_60m,T2_roll_p75,P3_long_short_counter,6,LB60,0.5376,0.6721,1.0379,0.4361,0.113,0.1681,-0.2592,0.66,2,0.24,100,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_pro,6,LB60,0.057,0.2754,0.2566,0.1974,0.0121,0.044,-0.0614,0.03,2,0.24,100,False
level_zscore_60m,T3_zscore_1.0,P1_long_cash_counter,6,LB60,0.7616,0.8463,1.2603,0.5686,0.136,0.1607,-0.2393,0.64,2,0.24,100,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_pro,6,LB60,0.5932,0.5584,0.6172,0.2968,0.0397,0.0712,-0.1339,0.62,92,11.04,100,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_counter,6,LB60,0.4156,0.8902,1.2995,0.471,0.1084,0.1218,-0.2302,0.67,92,11.04,100,True
level_zscore_60m,T3_zscore_1.0,P3_long_short_pro,6,LB60,-0.6892,-0.7398,-1.3521,-0.1745,-0.1239,0.1675,-0.7101,0.33,2,0.24,100,False
level_zscore_60m,T3_zscore_1.0,P3_long_short_counter,6,LB60,0.6892,0.7398,1.1206,0.5179,0.1239,0.1675,-0.2393,0.67,2,0.24,100,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_pro,6,LB60,0.1626,0.0941,0.0926,0.038,0.0091,0.0966,-0.2393,0.22,8,0.96,100,False
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_counter,6,LB60,0.7571,1.0257,1.2836,0.7151,0.1391,0.1356,-0.1945,0.45,8,0.96,100,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_pro,6,LB60,0.5932,0.5584,0.6172,0.2968,0.0397,0.0712,-0.1339,0.62,92,11.04,100,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_counter,6,LB60,0.4156,0.8902,1.2995,0.471,0.1084,0.1218,-0.2302,0.67,92,11.04,100,True
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_pro,6,LB60,-0.554,-0.7778,-1.396,-0.1651,-0.13,0.1671,-0.7871,0.43,8,0.96,100,False
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_counter,6,LB60,0.554,0.7778,1.2666,0.632,0.13,0.1671,-0.2057,0.57,8,0.96,100,True
level_zscore_60m,T3_zscore_1.5,P1_long_cash_pro,6,LB60,0.4991,0.2043,0.186,0.1431,0.0088,0.043,-0.0614,0.02,2,0.24,100,False
level_zscore_60m,T3_zscore_1.5,P1_long_cash_counter,6,LB60,0.646,0.8668,1.2912,0.5825,0.1394,0.1608,-0.2393,0.65,2,0.24,100,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_pro,6,LB60,0.5932,0.5584,0.6172,0.2968,0.0397,0.0712,-0.1339,0.62,92,11.04,100,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_counter,6,LB60,0.4156,0.8902,1.2995,0.471,0.1084,0.1218,-0.2302,0.67,92,11.04,100,True
level_zscore_60m,T3_zscore_1.5,P3_long_short_pro,6,LB60,-0.5381,-0.7816,-1.4341,-0.1799,-0.1306,0.1671,-0.7258,0.32,2,0.24,100,False
level_zscore_60m,T3_zscore_1.5,P3_long_short_counter,6,LB60,0.5381,0.7816,1.1681,0.5458,0.1306,0.1671,-0.2393,0.68,2,0.24,100,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_pro,6,LB60,0.1789,0.1876,0.0887,0.0694,0.009,0.048,-0.1299,0.11,10,1.2,100,False
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_counter,6,LB60,0.7361,0.8731,1.3115,0.7156,0.1392,0.1594,-0.1945,0.56,10,1.2,100,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_pro,6,LB60,0.5932,0.5584,0.6172,0.2968,0.0397,0.0712,-0.1339,0.62,92,11.04,100,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_counter,6,LB60,0.4156,0.8902,1.2995,0.471,0.1084,0.1218,-0.2302,0.67,92,11.04,100,True
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_pro,6,LB60,-0.5491,-0.7789,-1.3271,-0.1705,-0.1302,0.1671,-0.7634,0.41,10,1.2,100,False
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_counter,6,LB60,0.5491,0.7789,1.3233,0.655,0.1302,0.1671,-0.1987,0.59,10,1.2,100,True
level_zscore_60m,T2_roll_p25,P1_long_cash_pro,6,LB120,0.362,0.6613,0.6725,0.41,0.0797,0.1206,-0.1945,0.35,3,0.36,100,True
level_zscore_60m,T2_roll_p25,P1_long_cash_counter,6,LB120,0.6829,0.5809,0.7122,0.286,0.0684,0.1178,-0.2393,0.32,3,0.36,100,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_pro,6,LB120,0.2736,0.6277,0.705,0.3545,0.0615,0.0979,-0.1735,0.66,98,11.76,100,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_counter,6,LB120,0.6576,0.8155,1.1302,0.4166,0.0867,0.1063,-0.2081,0.67,98,11.76,100,True
level_zscore_60m,T2_roll_p25,P3_long_short_pro,6,LB120,-0.1817,0.0659,0.1118,0.022,0.0113,0.1713,-0.5146,0.53,3,0.36,100,False
level_zscore_60m,T2_roll_p25,P3_long_short_counter,6,LB120,0.1817,-0.0659,-0.1165,-0.0183,-0.0113,0.1713,-0.6184,0.47,3,0.36,100,False
level_zscore_60m,T2_roll_p75,P1_long_cash_pro,6,LB120,-0.169,0.3674,0.4272,0.2253,0.0174,0.0473,-0.0772,0.05,4,0.48,100,True
level_zscore_60m,T2_roll_p75,P1_long_cash_counter,6,LB120,0.8862,0.8167,1.2073,0.5466,0.1308,0.1601,-0.2393,0.62,4,0.48,100,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_pro,6,LB120,0.2736,0.6277,0.705,0.3545,0.0615,0.0979,-0.1735,0.66,98,11.76,100,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_counter,6,LB120,0.6576,0.8155,1.1302,0.4166,0.0867,0.1063,-0.2081,0.67,98,11.76,100,True
level_zscore_60m,T2_roll_p75,P3_long_short_pro,6,LB120,-0.8802,-0.6745,-1.2298,-0.1659,-0.1134,0.1681,-0.6836,0.34,4,0.48,100,False
level_zscore_60m,T2_roll_p75,P3_long_short_counter,6,LB120,0.8802,0.6745,1.04,0.4376,0.1134,0.1681,-0.2592,0.66,4,0.48,100,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_pro,6,LB120,-0.0933,0.2754,0.2566,0.1974,0.0121,0.044,-0.0614,0.03,2,0.24,100,False
level_zscore_60m,T3_zscore_1.0,P1_long_cash_counter,6,LB120,0.7835,0.8463,1.2603,0.5686,0.136,0.1607,-0.2393,0.64,2,0.24,100,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_pro,6,LB120,0.2736,0.6277,0.705,0.3545,0.0615,0.0979,-0.1735,0.66,98,11.76,100,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_counter,6,LB120,0.6576,0.8155,1.1302,0.4166,0.0867,0.1063,-0.2081,0.67,98,11.76,100,True
level_zscore_60m,T3_zscore_1.0,P3_long_short_pro,6,LB120,-0.7823,-0.7398,-1.3521,-0.1745,-0.1239,0.1675,-0.7101,0.33,2,0.24,100,False
level_zscore_60m,T3_zscore_1.0,P3_long_short_counter,6,LB120,0.7823,0.7398,1.1206,0.5179,0.1239,0.1675,-0.2393,0.67,2,0.24,100,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_pro,6,LB120,0.4672,0.3863,0.3692,0.1639,0.0392,0.1015,-0.2393,0.23,3,0.36,100,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_counter,6,LB120,0.6369,0.8141,1.0127,0.5602,0.1089,0.1338,-0.1945,0.44,3,0.36,100,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_pro,6,LB120,0.2736,0.6277,0.705,0.3545,0.0615,0.0979,-0.1735,0.66,98,11.76,100,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_counter,6,LB120,0.6576,0.8155,1.1302,0.4166,0.0867,0.1063,-0.2081,0.67,98,11.76,100,True
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_pro,6,LB120,-0.5084,-0.4099,-0.7176,-0.0973,-0.0697,0.1701,-0.7165,0.43,3,0.36,100,False
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_counter,6,LB120,0.5084,0.4099,0.6873,0.1733,0.0697,0.1701,-0.4022,0.57,3,0.36,100,True
level_zscore_60m,T3_zscore_1.5,P1_long_cash_pro,6,LB120,0.0,0.2336,0.3268,0.163,0.01,0.0429,-0.0614,0.02,2,0.24,100,False
level_zscore_60m,T3_zscore_1.5,P1_long_cash_counter,6,LB120,0.7319,0.8585,1.2768,0.5774,0.1382,0.1609,-0.2393,0.65,2,0.24,100,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_pro,6,LB120,0.2736,0.6277,0.705,0.3545,0.0615,0.0979,-0.1735,0.66,98,11.76,100,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_counter,6,LB120,0.6576,0.8155,1.1302,0.4166,0.0867,0.1063,-0.2081,0.67,98,11.76,100,True
level_zscore_60m,T3_zscore_1.5,P3_long_short_pro,6,LB120,-0.7319,-0.7663,-1.4084,-0.1779,-0.1281,0.1672,-0.7201,0.33,2,0.24,100,False
level_zscore_60m,T3_zscore_1.5,P3_long_short_counter,6,LB120,0.7319,0.7663,1.1429,0.5356,0.1281,0.1672,-0.2393,0.67,2,0.24,100,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_pro,6,LB120,0.3693,0.0064,0.0033,0.0024,0.0004,0.0603,-0.1611,0.1,4,0.48,100,False
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_counter,6,LB120,0.6765,0.9565,1.4139,0.7599,0.1478,0.1545,-0.1945,0.57,4,0.48,100,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_pro,6,LB120,0.2736,0.6277,0.705,0.3545,0.0615,0.0979,-0.1735,0.66,98,11.76,100,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_counter,6,LB120,0.6576,0.8155,1.1302,0.4166,0.0867,0.1063,-0.2081,0.67,98,11.76,100,True
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_pro,6,LB120,-0.6018,-0.8885,-1.5424,-0.1935,-0.1474,0.1659,-0.7619,0.38,4,0.48,100,False
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_counter,6,LB120,0.6018,0.8885,1.4262,0.7579,0.1474,0.1659,-0.1945,0.62,4,0.48,100,True
level_zscore_60m,T1_fixed_p25,P1_long_cash_pro,12,LB_NA,0.5522,0.8935,1.4061,0.6193,0.1482,0.1658,-0.2393,0.67,0,0.0,100,True
level_zscore_60m,T1_fixed_p25,P1_long_cash_counter,12,LB_NA,0.5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100,False
level_zscore_60m,T1_fixed_p25,P3_long_short_pro,12,LB_NA,0.2939,0.8935,1.4061,0.6193,0.1482,0.1658,-0.2393,0.67,0,0.0,100,True
level_zscore_60m,T1_fixed_p25,P3_long_short_counter,12,LB_NA,-0.2939,-0.8935,-1.5499,-0.1941,-0.1482,0.1658,-0.7634,0.33,0,0.0,100,False
level_zscore_60m,T1_fixed_p50,P1_long_cash_pro,12,LB_NA,0.3264,0.5381,0.3411,0.2674,0.052,0.0966,-0.1945,0.15,4,0.48,100,True
level_zscore_60m,T1_fixed_p50,P1_long_cash_counter,12,LB_NA,0.7658,0.6976,1.0216,0.4019,0.0962,0.1379,-0.2393,0.52,4,0.48,100,True
level_zscore_60m,T1_fixed_p50,P3_long_short_pro,12,LB_NA,-0.2039,-0.2586,-0.4616,-0.0755,-0.0442,0.1708,-0.5853,0.42,4,0.48,100,False
level_zscore_60m,T1_fixed_p50,P3_long_short_counter,12,LB_NA,0.2039,0.2586,0.4317,0.0813,0.0442,0.1708,-0.5436,0.58,4,0.48,100,False
level_zscore_60m,T1_fixed_p75,P1_long_cash_pro,12,LB_NA,0.1653,0.4933,0.0,0.3473,0.0162,0.0328,-0.0466,0.06,2,0.24,100,True
level_zscore_60m,T1_fixed_p75,P1_long_cash_counter,12,LB_NA,0.7817,0.8065,1.2332,0.5516,0.132,0.1637,-0.2393,0.61,2,0.24,100,True
level_zscore_60m,T1_fixed_p75,P3_long_short_pro,12,LB_NA,-0.5299,-0.6893,-1.1871,-0.1678,-0.1158,0.168,-0.6901,0.38,2,0.24,100,False
level_zscore_60m,T1_fixed_p75,P3_long_short_counter,12,LB_NA,0.5299,0.6893,1.1419,0.4369,0.1158,0.168,-0.2651,0.62,2,0.24,100,True
level_zscore_60m,T2_roll_p25,P1_long_cash_pro,12,LB36,0.4543,1.0865,1.2686,0.6962,0.1354,0.1246,-0.1945,0.44,6,0.72,100,True
level_zscore_60m,T2_roll_p25,P1_long_cash_counter,12,LB36,0.5749,0.1154,0.1363,0.0534,0.0128,0.1108,-0.2393,0.23,6,0.72,100,False
level_zscore_60m,T2_roll_p25,P2_signal_strength_pro,12,LB36,0.4521,0.806,0.739,0.3656,0.0652,0.0808,-0.1782,0.55,83,9.96,100,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_counter,12,LB36,0.5704,0.6616,0.8714,0.3473,0.083,0.1255,-0.239,0.65,83,9.96,100,True
level_zscore_60m,T2_roll_p25,P3_long_short_pro,12,LB36,-0.0565,0.7316,1.1727,0.6304,0.1226,0.1676,-0.1945,0.58,6,0.72,100,True
level_zscore_60m,T2_roll_p25,P3_long_short_counter,12,LB36,0.0565,-0.7316,-1.3153,-0.1652,-0.1226,0.1676,-0.7424,0.42,6,0.72,100,False
level_zscore_60m,T2_roll_p75,P1_long_cash_pro,12,LB36,0.0741,0.1615,0.0864,0.0678,0.0132,0.0816,-0.1945,0.1,8,0.96,100,False
level_zscore_60m,T2_roll_p75,P1_long_cash_counter,12,LB36,0.8077,0.9284,1.4339,0.5642,0.135,0.1454,-0.2393,0.57,8,0.96,100,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_pro,12,LB36,0.4521,0.806,0.739,0.3656,0.0652,0.0808,-0.1782,0.55,83,9.96,100,True
