signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n
S2a_zscore_252d,T3_z2.0,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T3_z2.0,P3,0,-0.4135,-0.0957,-0.6486,0.5714,1,0.15,True,1632
S2a_zscore_252d,T3_z2.5,P1,0,0.6483,0.0302,-0.0841,0.5714,0,0.0,True,1632
S2a_zscore_252d,T3_z2.5,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T3_z2.5,P3,0,-0.4135,-0.0957,-0.6486,0.5714,1,0.15,True,1632
S2a_zscore_252d,T1_p75,P1,1,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p75,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T1_p75,P3,1,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p85,P1,1,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p85,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T1_p85,P3,1,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p95,P1,1,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p95,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T1_p95,P3,1,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp75,P1,1,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp75,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T2_rp75,P3,1,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp85,P1,1,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp85,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T2_rp85,P3,1,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp95,P1,1,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp95,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T2_rp95,P3,1,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T3_z1.5,P1,1,0.6162,0.0286,-0.0841,0.5696,0,0.0,True,1632
S2a_zscore_252d,T3_z1.5,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T3_z1.5,P3,1,-0.43,-0.0986,-0.6526,0.5696,1,0.15,True,1632
S2a_zscore_252d,T3_z2.0,P1,1,0.6162,0.0286,-0.0841,0.5696,0,0.0,True,1632
S2a_zscore_252d,T3_z2.0,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T3_z2.0,P3,1,-0.43,-0.0986,-0.6526,0.5696,1,0.15,True,1632
S2a_zscore_252d,T3_z2.5,P1,1,0.6162,0.0286,-0.0841,0.5696,0,0.0,True,1632
S2a_zscore_252d,T3_z2.5,P2,1,0.5012,0.0137,-0.0375,0.5678,4,0.62,True,1632
S2a_zscore_252d,T3_z2.5,P3,1,-0.43,-0.0986,-0.6526,0.5696,1,0.15,True,1632
S2a_zscore_252d,T1_p75,P1,5,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p75,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T1_p75,P3,5,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p85,P1,5,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p85,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T1_p85,P3,5,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p95,P1,5,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p95,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T1_p95,P3,5,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp75,P1,5,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp75,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T2_rp75,P3,5,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp85,P1,5,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp85,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T2_rp85,P3,5,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp95,P1,5,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp95,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T2_rp95,P3,5,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T3_z1.5,P1,5,0.5921,0.0273,-0.0841,0.5665,0,0.0,True,1632
S2a_zscore_252d,T3_z1.5,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T3_z1.5,P3,5,-0.4427,-0.1008,-0.6571,0.5665,1,0.15,True,1632
S2a_zscore_252d,T3_z2.0,P1,5,0.5921,0.0273,-0.0841,0.5665,0,0.0,True,1632
S2a_zscore_252d,T3_z2.0,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T3_z2.0,P3,5,-0.4427,-0.1008,-0.6571,0.5665,1,0.15,True,1632
S2a_zscore_252d,T3_z2.5,P1,5,0.5921,0.0273,-0.0841,0.5665,0,0.0,True,1632
S2a_zscore_252d,T3_z2.5,P2,5,0.443,0.0128,-0.0497,0.5647,4,0.62,True,1632
S2a_zscore_252d,T3_z2.5,P3,5,-0.4427,-0.1008,-0.6571,0.5665,1,0.15,True,1632
S2a_zscore_252d,T1_p75,P1,10,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p75,P2,10,0.4564,0.0132,-0.0491,0.5639,4,0.62,True,1632
S2a_zscore_252d,T1_p75,P3,10,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p85,P1,10,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p85,P2,10,0.4564,0.0132,-0.0491,0.5639,4,0.62,True,1632
S2a_zscore_252d,T1_p85,P3,10,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p95,P1,10,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p95,P2,10,0.4564,0.0132,-0.0491,0.5639,4,0.62,True,1632
S2a_zscore_252d,T1_p95,P3,10,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp75,P1,10,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp75,P2,10,0.4564,0.0132,-0.0491,0.5639,4,0.62,True,1632
S2a_zscore_252d,T2_rp75,P3,10,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp85,P1,10,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp85,P2,10,0.4564,0.0132,-0.0491,0.5639,4,0.62,True,1632
S2a_zscore_252d,T2_rp85,P3,10,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp95,P1,10,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp95,P2,10,0.4564,0.0132,-0.0491,0.5639,4,0.62,True,1632
S2a_zscore_252d,T2_rp95,P3,10,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T3_z1.5,P1,10,0.5742,0.0261,-0.0841,0.5658,0,0.0,True,1632
S2a_zscore_252d,T3_z1.5,P2,10,0.4564,0.0132,-0.0491,0.5639,4,0.62,True,1632
S2a_zscore_252d,T3_z1.5,P3,10,-0.4545,-0.1029,-0.6605,0.5658,1,0.15,True,1632
S2a_zscore_252d,T3_z2.0,P1,10,0.5742,0.0261,-0.0841,0.5658,0,0.0,True,1632
