signal,threshold,strategy,lead_months,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
S3_mom,T1_fixed_p75,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T1_fixed_p75,P3_long_short,6,0.2219,-0.0453,-0.0895,-0.0202,-0.00689,0.152152,-0.340341,0.4568,9.16,243,81,False
S3_mom,T2_roll_p25,P1_long_cash,6,0.3578,0.299,0.4682,0.2678,0.028273,0.094545,-0.105577,0.1481,4.21,243,81,True
S3_mom,T2_roll_p25,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T2_roll_p25,P3_long_short,6,-0.2796,-0.3313,-0.6773,-0.102,-0.050178,0.151465,-0.492122,0.4198,8.42,243,81,False
S3_mom,T2_roll_p50,P1_long_cash,6,0.4559,0.4829,0.8768,0.5025,0.053052,0.109867,-0.105577,0.2593,5.39,243,81,True
S3_mom,T2_roll_p50,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T2_roll_p50,P3_long_short,6,-0.0209,-0.0041,-0.0087,-0.0016,-0.00062,0.152165,-0.393702,0.4815,10.78,243,81,False
S3_mom,T2_roll_p75,P1_long_cash,6,0.5984,0.333,0.7338,0.2354,0.042584,0.127896,-0.180909,0.3704,3.99,243,81,True
S3_mom,T2_roll_p75,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T2_roll_p75,P3_long_short,6,0.246,-0.1418,-0.2988,-0.0569,-0.021556,0.152036,-0.379146,0.4444,7.98,243,81,False
S3_mom,T3_zscore_1.0,P1_long_cash,6,0.6077,0.2038,0.4365,0.1228,0.02723,0.133605,-0.221734,0.3951,3.25,243,81,True
S3_mom,T3_zscore_1.0,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T3_zscore_1.0,P3_long_short,6,0.3054,-0.3452,-0.707,-0.1047,-0.052264,0.151406,-0.499056,0.4198,6.5,243,81,False
S3_mom,T3_zscore_neg_1.0,P1_long_cash,6,0.6487,0.6657,1.3075,0.5405,0.085309,0.128148,-0.15782,0.4568,2.77,243,81,True
S3_mom,T3_zscore_neg_1.0,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T3_zscore_neg_1.0,P3_long_short,6,0.3983,0.4231,0.7924,0.2444,0.063895,0.151029,-0.261416,0.5926,5.54,243,81,True
S3_mom,T3_zscore_1.5,P1_long_cash,6,0.635,0.4465,1.0387,0.3629,0.064857,0.145248,-0.178716,0.4568,1.55,243,81,True
S3_mom,T3_zscore_1.5,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T3_zscore_1.5,P3_long_short,6,0.3835,0.1512,0.3845,0.0656,0.02299,0.152018,-0.35021,0.4568,3.1,243,81,True
S3_mom,T3_zscore_neg_1.5,P1_long_cash,6,0.6562,0.7181,1.5758,0.5717,0.101656,0.141572,-0.177799,0.5185,1.37,243,81,True
S3_mom,T3_zscore_neg_1.5,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T3_zscore_neg_1.5,P3_long_short,6,0.4399,0.6458,1.4073,0.4293,0.096588,0.149556,-0.224978,0.5926,2.73,243,81,True
S3_mom,T3_zscore_2.0,P1_long_cash,6,0.6022,0.6217,1.4723,0.5886,0.091936,0.147881,-0.156182,0.5185,0.74,243,81,True
S3_mom,T3_zscore_2.0,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T3_zscore_2.0,P3_long_short,6,0.3825,0.5126,1.2601,0.4375,0.077148,0.150506,-0.176339,0.5185,1.48,243,81,True
S3_mom,T3_zscore_neg_2.0,P1_long_cash,6,0.651,0.7088,1.5931,0.569,0.101165,0.142724,-0.177799,0.5309,0.7,243,81,True
S3_mom,T3_zscore_neg_2.0,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T3_zscore_neg_2.0,P3_long_short,6,0.4678,0.639,1.3882,0.425,0.095607,0.149609,-0.224978,0.5802,1.4,243,81,True
S3_mom,T4_zero,P1_long_cash,6,0.3929,0.5711,1.0438,0.5807,0.06131,0.107355,-0.105577,0.2593,6.2,243,81,True
S3_mom,T4_zero,P2_signal_strength,6,0.6159,0.4157,0.891,0.3771,0.032473,0.078116,-0.086118,0.4938,2.84,201,81,True
S3_mom,T4_zero,P3_long_short,6,0.0038,0.1045,0.2229,0.0404,0.015896,0.152095,-0.393702,0.4938,12.41,243,81,True
S4_zscore,T1_fixed_p25,P1_long_cash,0,0.0104,0.6226,1.1139,0.5629,0.073531,0.118111,-0.13062,0.2593,0.92,243,81,True
S4_zscore,T1_fixed_p25,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T1_fixed_p25,P3_long_short,0,-0.6038,0.2659,0.6521,0.1465,0.040339,0.151713,-0.275264,0.4815,1.85,243,81,True
S4_zscore,T1_fixed_p50,P1_long_cash,0,0.2936,0.9218,2.0102,0.9338,0.121979,0.132331,-0.13062,0.4444,1.51,243,81,True
S4_zscore,T1_fixed_p50,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T1_fixed_p50,P3_long_short,0,-0.18,0.9345,2.1464,0.7303,0.137234,0.146851,-0.187904,0.5802,3.03,243,81,True
S4_zscore,T1_fixed_p75,P1_long_cash,0,0.5524,0.7039,1.6233,0.4681,0.098112,0.139388,-0.209613,0.4938,2.03,243,81,True
S4_zscore,T1_fixed_p75,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T1_fixed_p75,P3_long_short,0,0.3207,0.597,1.4113,0.3402,0.0895,0.149928,-0.263045,0.5309,4.06,243,81,True
S4_zscore,T2_roll_p25,P1_long_cash,0,-0.0793,0.5606,0.8762,0.3651,0.062092,0.110768,-0.170055,0.2222,1.66,243,81,True
S4_zscore,T2_roll_p25,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T2_roll_p25,P3_long_short,0,-0.6823,0.1148,0.2445,0.0412,0.017461,0.15208,-0.423724,0.4568,3.32,243,81,True
S4_zscore,T2_roll_p50,P1_long_cash,0,0.206,0.7382,1.4426,0.6942,0.090681,0.122841,-0.13062,0.3333,1.37,243,81,True
S4_zscore,T2_roll_p50,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T2_roll_p50,P3_long_short,0,-0.3703,0.4956,1.177,0.2823,0.074638,0.150612,-0.264349,0.5062,2.73,243,81,True
S4_zscore,T2_roll_p75,P1_long_cash,0,0.4485,0.7752,1.6777,0.8105,0.105865,0.13656,-0.13062,0.4321,1.59,243,81,True
S4_zscore,T2_roll_p75,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T2_roll_p75,P3_long_short,0,0.0152,0.7044,1.6838,0.478,0.105006,0.149076,-0.219689,0.5309,3.18,243,81,True
S4_zscore,T3_zscore_1.0,P1_long_cash,0,0.589,0.7209,1.6623,0.7755,0.10129,0.140513,-0.13062,0.4568,1.22,243,81,True
S4_zscore,T3_zscore_1.0,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T3_zscore_1.0,P3_long_short,0,0.269,0.6408,1.5662,0.5101,0.095856,0.149596,-0.187904,0.5062,2.44,243,81,True
S4_zscore,T3_zscore_neg_1.0,P1_long_cash,0,0.7822,0.1416,0.2659,0.0869,0.016354,0.115489,-0.188272,0.3827,1.29,243,81,True
S4_zscore,T3_zscore_neg_1.0,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T3_zscore_neg_1.0,P3_long_short,0,0.5892,-0.4913,-0.8659,-0.1432,-0.074015,0.150638,-0.516823,0.4691,2.58,243,81,False
S4_zscore,T3_zscore_1.5,P1_long_cash,0,0.5871,0.6366,1.4801,0.4406,0.092363,0.14509,-0.209613,0.5062,0.85,243,81,True
S4_zscore,T3_zscore_1.5,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T3_zscore_1.5,P3_long_short,0,0.3109,0.5184,1.2443,0.2965,0.078003,0.150468,-0.263045,0.5185,1.7,243,81,True
S4_zscore,T3_zscore_neg_1.5,P1_long_cash,0,0.716,0.4616,1.024,0.4011,0.063287,0.137113,-0.157801,0.4815,0.48,243,81,True
S4_zscore,T3_zscore_neg_1.5,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T3_zscore_neg_1.5,P3_long_short,0,0.535,0.1306,0.2541,0.0532,0.019851,0.152056,-0.373318,0.5185,0.96,243,81,True
S4_zscore,T3_zscore_2.0,P1_long_cash,0,0.623,0.7164,1.7092,0.6833,0.106724,0.148974,-0.156182,0.5556,0.33,243,81,True
S4_zscore,T3_zscore_2.0,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T3_zscore_2.0,P3_long_short,0,0.3961,0.7164,1.7092,0.6833,0.106724,0.148974,-0.156182,0.5556,0.66,243,81,True
S4_zscore,T3_zscore_neg_2.0,P1_long_cash,0,0.7092,0.4869,1.1015,0.383,0.067468,0.138566,-0.176165,0.4938,0.41,243,81,True
S4_zscore,T3_zscore_neg_2.0,P2_signal_strength,0,0.3926,0.8237,2.1228,1.0072,0.070733,0.085874,-0.070228,0.5556,1.2,185,81,True
S4_zscore,T3_zscore_neg_2.0,P3_long_short,0,0.5361,0.1857,0.3608,0.0823,0.028213,0.151944,-0.342915,0.5185,0.81,243,81,True
S4_zscore,T1_fixed_p25,P1_long_cash,1,0.0607,0.5808,1.0459,0.4652,0.063115,0.108665,-0.135662,0.2593,0.92,243,81,True
S4_zscore,T1_fixed_p25,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T1_fixed_p25,P3_long_short,1,-0.5423,0.1283,0.2541,0.0621,0.019507,0.152059,-0.314283,0.4938,1.85,243,81,True
S4_zscore,T1_fixed_p50,P1_long_cash,1,0.2292,0.74,1.6623,0.7088,0.092588,0.125116,-0.13062,0.4321,1.51,243,81,True
S4_zscore,T1_fixed_p50,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T1_fixed_p50,P3_long_short,1,-0.2812,0.5215,0.9651,0.4098,0.078453,0.150449,-0.191432,0.5556,3.03,243,81,True
S4_zscore,T1_fixed_p75,P1_long_cash,1,0.3399,0.6629,1.4461,0.5469,0.091794,0.138468,-0.167853,0.4938,2.03,243,81,True
S4_zscore,T1_fixed_p75,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T1_fixed_p75,P3_long_short,1,-0.0473,0.5107,0.9503,0.4282,0.076864,0.150518,-0.179525,0.5309,4.06,243,81,True
S4_zscore,T2_roll_p25,P1_long_cash,1,-0.1839,0.6559,1.0217,0.5532,0.065288,0.099544,-0.118022,0.2346,1.66,243,81,True
S4_zscore,T2_roll_p25,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T2_roll_p25,P3_long_short,1,-0.7833,0.1569,0.2841,0.0706,0.023853,0.152007,-0.3379,0.4815,3.32,243,81,True
S4_zscore,T2_roll_p50,P1_long_cash,1,-0.0278,0.5873,1.054,0.5359,0.069994,0.11918,-0.13062,0.321,1.37,243,81,True
S4_zscore,T2_roll_p50,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T2_roll_p50,P3_long_short,1,-0.6489,0.2191,0.4152,0.1237,0.033265,0.151858,-0.268923,0.4815,2.73,243,81,True
S4_zscore,T2_roll_p75,P1_long_cash,1,0.4243,0.6141,1.2478,0.6052,0.079054,0.128735,-0.13062,0.4198,1.59,243,81,True
S4_zscore,T2_roll_p75,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T2_roll_p75,P3_long_short,1,-0.0336,0.3393,0.6286,0.2176,0.051385,0.151431,-0.236149,0.5062,3.18,243,81,True
S4_zscore,T3_zscore_1.0,P1_long_cash,1,0.6087,0.7225,1.6689,0.7777,0.101578,0.140589,-0.13062,0.4568,1.22,243,81,True
S4_zscore,T3_zscore_1.0,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T3_zscore_1.0,P3_long_short,1,0.2789,0.6448,1.5764,0.596,0.096433,0.149564,-0.161807,0.5062,2.44,243,81,True
S4_zscore,T3_zscore_neg_1.0,P1_long_cash,1,0.7941,0.6307,1.3294,0.5254,0.082056,0.130098,-0.156182,0.4074,1.26,243,81,True
S4_zscore,T3_zscore_neg_1.0,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T3_zscore_neg_1.0,P3_long_short,1,0.5624,0.3794,0.9043,0.1964,0.057389,0.151249,-0.292275,0.5185,2.51,243,81,True
S4_zscore,T3_zscore_1.5,P1_long_cash,1,0.5317,0.6952,1.639,0.6094,0.102284,0.14712,-0.167853,0.5062,0.85,243,81,True
S4_zscore,T3_zscore_1.5,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T3_zscore_1.5,P3_long_short,1,0.2113,0.6545,1.6186,0.545,0.097845,0.149487,-0.179525,0.5185,1.7,243,81,True
S4_zscore,T3_zscore_neg_1.5,P1_long_cash,1,0.6841,0.6022,1.3087,0.5507,0.086016,0.142836,-0.156182,0.4815,0.48,243,81,True
S4_zscore,T3_zscore_neg_1.5,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T3_zscore_neg_1.5,P3_long_short,1,0.4884,0.4326,1.0351,0.2538,0.065309,0.150978,-0.257317,0.5309,0.96,243,81,True
S4_zscore,T3_zscore_2.0,P1_long_cash,1,0.6366,0.7164,1.7092,0.6833,0.106724,0.148974,-0.156182,0.5556,0.33,243,81,True
S4_zscore,T3_zscore_2.0,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T3_zscore_2.0,P3_long_short,1,0.4115,0.7164,1.7092,0.6833,0.106724,0.148974,-0.156182,0.5556,0.66,243,81,True
S4_zscore,T3_zscore_neg_2.0,P1_long_cash,1,0.6678,0.5952,1.3255,0.5494,0.0858,0.144163,-0.156182,0.4938,0.41,243,81,True
S4_zscore,T3_zscore_neg_2.0,P2_signal_strength,1,0.382,0.7363,1.6313,0.71,0.05544,0.075292,-0.078087,0.5556,1.2,184,81,True
S4_zscore,T3_zscore_neg_2.0,P3_long_short,1,0.4701,0.4297,1.0281,0.3183,0.064876,0.150993,-0.203838,0.5309,0.81,243,81,True
S4_zscore,T1_fixed_p25,P1_long_cash,2,0.0972,0.5548,1.0014,0.4471,0.058395,0.10526,-0.13062,0.2469,0.92,243,81,True
S4_zscore,T1_fixed_p25,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T1_fixed_p25,P3_long_short,2,-0.501,0.0662,0.1319,0.0337,0.010066,0.152137,-0.298852,0.4691,1.85,243,81,True
S4_zscore,T1_fixed_p50,P1_long_cash,2,0.2698,0.563,1.214,0.5497,0.071799,0.12752,-0.13062,0.4198,1.51,243,81,True
S4_zscore,T1_fixed_p50,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T1_fixed_p50,P3_long_short,2,-0.2315,0.2429,0.4552,0.1478,0.036875,0.151787,-0.249511,0.5309,3.03,243,81,True
S4_zscore,T1_fixed_p75,P1_long_cash,2,0.4563,0.6011,1.3599,0.5671,0.083641,0.139151,-0.147498,0.4938,2.03,243,81,True
S4_zscore,T1_fixed_p75,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T1_fixed_p75,P3_long_short,2,0.1389,0.4007,0.7718,0.2168,0.060558,0.151145,-0.279315,0.5309,4.06,243,81,True
S4_zscore,T2_roll_p25,P1_long_cash,2,-0.1108,0.2762,0.4357,0.1767,0.027904,0.10103,-0.157936,0.1975,1.66,243,81,True
S4_zscore,T2_roll_p25,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T2_roll_p25,P3_long_short,2,-0.7175,-0.3362,-0.6341,-0.1471,-0.050916,0.151444,-0.346127,0.4074,3.32,243,81,False
S4_zscore,T2_roll_p50,P1_long_cash,2,0.229,0.5132,0.9965,0.4188,0.061767,0.120346,-0.147498,0.3086,1.37,243,81,True
S4_zscore,T2_roll_p50,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T2_roll_p50,P3_long_short,2,-0.3568,0.1105,0.2208,0.0577,0.01681,0.152087,-0.291269,0.4568,2.73,243,81,True
S4_zscore,T2_roll_p75,P1_long_cash,2,0.5924,0.6811,1.4615,0.707,0.092344,0.135571,-0.13062,0.4198,1.59,243,81,True
S4_zscore,T2_roll_p75,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T2_roll_p75,P3_long_short,2,0.1714,0.5181,1.2299,0.5057,0.077964,0.15047,-0.154176,0.5062,3.18,243,81,True
S4_zscore,T3_zscore_1.0,P1_long_cash,2,0.5142,0.6946,1.5859,0.7465,0.097513,0.140382,-0.13062,0.4568,1.22,243,81,True
S4_zscore,T3_zscore_1.0,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T3_zscore_1.0,P3_long_short,2,0.1156,0.5887,1.4075,0.4306,0.088301,0.149988,-0.205054,0.5062,2.44,243,81,True
S4_zscore,T3_zscore_neg_1.0,P1_long_cash,2,0.8744,0.8013,1.5624,0.6898,0.107731,0.134437,-0.156182,0.4444,1.26,243,81,True
S4_zscore,T3_zscore_neg_1.0,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T3_zscore_neg_1.0,P3_long_short,2,0.6377,0.7305,1.5618,0.6962,0.108738,0.148851,-0.156182,0.5926,2.51,243,81,True
S4_zscore,T3_zscore_1.5,P1_long_cash,2,0.512,0.7241,1.6974,0.7452,0.106283,0.14678,-0.142624,0.5185,0.85,243,81,True
S4_zscore,T3_zscore_1.5,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T3_zscore_1.5,P3_long_short,2,0.1638,0.7102,1.7448,0.722,0.105843,0.149027,-0.146606,0.5432,1.7,243,81,True
S4_zscore,T3_zscore_neg_1.5,P1_long_cash,2,0.7037,0.6692,1.3919,0.6015,0.09395,0.140391,-0.156182,0.4938,0.48,243,81,True
S4_zscore,T3_zscore_neg_1.5,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T3_zscore_neg_1.5,P3_long_short,2,0.4994,0.54,1.1637,0.5198,0.081177,0.150327,-0.156182,0.5679,0.96,243,81,True
S4_zscore,T3_zscore_2.0,P1_long_cash,2,0.6234,0.7164,1.7092,0.6833,0.106724,0.148974,-0.156182,0.5556,0.33,243,81,True
S4_zscore,T3_zscore_2.0,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T3_zscore_2.0,P3_long_short,2,0.397,0.7164,1.7092,0.6833,0.106724,0.148974,-0.156182,0.5556,0.66,243,81,True
S4_zscore,T3_zscore_neg_2.0,P1_long_cash,2,0.6144,0.7085,1.5308,0.6516,0.101769,0.143649,-0.156182,0.5062,0.41,243,81,True
S4_zscore,T3_zscore_neg_2.0,P2_signal_strength,2,0.3884,0.6862,1.4941,0.6776,0.052288,0.076195,-0.077164,0.5556,1.2,183,81,True
S4_zscore,T3_zscore_neg_2.0,P3_long_short,2,0.381,0.6474,1.498,0.4872,0.096814,0.149544,-0.198719,0.5679,0.81,243,81,True
S4_zscore,T1_fixed_p25,P1_long_cash,3,0.0535,0.4705,0.8131,0.3545,0.046305,0.098423,-0.13062,0.2469,0.92,243,81,True
S4_zscore,T1_fixed_p25,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T1_fixed_p25,P3_long_short,3,-0.5528,-0.0928,-0.1727,-0.0538,-0.014113,0.15211,-0.262196,0.4815,1.85,243,81,False
S4_zscore,T1_fixed_p50,P1_long_cash,3,0.3205,0.6666,1.415,0.6454,0.084296,0.126449,-0.13062,0.4321,1.59,243,81,True
S4_zscore,T1_fixed_p50,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T1_fixed_p50,P3_long_short,3,-0.1626,0.4095,0.7774,0.1989,0.061869,0.1511,-0.311061,0.5679,3.18,243,81,True
S4_zscore,T1_fixed_p75,P1_long_cash,3,0.3512,0.6407,1.5058,0.5607,0.093548,0.146018,-0.166837,0.4938,2.03,243,81,True
S4_zscore,T1_fixed_p75,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T1_fixed_p75,P3_long_short,3,-0.0388,0.5345,1.3496,0.3118,0.080373,0.150363,-0.257809,0.5309,4.06,243,81,True
S4_zscore,T2_roll_p25,P1_long_cash,3,-0.1676,0.7728,1.172,0.6191,0.078098,0.101058,-0.126154,0.2593,1.66,243,81,True
S4_zscore,T2_roll_p25,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T2_roll_p25,P3_long_short,3,-0.7799,0.3266,0.5838,0.1894,0.049472,0.151485,-0.261271,0.5432,3.32,243,81,True
S4_zscore,T2_roll_p50,P1_long_cash,3,0.1419,0.5819,1.1656,0.5531,0.072248,0.12415,-0.13062,0.321,1.37,243,81,True
S4_zscore,T2_roll_p50,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T2_roll_p50,P3_long_short,3,-0.4518,0.2489,0.5673,0.1456,0.037772,0.151769,-0.259416,0.4815,2.73,243,81,True
S4_zscore,T2_roll_p75,P1_long_cash,3,0.3631,0.7727,1.6691,0.7919,0.103437,0.13386,-0.13062,0.4321,1.59,243,81,True
S4_zscore,T2_roll_p75,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T2_roll_p75,P3_long_short,3,-0.1371,0.6705,1.5822,0.4628,0.10015,0.149358,-0.216378,0.5309,3.18,243,81,True
S4_zscore,T3_zscore_1.0,P1_long_cash,3,0.4549,0.8141,1.8466,0.8597,0.112293,0.137931,-0.13062,0.4815,1.22,243,81,True
S4_zscore,T3_zscore_1.0,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T3_zscore_1.0,P3_long_short,3,0.0135,0.795,1.9029,0.7438,0.117863,0.148263,-0.158451,0.5556,2.44,243,81,True
S4_zscore,T3_zscore_neg_1.0,P1_long_cash,3,0.8477,0.3917,0.7353,0.1944,0.048468,0.123723,-0.249308,0.3951,1.22,243,81,True
S4_zscore,T3_zscore_neg_1.0,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T3_zscore_neg_1.0,P3_long_short,3,0.5621,-0.0643,-0.1231,-0.0205,-0.009788,0.152138,-0.477804,0.4938,2.44,243,81,False
S4_zscore,T3_zscore_1.5,P1_long_cash,3,0.5769,0.6446,1.4964,0.5673,0.094646,0.146819,-0.166837,0.5062,0.85,243,81,True
S4_zscore,T3_zscore_1.5,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T3_zscore_1.5,P3_long_short,3,0.2763,0.5495,1.3436,0.3203,0.082568,0.150263,-0.257809,0.5185,1.7,243,81,True
S4_zscore,T3_zscore_neg_1.5,P1_long_cash,3,0.7423,0.6415,1.3947,0.564,0.088085,0.137316,-0.156182,0.4815,0.48,243,81,True
S4_zscore,T3_zscore_neg_1.5,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T3_zscore_neg_1.5,P3_long_short,3,0.5204,0.4605,1.026,0.4242,0.069446,0.150822,-0.163709,0.5432,0.96,243,81,True
S4_zscore,T3_zscore_2.0,P1_long_cash,3,0.6524,0.7164,1.7092,0.6833,0.106724,0.148974,-0.156182,0.5556,0.33,243,81,True
S4_zscore,T3_zscore_2.0,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T3_zscore_2.0,P3_long_short,3,0.4372,0.7164,1.7092,0.6833,0.106724,0.148974,-0.156182,0.5556,0.66,243,81,True
S4_zscore,T3_zscore_neg_2.0,P1_long_cash,3,0.6909,0.5969,1.28,0.5375,0.083953,0.140651,-0.156182,0.4938,0.41,243,81,True
S4_zscore,T3_zscore_neg_2.0,P2_signal_strength,3,0.3342,0.7775,1.717,0.6919,0.060415,0.077705,-0.087318,0.5556,1.2,182,81,True
S4_zscore,T3_zscore_neg_2.0,P3_long_short,3,0.4901,0.4049,0.8742,0.3917,0.061183,0.151123,-0.156182,0.5432,0.81,243,81,True
