signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,10,0.7279,True,patched
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,11,0.774,True,patched
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,12,0.7625,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,1,0.3995,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,2,0.3502,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,3,0.3081,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,4,0.1831,False,patched
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,5,0.1334,False,patched
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,6,0.1491,False,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,7,0.1466,False,patched
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,8,0.0771,False,patched
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,9,0.0409,False,patched
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,10,-0.0616,False,patched
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,11,0.121,False,patched
yoy,T2_roll_p25,P3_long_short_pro,LB36,m2sl_pct_yoy,12,0.2694,False,pipeline
yoy,T2_roll_p25,P3_long_short_counter,LB36,m2sl_pct_yoy,1,-0.3995,False,pipeline
yoy,T2_roll_p25,P3_long_short_counter,LB36,m2sl_pct_yoy,2,-0.3502,False,pipeline
