signal,threshold,strategy,lead_months,oos_sharpe,annual_turnover,max_drawdown,oos_ann_return,valid,point_role
S5_zscore,T3_zscore_1.0,P1_long_cash_pro,2,0.4506,0.39,-4.92,1.47,True,valid
S5_zscore,T3_zscore_1.0,P1_long_cash_counter,2,0.6473,0.39,-13.29,8.21,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength_pro,2,0.6689,0.51,-10.07,6.29,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength_counter,2,0.6773,0.51,-7.34,3.4,True,valid
S5_zscore,T3_zscore_1.0,P3_long_short_pro,2,-0.5113,0.79,-49.25,-6.74,False,invalid
S5_zscore,T3_zscore_1.0,P3_long_short_counter,2,0.5113,0.79,-13.29,6.74,True,valid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash_pro,2,0.2841,0.29,-4.5,0.96,True,valid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash_counter,2,0.6906,0.29,-13.29,8.72,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength_pro,2,0.6689,0.51,-10.07,6.29,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength_counter,2,0.6773,0.51,-7.34,3.4,True,valid
S5_zscore,T3_zscore_neg_1.0,P3_long_short_pro,2,-0.5908,0.57,-44.31,-7.76,False,invalid
S5_zscore,T3_zscore_neg_1.0,P3_long_short_counter,2,0.5908,0.57,-16.09,7.76,True,valid
S5_zscore,T3_zscore_1.5,P1_long_cash_pro,2,-0.1164,0.21,-4.92,-0.24,False,invalid
S5_zscore,T3_zscore_1.5,P1_long_cash_counter,2,0.7729,0.21,-13.29,9.92,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength_pro,2,0.6689,0.51,-10.07,6.29,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength_counter,2,0.6773,0.51,-7.34,3.4,True,valid
S5_zscore,T3_zscore_1.5,P3_long_short_pro,2,-0.7825,0.43,-52.92,-10.16,False,invalid
S5_zscore,T3_zscore_1.5,P3_long_short_counter,2,0.7825,0.43,-13.29,10.16,True,valid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash_pro,2,0.4295,0.21,-1.67,1.37,True,valid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash_counter,2,0.6545,0.21,-13.29,8.31,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength_pro,2,0.6689,0.51,-10.07,6.29,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength_counter,2,0.6773,0.51,-7.34,3.4,True,valid
S5_zscore,T3_zscore_neg_1.5,P3_long_short_pro,2,-0.5268,0.43,-41.02,-6.94,False,invalid
S5_zscore,T3_zscore_neg_1.5,P3_long_short_counter,2,0.5268,0.43,-17.13,6.94,True,valid
S5_zscore,T3_zscore_2.0,P1_long_cash_pro,2,-0.1164,0.14,-4.92,-0.24,False,invalid
S5_zscore,T3_zscore_2.0,P1_long_cash_counter,2,0.7729,0.14,-13.29,9.92,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength_pro,2,0.6689,0.51,-10.07,6.29,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength_counter,2,0.6773,0.51,-7.34,3.4,True,valid
S5_zscore,T3_zscore_2.0,P3_long_short_pro,2,-0.7825,0.29,-52.92,-10.16,False,invalid
S5_zscore,T3_zscore_2.0,P3_long_short_counter,2,0.7825,0.29,-13.29,10.16,True,valid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash_pro,2,0.5161,0.43,-0.22,1.61,True,valid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash_counter,2,0.6342,0.43,-13.29,8.07,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength_pro,2,0.6689,0.51,-10.07,6.29,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength_counter,2,0.6773,0.51,-7.34,3.4,True,valid
S5_zscore,T3_zscore_neg_2.0,P3_long_short_pro,2,-0.4897,0.86,-39.01,-6.46,False,invalid
S5_zscore,T3_zscore_neg_2.0,P3_long_short_counter,2,0.4897,0.86,-19.86,6.46,True,valid
S5_zscore,T1_fixed_p25,P1_long_cash_pro,3,0.5427,0.39,-13.29,6.37,True,valid
S5_zscore,T1_fixed_p25,P1_long_cash_counter,3,0.5568,0.39,-6.15,3.32,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T1_fixed_p25,P3_long_short_pro,3,0.2293,0.79,-30.47,3.05,True,valid
S5_zscore,T1_fixed_p25,P3_long_short_counter,3,-0.2293,0.79,-31.1,-3.05,False,invalid
S5_zscore,T1_fixed_p50,P1_long_cash_pro,3,0.6962,0.54,-3.64,2.94,True,valid
S5_zscore,T1_fixed_p50,P1_long_cash_counter,3,0.5417,0.54,-13.29,6.75,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T1_fixed_p50,P3_long_short_pro,3,-0.2869,1.07,-47.75,-3.81,False,invalid
S5_zscore,T1_fixed_p50,P3_long_short_counter,3,0.2869,1.07,-21.58,3.81,True,valid
S5_zscore,T1_fixed_p75,P1_long_cash_pro,3,0.7213,0.57,0.0,1.94,True,valid
S5_zscore,T1_fixed_p75,P1_long_cash_counter,3,0.603,0.57,-13.29,7.74,True,valid
S5_zscore,T1_fixed_p75,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T1_fixed_p75,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T1_fixed_p75,P3_long_short_pro,3,-0.4389,1.14,-48.85,-5.8,False,invalid
S5_zscore,T1_fixed_p75,P3_long_short_counter,3,0.4389,1.14,-13.29,5.8,True,valid
S5_zscore,T2_roll_p25,P1_long_cash_pro,3,0.6057,0.39,-13.29,7.14,True,valid
S5_zscore,T2_roll_p25,P1_long_cash_counter,3,0.4383,0.39,-6.15,2.55,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T2_roll_p25,P3_long_short_pro,3,0.3463,0.79,-22.68,4.59,True,valid
S5_zscore,T2_roll_p25,P3_long_short_counter,3,-0.3463,0.79,-31.42,-4.59,False,invalid
S5_zscore,T2_roll_p50,P1_long_cash_pro,3,0.331,1.04,-13.01,2.59,True,valid
S5_zscore,T2_roll_p50,P1_long_cash_counter,3,0.672,1.04,-13.29,7.1,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T2_roll_p50,P3_long_short_pro,3,-0.3401,2.07,-49.58,-4.51,False,invalid
S5_zscore,T2_roll_p50,P3_long_short_counter,3,0.3401,2.07,-21.58,4.51,True,valid
S5_zscore,T2_roll_p75,P1_long_cash_pro,3,0.1062,0.61,-14.06,0.45,True,valid
S5_zscore,T2_roll_p75,P1_long_cash_counter,3,0.7483,0.61,-13.29,9.23,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T2_roll_p75,P3_long_short_pro,3,-0.6718,1.21,-58.46,-8.78,False,invalid
S5_zscore,T2_roll_p75,P3_long_short_counter,3,0.6718,1.21,-13.29,8.78,True,valid
S5_zscore,T3_zscore_1.0,P1_long_cash_pro,3,0.5001,0.39,-4.92,1.7,True,valid
S5_zscore,T3_zscore_1.0,P1_long_cash_counter,3,0.6306,0.39,-13.29,7.98,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T3_zscore_1.0,P3_long_short_pro,3,-0.4759,0.79,-50.5,-6.28,False,invalid
S5_zscore,T3_zscore_1.0,P3_long_short_counter,3,0.4759,0.79,-13.29,6.28,True,valid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash_pro,3,0.4698,0.29,-4.5,2.06,True,valid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash_counter,3,0.6163,0.29,-13.29,7.62,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T3_zscore_neg_1.0,P3_long_short_pro,3,-0.4204,0.57,-36.56,-5.56,False,invalid
S5_zscore,T3_zscore_neg_1.0,P3_long_short_counter,3,0.4204,0.57,-22.87,5.56,True,valid
S5_zscore,T3_zscore_1.5,P1_long_cash_pro,3,0.0488,0.18,-2.67,0.09,True,valid
S5_zscore,T3_zscore_1.5,P1_long_cash_counter,3,0.7441,0.18,-13.29,9.59,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T3_zscore_1.5,P3_long_short_pro,3,-0.7291,0.36,-51.35,-9.5,False,invalid
S5_zscore,T3_zscore_1.5,P3_long_short_counter,3,0.7291,0.36,-13.29,9.5,True,valid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash_pro,3,0.2938,0.21,-4.5,1.0,True,valid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash_counter,3,0.6879,0.21,-13.29,8.69,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T3_zscore_neg_1.5,P3_long_short_pro,3,-0.5857,0.43,-44.06,-7.69,False,invalid
S5_zscore,T3_zscore_neg_1.5,P3_long_short_counter,3,0.5857,0.43,-16.46,7.69,True,valid
S5_zscore,T3_zscore_2.0,P1_long_cash_pro,3,0.0488,0.11,-2.67,0.09,True,valid
S5_zscore,T3_zscore_2.0,P1_long_cash_counter,3,0.7441,0.11,-13.29,9.59,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T3_zscore_2.0,P3_long_short_pro,3,-0.7291,0.21,-51.35,-9.5,False,invalid
S5_zscore,T3_zscore_2.0,P3_long_short_counter,3,0.7291,0.21,-13.29,9.5,True,valid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash_pro,3,0.4398,0.43,-1.67,1.41,True,valid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash_counter,3,0.6518,0.43,-13.29,8.28,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength_pro,3,0.6895,0.51,-10.05,6.49,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength_counter,3,0.6196,0.51,-8.0,3.2,True,valid
S5_zscore,T3_zscore_neg_2.0,P3_long_short_pro,3,-0.5218,0.86,-40.75,-6.87,False,invalid
S5_zscore,T3_zscore_neg_2.0,P3_long_short_counter,3,0.5218,0.86,-17.5,6.87,True,valid
S5_zscore,T1_fixed_p25,P1_long_cash_pro,6,0.6314,0.46,-13.83,7.51,True,valid
S5_zscore,T1_fixed_p25,P1_long_cash_counter,6,0.3919,0.46,-6.15,2.17,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T1_fixed_p25,P3_long_short_pro,6,0.404,0.93,-21.39,5.35,True,valid
S5_zscore,T1_fixed_p25,P3_long_short_counter,6,-0.404,0.93,-34.05,-5.35,False,invalid
S5_zscore,T1_fixed_p50,P1_long_cash_pro,6,0.5025,0.61,-5.93,2.21,True,valid
S5_zscore,T1_fixed_p50,P1_long_cash_counter,6,0.6042,0.61,-12.84,7.47,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T1_fixed_p50,P3_long_short_pro,6,-0.3975,1.21,-50.64,-5.26,False,invalid
S5_zscore,T1_fixed_p50,P3_long_short_counter,6,0.3975,1.21,-18.77,5.26,True,valid
S5_zscore,T1_fixed_p75,P1_long_cash_pro,6,0.6765,0.57,-3.64,2.5,True,valid
S5_zscore,T1_fixed_p75,P1_long_cash_counter,6,0.5698,0.57,-13.29,7.18,True,valid
S5_zscore,T1_fixed_p75,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T1_fixed_p75,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T1_fixed_p75,P3_long_short_pro,6,-0.3531,1.14,-47.75,-4.68,False,invalid
S5_zscore,T1_fixed_p75,P3_long_short_counter,6,0.3531,1.14,-17.7,4.68,True,valid
S5_zscore,T2_roll_p25,P1_long_cash_pro,6,0.7185,0.39,-13.29,8.62,True,valid
S5_zscore,T2_roll_p25,P1_long_cash_counter,6,0.2045,0.39,-6.15,1.07,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T2_roll_p25,P3_long_short_pro,6,0.5744,0.79,-14.69,7.55,True,valid
S5_zscore,T2_roll_p25,P3_long_short_counter,6,-0.5744,0.79,-43.47,-7.55,False,invalid
S5_zscore,T2_roll_p50,P1_long_cash_pro,6,0.3871,1.04,-16.8,3.23,True,valid
S5_zscore,T2_roll_p50,P1_long_cash_counter,6,0.6346,1.04,-9.91,6.46,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T2_roll_p50,P3_long_short_pro,6,-0.2428,2.07,-46.17,-3.23,False,invalid
S5_zscore,T2_roll_p50,P3_long_short_counter,6,0.2428,2.07,-27.2,3.23,True,valid
S5_zscore,T2_roll_p75,P1_long_cash_pro,6,0.2677,0.61,-11.47,1.26,True,valid
S5_zscore,T2_roll_p75,P1_long_cash_counter,6,0.6897,0.61,-13.29,8.42,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T2_roll_p75,P3_long_short_pro,6,-0.5441,1.21,-56.04,-7.16,False,invalid
S5_zscore,T2_roll_p75,P3_long_short_counter,6,0.5441,1.21,-17.7,7.16,True,valid
S5_zscore,T3_zscore_1.0,P1_long_cash_pro,6,0.6447,0.39,-3.64,2.4,True,valid
S5_zscore,T3_zscore_1.0,P1_long_cash_counter,6,0.5786,0.39,-13.29,7.29,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T3_zscore_1.0,P3_long_short_pro,6,-0.3694,0.79,-47.75,-4.89,False,invalid
S5_zscore,T3_zscore_1.0,P3_long_short_counter,6,0.3694,0.79,-17.7,4.89,True,valid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash_pro,6,0.0014,0.29,-6.15,0.01,True,valid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash_counter,6,0.7747,0.29,-13.29,9.68,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T3_zscore_neg_1.0,P3_long_short_pro,6,-0.7429,0.57,-51.31,-9.67,False,invalid
S5_zscore,T3_zscore_neg_1.0,P3_long_short_counter,6,0.7429,0.57,-13.29,9.67,True,valid
S5_zscore,T3_zscore_1.5,P1_long_cash_pro,6,0.378,0.18,0.0,0.55,True,valid
S5_zscore,T3_zscore_1.5,P1_long_cash_counter,6,0.7044,0.18,-13.29,9.14,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T3_zscore_1.5,P3_long_short_pro,6,-0.6566,0.36,-48.85,-8.59,False,invalid
S5_zscore,T3_zscore_1.5,P3_long_short_counter,6,0.6566,0.36,-13.29,8.59,True,valid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash_pro,6,0.0498,0.21,-4.98,0.18,True,valid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash_counter,6,0.7594,0.21,-13.29,9.5,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T3_zscore_neg_1.5,P3_long_short_pro,6,-0.7147,0.43,-50.09,-9.32,False,invalid
S5_zscore,T3_zscore_neg_1.5,P3_long_short_counter,6,0.7147,0.43,-13.29,9.32,True,valid
S5_zscore,T3_zscore_2.0,P1_long_cash_pro,6,0.0,0.11,0.0,0.0,False,invalid
S5_zscore,T3_zscore_2.0,P1_long_cash_counter,6,0.7437,0.11,-13.29,9.68,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T3_zscore_2.0,P3_long_short_pro,6,-0.7437,0.21,-51.35,-9.68,False,invalid
S5_zscore,T3_zscore_2.0,P3_long_short_counter,6,0.7437,0.21,-13.29,9.68,True,valid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash_pro,6,0.2884,0.43,-2.87,0.89,True,valid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash_counter,6,0.6923,0.43,-13.29,8.79,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength_pro,6,0.7199,0.51,-9.96,6.77,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength_counter,6,0.568,0.51,-6.67,2.92,True,valid
S5_zscore,T3_zscore_neg_2.0,P3_long_short_pro,6,-0.6019,0.86,-44.86,-7.9,False,invalid
S5_zscore,T3_zscore_neg_2.0,P3_long_short_counter,6,0.6019,0.86,-14.6,7.9,True,valid
S6_mom3m,T1_fixed_p25,P1_long_cash_pro,0,0.3843,1.96,-9.43,3.54,True,valid
S6_mom3m,T1_fixed_p25,P1_long_cash_counter,0,0.6539,1.96,-13.29,6.14,True,valid
S6_mom3m,T1_fixed_p25,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T1_fixed_p25,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T1_fixed_p25,P3_long_short_pro,0,-0.1952,3.93,-28.28,-2.6,False,invalid
S6_mom3m,T1_fixed_p25,P3_long_short_counter,0,0.1952,3.93,-25.69,2.6,True,valid
S6_mom3m,T1_fixed_p50,P1_long_cash_pro,0,0.185,2.93,-10.15,1.36,True,valid
S6_mom3m,T1_fixed_p50,P1_long_cash_counter,0,0.7685,2.93,-13.29,8.32,True,valid
S6_mom3m,T1_fixed_p50,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T1_fixed_p50,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T1_fixed_p50,P3_long_short_pro,0,-0.5288,5.86,-45.8,-6.96,False,invalid
S6_mom3m,T1_fixed_p50,P3_long_short_counter,0,0.5288,5.86,-14.57,6.96,True,valid
S6_mom3m,T1_fixed_p75,P1_long_cash_pro,0,0.183,2.29,-8.91,0.89,True,valid
S6_mom3m,T1_fixed_p75,P1_long_cash_counter,0,0.7248,2.29,-13.29,8.79,True,valid
S6_mom3m,T1_fixed_p75,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T1_fixed_p75,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T1_fixed_p75,P3_long_short_pro,0,-0.6023,4.57,-45.54,-7.9,False,invalid
S6_mom3m,T1_fixed_p75,P3_long_short_counter,0,0.6023,4.57,-16.15,7.9,True,valid
S6_mom3m,T2_roll_p25,P1_long_cash_pro,0,0.4158,1.68,-13.39,4.76,True,valid
S6_mom3m,T2_roll_p25,P1_long_cash_counter,0,0.7565,1.68,-8.13,4.92,True,valid
S6_mom3m,T2_roll_p25,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T2_roll_p25,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T2_roll_p25,P3_long_short_pro,0,-0.0119,3.36,-35.77,-0.16,False,invalid
S6_mom3m,T2_roll_p25,P3_long_short_counter,0,0.0119,3.36,-33.5,0.16,True,valid
S6_mom3m,T2_roll_p50,P1_long_cash_pro,0,0.3995,3.0,-7.6,3.33,True,valid
S6_mom3m,T2_roll_p50,P1_long_cash_counter,0,0.6242,3.0,-13.29,6.35,True,valid
S6_mom3m,T2_roll_p50,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T2_roll_p50,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T2_roll_p50,P3_long_short_pro,0,-0.2276,6.0,-29.36,-3.03,False,invalid
S6_mom3m,T2_roll_p50,P3_long_short_counter,0,0.2276,6.0,-24.39,3.03,True,valid
S6_mom3m,T2_roll_p75,P1_long_cash_pro,0,0.2755,1.64,-6.66,1.28,True,valid
S6_mom3m,T2_roll_p75,P1_long_cash_counter,0,0.6868,1.64,-13.29,8.41,True,valid
S6_mom3m,T2_roll_p75,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T2_roll_p75,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T2_roll_p75,P3_long_short_pro,0,-0.5419,3.29,-42.52,-7.13,False,invalid
S6_mom3m,T2_roll_p75,P3_long_short_counter,0,0.5419,3.29,-14.98,7.13,True,valid
S6_mom3m,T3_zscore_1.0,P1_long_cash_pro,0,-0.0327,1.14,-5.02,-0.07,False,invalid
S6_mom3m,T3_zscore_1.0,P1_long_cash_counter,0,0.76,1.14,-13.29,9.75,True,valid
S6_mom3m,T3_zscore_1.0,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T3_zscore_1.0,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T3_zscore_1.0,P3_long_short_pro,0,-0.7552,2.29,-51.83,-9.83,False,invalid
S6_mom3m,T3_zscore_1.0,P3_long_short_counter,0,0.7552,2.29,-13.29,9.83,True,valid
S6_mom3m,T3_zscore_neg_1.0,P1_long_cash_pro,0,0.6023,0.79,-3.64,2.62,True,valid
S6_mom3m,T3_zscore_neg_1.0,P1_long_cash_counter,0,0.5696,0.79,-13.39,7.06,True,valid
S6_mom3m,T3_zscore_neg_1.0,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T3_zscore_neg_1.0,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T3_zscore_neg_1.0,P3_long_short_pro,0,-0.3348,1.57,-38.78,-4.44,False,invalid
S6_mom3m,T3_zscore_neg_1.0,P3_long_short_counter,0,0.3348,1.57,-26.08,4.44,True,valid
S6_mom3m,T3_zscore_1.5,P1_long_cash_pro,0,0.2248,0.57,-1.67,0.42,True,valid
S6_mom3m,T3_zscore_1.5,P1_long_cash_counter,0,0.7177,0.57,-13.29,9.27,True,valid
S6_mom3m,T3_zscore_1.5,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T3_zscore_1.5,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T3_zscore_1.5,P3_long_short_pro,0,-0.6771,1.14,-48.42,-8.85,False,invalid
S6_mom3m,T3_zscore_1.5,P3_long_short_counter,0,0.6771,1.14,-13.29,8.85,True,valid
S6_mom3m,T3_zscore_neg_1.5,P1_long_cash_pro,0,0.5864,0.5,-0.22,2.19,True,valid
S6_mom3m,T3_zscore_neg_1.5,P1_long_cash_counter,0,0.5956,0.5,-13.39,7.5,True,valid
S6_mom3m,T3_zscore_neg_1.5,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T3_zscore_neg_1.5,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T3_zscore_neg_1.5,P3_long_short_pro,0,-0.401,1.0,-38.78,-5.31,False,invalid
S6_mom3m,T3_zscore_neg_1.5,P3_long_short_counter,0,0.401,1.0,-26.08,5.31,True,valid
S6_mom3m,T3_zscore_2.0,P1_long_cash_pro,0,0.2248,0.14,-1.67,0.42,True,valid
S6_mom3m,T3_zscore_2.0,P1_long_cash_counter,0,0.7177,0.14,-13.29,9.27,True,valid
S6_mom3m,T3_zscore_2.0,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T3_zscore_2.0,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T3_zscore_2.0,P3_long_short_pro,0,-0.6771,0.29,-48.42,-8.85,False,invalid
S6_mom3m,T3_zscore_2.0,P3_long_short_counter,0,0.6771,0.29,-13.29,8.85,True,valid
S6_mom3m,T3_zscore_neg_2.0,P1_long_cash_pro,0,0.4445,0.64,-0.22,1.2,True,valid
S6_mom3m,T3_zscore_neg_2.0,P1_long_cash_counter,0,0.6626,0.64,-13.29,8.48,True,valid
S6_mom3m,T3_zscore_neg_2.0,P2_signal_strength_pro,0,0.6539,1.16,-8.12,4.89,True,valid
S6_mom3m,T3_zscore_neg_2.0,P2_signal_strength_counter,0,0.7495,1.16,-8.52,4.79,True,valid
S6_mom3m,T3_zscore_neg_2.0,P3_long_short_pro,0,-0.5539,1.29,-43.14,-7.28,False,invalid
S6_mom3m,T3_zscore_neg_2.0,P3_long_short_counter,0,0.5539,1.29,-20.67,7.28,True,valid
S6_mom3m,T1_fixed_p25,P1_long_cash_pro,1,0.6953,1.93,-9.71,6.45,True,valid
