signal,threshold,strategy,signal_column,lookback,lead_days,oos_sharpe,max_drawdown,valid,lead_source
rs_zscore126,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,126,0.5641,-0.1756,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,126,0.7127,-0.0923,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,126,0.5632,-0.2983,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,126,0.8659,-0.1448,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,126,0.5641,-0.1756,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,126,0.3605,-0.1194,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,126,0.7345,-0.2693,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,126,0.8659,-0.1448,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,126,0.5641,-0.1756,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB63,126,0.4982,-0.3695,True,pipeline
rs_zscore126,T3_zscore_1.5,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,126,0.7362,-0.0938,True,pipeline
rs_zscore126,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,126,0.6018,-0.2507,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,126,0.8659,-0.1448,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,126,0.5641,-0.1756,True,pipeline
rs_zscore126,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB63,126,0.3121,-0.2634,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,126,0.315,-0.1353,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,126,0.7584,-0.2633,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,126,0.8659,-0.1448,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,126,0.5641,-0.1756,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB63,126,0.6262,-0.3281,True,pipeline
rs_zscore126,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB126,126,1.0012,-0.2027,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,126,0.8081,-0.1524,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6262,-0.1716,True,pipeline
rs_zscore126,T2_roll_p25,P3_long_short_pro,sox_spy_ratio_zscore_126d,LB126,126,0.8345,-0.2426,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB126,126,0.6526,-0.1455,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,126,0.5568,-0.2387,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,126,0.8081,-0.1524,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6262,-0.1716,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB126,126,0.508,-0.1782,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6574,-0.2056,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,126,0.8081,-0.1524,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6262,-0.1716,True,pipeline
rs_zscore126,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB126,126,0.3464,-0.2931,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,126,0.8384,-0.2409,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,126,0.8081,-0.1524,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6262,-0.1716,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6728,-0.3111,True,pipeline
rs_zscore126,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,126,0.7665,-0.2409,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,126,0.8081,-0.1524,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6262,-0.1716,True,pipeline
rs_zscore126,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6174,-0.2446,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,126,0.9129,-0.2193,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,126,0.8081,-0.1524,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,126,0.6262,-0.1716,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB126,126,0.9265,-0.2577,True,pipeline
rs_zscore126,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB252,126,0.9385,-0.1799,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,126,0.8425,-0.1308,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,126,0.6182,-0.1819,True,pipeline
rs_zscore126,T2_roll_p25,P3_long_short_pro,sox_spy_ratio_zscore_126d,LB252,126,0.5349,-0.2197,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB252,126,0.383,-0.1313,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,126,0.7233,-0.1876,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,126,0.8425,-0.1308,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,126,0.6182,-0.1819,True,pipeline
rs_zscore126,T2_roll_p75,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,126,0.4409,-0.1876,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,126,0.9307,-0.1876,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,126,0.8425,-0.1308,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,126,0.6182,-0.1819,True,pipeline
rs_zscore126,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,126,0.8536,-0.1876,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,126,1.0252,-0.2504,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,126,0.8425,-0.1308,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,126,0.6182,-0.1819,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,126,0.8954,-0.3402,True,pipeline
rs_zscore126,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,126,0.8478,-0.209,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,126,0.8425,-0.1308,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,126,0.6182,-0.1819,True,pipeline
rs_zscore126,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,126,0.7842,-0.1876,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,126,1.0423,-0.2117,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,126,0.8425,-0.1308,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,126,0.6182,-0.1819,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,126,1.1354,-0.2178,True,pipeline
rs_zscore126,T1_fixed_p25,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB_NA,252,0.6888,-0.2267,True,pipeline
rs_zscore126,T1_fixed_p25,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB_NA,252,0.4553,-0.0976,True,pipeline
rs_zscore126,T1_fixed_p25,P3_long_short_pro,sox_spy_ratio_zscore_126d,LB_NA,252,0.4228,-0.2181,True,pipeline
rs_zscore126,T1_fixed_p50,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB_NA,252,0.9363,-0.1809,True,pipeline
rs_zscore126,T1_fixed_p50,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB_NA,252,0.4567,-0.2429,True,pipeline
rs_zscore126,T1_fixed_p75,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB_NA,252,0.93,-0.2128,True,pipeline
rs_zscore126,T1_fixed_p75,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB_NA,252,0.7643,-0.2588,True,pipeline
rs_zscore126,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,252,0.4573,-0.284,True,pipeline
rs_zscore126,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,252,0.7071,-0.1397,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,252,0.6927,-0.1638,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6951,-0.1456,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,252,0.3734,-0.1993,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,252,0.728,-0.206,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,252,0.6927,-0.1638,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6951,-0.1456,True,pipeline
rs_zscore126,T2_roll_p75,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB63,252,0.4721,-0.2314,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,252,0.3795,-0.1808,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,252,0.7261,-0.2263,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,252,0.6927,-0.1638,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6951,-0.1456,True,pipeline
rs_zscore126,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB63,252,0.5015,-0.2694,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,252,0.4999,-0.1846,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6477,-0.2129,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,252,0.6927,-0.1638,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6951,-0.1456,True,pipeline
rs_zscore126,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,252,0.7647,-0.2301,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,252,0.6927,-0.1638,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6951,-0.1456,True,pipeline
rs_zscore126,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6177,-0.2464,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB63,252,0.4479,-0.1146,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6955,-0.1878,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB63,252,0.6927,-0.1638,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB63,252,0.6951,-0.1456,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB63,252,0.45,-0.2095,True,pipeline
rs_zscore126,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB126,252,0.5369,-0.2462,True,pipeline
rs_zscore126,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,252,0.6523,-0.1923,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,252,0.5756,-0.1632,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,252,0.854,-0.1587,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,252,0.8156,-0.2056,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,252,0.5756,-0.1632,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,252,0.854,-0.1587,True,pipeline
rs_zscore126,T2_roll_p75,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB126,252,0.6253,-0.2056,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,252,0.8097,-0.2056,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,252,0.5756,-0.1632,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,252,0.854,-0.1587,True,pipeline
rs_zscore126,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB126,252,0.6447,-0.2056,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB126,252,0.683,-0.1375,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,252,0.5496,-0.2861,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,252,0.5756,-0.1632,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,252,0.854,-0.1587,True,pipeline
rs_zscore126,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,252,0.7958,-0.2056,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,252,0.5756,-0.1632,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,252,0.854,-0.1587,True,pipeline
rs_zscore126,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB126,252,0.6757,-0.2056,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB126,252,0.8907,-0.1876,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB126,252,0.5756,-0.1632,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB126,252,0.854,-0.1587,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB126,252,0.8368,-0.1876,True,pipeline
rs_zscore126,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB252,252,0.5984,-0.2466,True,pipeline
rs_zscore126,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,252,0.5625,-0.1892,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,252,0.6572,-0.1419,True,pipeline
rs_zscore126,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,252,0.7925,-0.1611,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB252,252,0.6401,-0.0933,True,pipeline
rs_zscore126,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,252,0.5981,-0.2209,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,252,0.6572,-0.1419,True,pipeline
rs_zscore126,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,252,0.7925,-0.1611,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB252,252,0.5459,-0.104,True,pipeline
rs_zscore126,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,252,0.658,-0.2242,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,252,0.6572,-0.1419,True,pipeline
rs_zscore126,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,252,0.7925,-0.1611,True,pipeline
rs_zscore126,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,252,0.3949,-0.2847,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,252,0.7923,-0.2444,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,252,0.6572,-0.1419,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,252,0.7925,-0.1611,True,pipeline
rs_zscore126,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,252,0.492,-0.2699,True,pipeline
rs_zscore126,T3_zscore_1.5,P1_long_cash_pro,sox_spy_ratio_zscore_126d,LB252,252,0.4473,-0.0817,True,pipeline
rs_zscore126,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,252,0.7204,-0.2209,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,252,0.6572,-0.1419,True,pipeline
rs_zscore126,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,252,0.7925,-0.1611,True,pipeline
rs_zscore126,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,252,0.5621,-0.245,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_126d,LB252,252,0.8405,-0.2261,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_126d,LB252,252,0.6572,-0.1419,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_126d,LB252,252,0.7925,-0.1611,True,pipeline
rs_zscore126,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_zscore_126d,LB252,252,0.706,-0.2372,True,pipeline
rs_zscore252,T1_fixed_p25,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB_NA,1,1.1478,-0.1518,True,pipeline
rs_zscore252,T1_fixed_p25,P3_long_short_pro,sox_spy_ratio_zscore_252d,LB_NA,1,0.8655,-0.1687,True,pipeline
rs_zscore252,T1_fixed_p50,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB_NA,1,0.9091,-0.1501,True,pipeline
rs_zscore252,T1_fixed_p50,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB_NA,1,0.3746,-0.2209,True,pipeline
rs_zscore252,T1_fixed_p75,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB_NA,1,0.7512,-0.1203,True,pipeline
rs_zscore252,T1_fixed_p75,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB_NA,1,0.5575,-0.2209,True,pipeline
rs_zscore252,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB63,1,0.6245,-0.2752,True,pipeline
rs_zscore252,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB63,1,0.5283,-0.1897,True,pipeline
rs_zscore252,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_zscore_252d,LB63,1,0.8961,-0.1512,True,pipeline
rs_zscore252,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_zscore_252d,LB63,1,0.5359,-0.1562,True,pipeline
rs_zscore252,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB63,1,1.0901,-0.0877,True,pipeline
rs_zscore252,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB63,1,0.3529,-0.2441,True,pipeline
rs_zscore252,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_zscore_252d,LB63,1,0.8961,-0.1512,True,pipeline
rs_zscore252,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_zscore_252d,LB63,1,0.5359,-0.1562,True,pipeline
rs_zscore252,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB63,1,0.9784,-0.0865,True,pipeline
rs_zscore252,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB63,1,0.434,-0.2303,True,pipeline
rs_zscore252,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_252d,LB63,1,0.8961,-0.1512,True,pipeline
rs_zscore252,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_252d,LB63,1,0.5359,-0.1562,True,pipeline
rs_zscore252,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB63,1,0.4047,-0.154,True,pipeline
rs_zscore252,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB63,1,0.7193,-0.2604,True,pipeline
rs_zscore252,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_zscore_252d,LB63,1,0.8961,-0.1512,True,pipeline
rs_zscore252,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_zscore_252d,LB63,1,0.5359,-0.1562,True,pipeline
rs_zscore252,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_zscore_252d,LB63,1,0.3307,-0.3247,True,pipeline
rs_zscore252,T3_zscore_1.5,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB63,1,0.6779,-0.0928,True,pipeline
rs_zscore252,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB63,1,0.6426,-0.245,True,pipeline
rs_zscore252,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_252d,LB63,1,0.8961,-0.1512,True,pipeline
rs_zscore252,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_252d,LB63,1,0.5359,-0.1562,True,pipeline
rs_zscore252,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_zscore_252d,LB63,1,0.4063,-0.245,True,pipeline
rs_zscore252,T3_zscore_neg_1.5,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB63,1,0.7462,-0.078,True,pipeline
rs_zscore252,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB63,1,0.524,-0.2891,True,pipeline
rs_zscore252,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_zscore_252d,LB63,1,0.8961,-0.1512,True,pipeline
rs_zscore252,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_zscore_252d,LB63,1,0.5359,-0.1562,True,pipeline
rs_zscore252,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB126,1,0.7622,-0.2806,True,pipeline
rs_zscore252,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB126,1,0.3853,-0.1729,True,pipeline
rs_zscore252,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_zscore_252d,LB126,1,0.8984,-0.1316,True,pipeline
rs_zscore252,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_zscore_252d,LB126,1,0.5528,-0.1663,True,pipeline
rs_zscore252,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB126,1,1.1682,-0.0754,True,pipeline
rs_zscore252,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_zscore_252d,LB126,1,0.3207,-0.2196,True,pipeline
rs_zscore252,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_zscore_252d,LB126,1,0.8984,-0.1316,True,pipeline
rs_zscore252,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_zscore_252d,LB126,1,0.5528,-0.1663,True,pipeline
rs_zscore252,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_zscore_252d,LB126,1,0.9054,-0.0758,True,pipeline
