date,granger_f_24m,p_value_24m
1996-01-22,4.930174,0.026839
1996-01-23,5.023317,0.025446
1996-01-24,5.379012,0.020782
1996-01-25,5.217664,0.022777
1996-01-26,5.451622,0.019945
1996-01-29,5.647353,0.017857
1996-01-30,6.610748,0.010425
1996-01-31,7.065369,0.008111
1996-02-01,7.212027,0.007482
1996-02-02,7.091866,0.007993
1996-02-05,7.349413,0.006939
1996-02-06,8.049336,0.004737
1996-02-07,8.082621,0.004652
1996-02-08,8.226304,0.004303
1996-02-09,8.706265,0.00332
1996-02-12,8.814037,0.003133
1996-02-13,8.826296,0.003112
1996-02-14,8.248182,0.004253
1996-02-15,7.851299,0.005275
1996-02-16,7.653081,0.005877
1996-02-19,7.561865,0.006178
1996-02-20,7.298081,0.007137
1996-02-21,7.829266,0.005339
1996-02-22,8.107658,0.004589
1996-02-23,7.897141,0.005145
1996-02-26,7.349021,0.006941
1996-02-27,7.657884,0.005862
1996-02-28,8.708148,0.003317
1996-02-29,8.340222,0.004046
1996-03-01,8.779726,0.003191
1996-03-04,9.210333,0.002532
1996-03-05,9.218499,0.002521
1996-03-06,8.892269,0.003004
1996-03-07,10.200968,0.001492
1996-03-08,6.877893,0.008993
1996-03-11,7.452686,0.006558
1996-03-12,7.233424,0.007395
1996-03-13,7.670005,0.005823
1996-03-14,7.585667,0.006098
1996-03-15,7.614991,0.006001
1996-03-18,8.204445,0.004355
1996-03-19,8.22307,0.004311
1996-03-20,8.154645,0.004474
1996-03-21,8.328094,0.004072
1996-03-22,8.317859,0.004095
1996-03-25,8.364724,0.003992
1996-03-26,8.497722,0.003715
1996-03-27,8.408436,0.003899
1996-03-28,8.246866,0.004256
1996-03-29,8.234866,0.004283
1996-04-01,8.437962,0.003837
1996-04-02,8.461739,0.003788
1996-04-03,8.363007,0.003996
1996-04-04,8.287586,0.004163
1996-04-05,8.28663,0.004165
1996-04-08,7.802843,0.005416
1996-04-09,7.684765,0.005777
1996-04-10,7.337001,0.006987
1996-04-11,7.47606,0.006474
1996-04-12,7.733374,0.005625
1996-04-15,8.262212,0.00422
1996-04-16,8.218243,0.004322
1996-04-17,7.988164,0.004897
1996-04-18,8.080708,0.004657
1996-04-19,7.776202,0.005496
1996-04-22,7.711981,0.005692
1996-04-23,7.670637,0.005821
1996-04-24,7.693104,0.00575
1996-04-25,7.815933,0.005378
1996-04-26,7.758557,0.005549
1996-04-29,7.692458,0.005752
1996-04-30,7.680202,0.005791
1996-05-01,7.670437,0.005822
1996-05-02,7.29128,0.007164
1996-05-03,7.233113,0.007396
1996-05-06,7.222075,0.007441
1996-05-07,7.201667,0.007525
1996-05-08,6.959219,0.008599
1996-05-09,6.92736,0.008751
1996-05-10,7.178958,0.00762
1996-05-13,7.717463,0.005675
1996-05-14,7.631969,0.005945
1996-05-15,7.529138,0.006289
1996-05-16,7.564317,0.006169
1996-05-17,7.383259,0.006812
1996-05-20,7.712537,0.00569
1996-05-21,7.606829,0.006028
1996-05-22,7.996212,0.004876
1996-05-23,8.124832,0.004547
1996-05-24,8.200978,0.004363
1996-05-27,8.159971,0.004461
1996-05-28,8.045477,0.004747
1996-05-29,8.152866,0.004478
1996-05-30,7.822013,0.00536
1996-05-31,7.839879,0.005308
1996-06-03,7.767238,0.005523
1996-06-04,8.505308,0.0037
1996-06-05,8.506087,0.003699
1996-06-06,8.457357,0.003797
1996-06-07,8.113882,0.004574
1996-06-10,8.091951,0.004629
1996-06-11,7.781931,0.005479
1996-06-12,7.801211,0.005421
1996-06-13,7.803793,0.005414
1996-06-14,7.74608,0.005587
1996-06-17,7.682634,0.005783
1996-06-18,7.621221,0.00598
1996-06-19,7.645428,0.005902
1996-06-20,7.594894,0.006067
1996-06-21,7.664455,0.005841
1996-06-24,7.750912,0.005572
1996-06-25,7.718802,0.00567
1996-06-26,7.694593,0.005746
1996-06-27,7.71822,0.005672
1996-06-28,7.854752,0.005266
1996-07-01,8.054785,0.004723
1996-07-02,7.98353,0.004909
1996-07-03,7.403462,0.006737
1996-07-04,7.322663,0.007042
1996-07-05,6.838309,0.009192
1996-07-08,6.832918,0.009219
1996-07-09,7.417417,0.006685
1996-07-10,7.712996,0.005688
1996-07-11,7.236814,0.007381
1996-07-12,7.233245,0.007396
1996-07-15,6.764361,0.009575
1996-07-16,6.832487,0.009221
1996-07-17,6.85059,0.00913
1996-07-18,6.842402,0.009171
1996-07-19,6.63471,0.010287
1996-07-22,6.553891,0.010758
1996-07-23,6.59025,0.010544
1996-07-24,6.609683,0.010431
1996-07-25,6.632597,0.010299
1996-07-26,6.61696,0.010389
1996-07-29,6.315393,0.012283
1996-07-30,6.684594,0.010007
1996-07-31,6.63436,0.010289
1996-08-01,7.168218,0.007665
1996-08-02,6.710968,0.009862
1996-08-05,6.894577,0.008911
1996-08-06,7.05659,0.00815
1996-08-07,7.163265,0.007685
1996-08-08,7.164208,0.007681
1996-08-09,7.148649,0.007747
1996-08-12,7.259129,0.007291
1996-08-13,7.080753,0.008042
1996-08-14,7.447166,0.006577
1996-08-15,7.570596,0.006148
1996-08-16,7.724426,0.005653
1996-08-19,7.715129,0.005682
1996-08-20,7.314189,0.007074
1996-08-21,7.368121,0.006868
1996-08-22,7.341846,0.006968
1996-08-23,7.601767,0.006044
1996-08-26,7.599029,0.006053
1996-08-27,7.713578,0.005687
1996-08-28,7.703243,0.005719
1996-08-29,7.418784,0.00668
1996-08-30,7.096384,0.007973
1996-09-02,6.805055,0.009362
1996-09-03,7.578006,0.006123
1996-09-04,7.962135,0.004967
1996-09-05,8.19858,0.004368
1996-09-06,10.506297,0.001269
1996-09-09,10.6098,0.001201
1996-09-10,10.916934,0.001021
1996-09-11,10.595245,0.001211
1996-09-12,9.342823,0.002358
1996-09-13,7.429682,0.006641
1996-09-16,7.440103,0.006603
1996-09-17,7.247786,0.007337
1996-09-18,6.906141,0.008854
1996-09-19,7.149699,0.007743
1996-09-20,7.43062,0.006637
1996-09-23,7.185899,0.007591
1996-09-24,7.471109,0.006492
1996-09-25,8.047026,0.004743
1996-09-26,8.573577,0.003566
1996-09-27,8.564857,0.003583
1996-09-30,8.211702,0.004337
1996-10-01,8.510251,0.00369
1996-10-02,9.105555,0.002678
1996-10-03,9.182937,0.002569
1996-10-04,11.135055,0.00091
1996-10-07,11.716208,0.00067
1996-10-08,11.443745,0.000774
1996-10-09,11.491036,0.000755
1996-10-10,11.306101,0.000832
1996-10-11,11.16768,0.000895
1996-10-14,11.142324,0.000907
1996-10-15,11.468389,0.000764
1996-10-16,11.598385,0.000713
1996-10-17,11.393418,0.000794
1996-10-18,11.741739,0.000662
1996-10-21,11.554961,0.00073
1996-10-22,11.607091,0.00071
1996-10-23,11.694058,0.000678
1996-10-24,11.536219,0.000737
1996-10-25,12.266324,0.000503
1996-10-28,11.691754,0.000679
1996-10-29,12.216833,0.000516
1996-10-30,11.927851,0.0006
1996-10-31,12.361363,0.000478
1996-11-01,12.077638,0.000555
1996-11-04,12.539104,0.000436
1996-11-05,13.204735,0.000308
1996-11-06,13.495358,0.000265
1996-11-07,13.486688,0.000266
1996-11-08,13.589738,0.000252
1996-11-11,13.755073,0.000232
1996-11-12,13.932078,0.000211
1996-11-13,13.959303,0.000208
1996-11-14,13.796439,0.000227
1996-11-15,13.74789,0.000232
1996-11-18,13.518475,0.000262
1996-11-19,13.446587,0.000272
1996-11-20,13.072538,0.00033
1996-11-21,12.971637,0.000348
1996-11-22,13.369896,0.000283
1996-11-25,12.882353,0.000364
1996-11-26,13.043428,0.000335
1996-11-27,12.967114,0.000349
1996-11-28,12.966861,0.000349
1996-11-29,12.678886,0.000405
1996-12-02,13.177375,0.000313
1996-12-03,12.593773,0.000424
1996-12-04,14.478337,0.000159
1996-12-05,14.369125,0.000169
1996-12-06,13.685386,0.00024
1996-12-09,14.328195,0.000172
1996-12-10,13.825176,0.000223
1996-12-11,12.527445,0.000438
1996-12-12,10.376303,0.00136
1996-12-13,10.56509,0.00123
1996-12-16,9.045381,0.002766
1996-12-17,9.635206,0.002017
1996-12-18,9.878714,0.001771
1996-12-19,11.08167,0.000936
1996-12-20,11.217609,0.000871
1996-12-23,11.039778,0.000957
1996-12-24,11.978833,0.000584
1996-12-25,12.283485,0.000498
1996-12-26,12.606173,0.000421
1996-12-27,12.652786,0.000411
1996-12-30,11.946006,0.000594
1996-12-31,11.574658,0.000722
1997-01-01,11.345784,0.000815
1997-01-02,11.940841,0.000596
1997-01-03,12.069343,0.000557
1997-01-06,12.101146,0.000548
1997-01-07,12.193622,0.000522
1997-01-08,10.80817,0.001082
1997-01-09,11.040449,0.000957
1997-01-10,11.361709,0.000808
1997-01-13,11.325353,0.000823
1997-01-14,12.010613,0.000575
1997-01-15,11.899805,0.000609
1997-01-16,12.111621,0.000545
1997-01-17,12.332057,0.000486
1997-01-20,12.120495,0.000542
1997-01-21,12.510083,0.000442
1997-01-22,12.779596,0.000384
1997-01-23,12.206997,0.000518
1997-01-24,11.346746,0.000814
1997-01-27,11.032655,0.000961
1997-01-28,11.079774,0.000937
1997-01-29,11.004119,0.000975
1997-01-30,11.162016,0.000897
1997-01-31,11.039473,0.000957
1997-02-03,11.280066,0.000843
1997-02-04,11.367244,0.000805
1997-02-05,10.848501,0.001059
1997-02-06,10.935828,0.001011
1997-02-07,11.075771,0.000939
1997-02-10,10.788303,0.001093
1997-02-11,10.975894,0.00099
1997-02-12,10.686135,0.001154
1997-02-13,10.747976,0.001117
1997-02-14,10.427834,0.001323
1997-02-17,10.465394,0.001297
1997-02-18,10.488692,0.001281
1997-02-19,10.346405,0.001381
1997-02-20,9.982019,0.001676
1997-02-21,10.023878,0.00164
1997-02-24,10.058462,0.00161
1997-02-25,10.060423,0.001608
1997-02-26,9.815592,0.001832
1997-02-27,8.805236,0.003148
1997-02-28,8.666252,0.003392
1997-03-03,8.825557,0.003113
1997-03-04,8.740626,0.003259
1997-03-05,9.515025,0.002151
1997-03-06,9.327095,0.002378
1997-03-07,9.47177,0.002201
1997-03-10,9.593769,0.002062
1997-03-11,9.545231,0.002116
1997-03-12,9.531266,0.002132
