signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,annual_turnover,oos_n,valid
spread_roc_21d,T1_p25,P2,10,0.8509,9.69,-19.68,9.97,1981,True
spread_roc_21d,T1_p25,P3,10,0.1708,3.26,-36.75,71.94,2088,False
spread_roc_21d,T1_p50,P1,10,1.1606,12.14,-14.28,54.4,2088,False
spread_roc_21d,T1_p50,P2,10,0.8509,9.69,-19.68,9.97,1981,True
spread_roc_21d,T1_p50,P3,10,0.4985,9.52,-28.99,108.79,2088,False
spread_roc_21d,T1_p75,P1,10,0.9844,13.24,-18.95,50.55,2088,False
spread_roc_21d,T1_p75,P2,10,0.8509,9.69,-19.68,9.97,1981,True
spread_roc_21d,T1_p75,P3,10,0.6141,11.73,-25.37,101.11,2088,False
spread_roc_21d,T2_rp25,P1,10,0.8073,6.29,-13.58,40.2,2088,False
spread_roc_21d,T2_rp25,P2,10,0.8509,9.69,-19.68,9.97,1981,True
spread_roc_21d,T2_rp25,P3,10,-0.1138,-2.17,-60.65,80.39,2088,False
spread_roc_21d,T2_rp50,P1,10,1.1188,11.83,-14.74,52.61,2088,False
spread_roc_21d,T2_rp50,P2,10,0.8509,9.69,-19.68,9.97,1981,True
spread_roc_21d,T2_rp50,P3,10,0.4658,8.9,-25.37,105.21,2088,False
spread_roc_21d,T2_rp75,P1,10,0.8482,11.98,-18.95,47.74,2088,False
spread_roc_21d,T2_rp75,P2,10,0.8509,9.69,-19.68,9.97,1981,True
spread_roc_21d,T2_rp75,P3,10,0.482,9.21,-26.98,95.47,2088,False
spread_roc_21d,T1_p25,P1,21,0.3607,3.07,-23.83,36.03,2088,False
spread_roc_21d,T1_p25,P2,21,0.9364,10.32,-13.7,9.93,1979,True
spread_roc_21d,T1_p25,P3,21,-0.4509,-8.62,-75.05,72.06,2088,False
spread_roc_21d,T1_p50,P1,21,0.8046,8.65,-21.63,54.34,2088,False
spread_roc_21d,T1_p50,P2,21,0.9364,10.32,-13.7,9.93,1979,True
spread_roc_21d,T1_p50,P3,21,0.1334,2.55,-48.57,108.67,2088,False
spread_roc_21d,T1_p75,P1,21,0.6873,9.41,-26.12,50.46,2088,False
spread_roc_21d,T1_p75,P2,21,0.9364,10.32,-13.7,9.93,1979,True
spread_roc_21d,T1_p75,P3,21,0.2132,4.07,-41.1,100.93,2088,False
spread_roc_21d,T2_rp25,P1,21,0.2171,1.72,-28.48,40.2,2088,False
spread_roc_21d,T2_rp25,P2,21,0.9364,10.32,-13.7,9.93,1979,True
spread_roc_21d,T2_rp25,P3,21,-0.5926,-11.32,-76.95,80.39,2088,False
spread_roc_21d,T2_rp50,P1,21,0.6971,7.52,-24.29,52.52,2088,False
spread_roc_21d,T2_rp50,P2,21,0.9364,10.32,-13.7,9.93,1979,True
spread_roc_21d,T2_rp50,P3,21,0.0152,0.29,-58.77,105.04,2088,False
spread_roc_21d,T2_rp75,P1,21,0.4904,6.97,-29.32,47.71,2088,False
spread_roc_21d,T2_rp75,P2,21,0.9364,10.32,-13.7,9.93,1979,True
spread_roc_21d,T2_rp75,P3,21,-0.0424,-0.81,-51.5,95.41,2088,False
spread_roc_63d,T1_p25,P1,0,0.5779,5.66,-17.58,34.47,2088,False
spread_roc_63d,T1_p25,P2,0,0.6344,7.1,-17.28,9.16,1979,True
spread_roc_63d,T1_p25,P3,0,-0.1791,-3.42,-55.17,68.95,2088,False
spread_roc_63d,T1_p50,P1,0,0.6051,7.54,-14.31,48.73,2088,False
spread_roc_63d,T1_p50,P2,0,0.6344,7.1,-17.28,9.16,1979,True
spread_roc_63d,T1_p50,P3,0,0.0168,0.32,-50.34,97.47,2088,False
spread_roc_63d,T1_p75,P1,0,0.751,11.11,-20.04,41.99,2088,False
spread_roc_63d,T1_p75,P2,0,0.6344,7.1,-17.28,9.16,1979,True
spread_roc_63d,T1_p75,P3,0,0.3913,7.48,-35.43,83.97,2088,False
spread_roc_63d,T2_rp25,P1,0,0.2039,1.74,-17.37,33.83,2088,False
spread_roc_63d,T2_rp25,P2,0,0.6344,7.1,-17.28,9.16,1979,True
spread_roc_63d,T2_rp25,P3,0,-0.5898,-11.27,-68.12,67.66,2088,False
spread_roc_63d,T2_rp50,P1,0,0.5093,5.75,-13.13,49.03,2088,False
spread_roc_63d,T2_rp50,P2,0,0.6344,7.1,-17.28,9.16,1979,True
spread_roc_63d,T2_rp50,P3,0,-0.1696,-3.24,-57.62,98.05,2088,False
spread_roc_63d,T2_rp75,P1,0,0.9055,12.95,-20.38,38.35,2088,False
spread_roc_63d,T2_rp75,P2,0,0.6344,7.1,-17.28,9.16,1979,True
spread_roc_63d,T2_rp75,P3,0,0.5838,11.15,-30.81,76.69,2088,False
spread_roc_63d,T1_p25,P1,1,0.615,6.19,-15.91,34.39,2088,False
spread_roc_63d,T1_p25,P2,1,0.6045,6.76,-18.58,9.16,1979,True
spread_roc_63d,T1_p25,P3,1,-0.1242,-2.37,-56.24,68.77,2088,False
spread_roc_63d,T1_p50,P1,1,0.5584,7.03,-20.16,48.73,2088,False
spread_roc_63d,T1_p50,P2,1,0.6045,6.76,-18.58,9.16,1979,True
spread_roc_63d,T1_p50,P3,1,-0.0362,-0.69,-50.25,97.47,2088,False
spread_roc_63d,T1_p75,P1,1,0.6681,9.92,-19.57,41.99,2088,False
spread_roc_63d,T1_p75,P2,1,0.6045,6.76,-18.58,9.16,1979,True
spread_roc_63d,T1_p75,P3,1,0.2663,5.09,-28.69,83.97,2088,False
spread_roc_63d,T2_rp25,P1,1,0.1167,1.04,-21.18,33.83,2088,False
spread_roc_63d,T2_rp25,P2,1,0.6045,6.76,-18.58,9.16,1979,True
spread_roc_63d,T2_rp25,P3,1,-0.6629,-12.66,-75.36,67.66,2088,False
spread_roc_63d,T2_rp50,P1,1,0.5506,6.4,-20.16,49.03,2088,False
spread_roc_63d,T2_rp50,P2,1,0.6045,6.76,-18.58,9.16,1979,True
spread_roc_63d,T2_rp50,P3,1,-0.102,-1.95,-53.02,98.05,2088,False
spread_roc_63d,T2_rp75,P1,1,0.7188,10.31,-20.6,38.35,2088,False
spread_roc_63d,T2_rp75,P2,1,0.6045,6.76,-18.58,9.16,1979,True
spread_roc_63d,T2_rp75,P3,1,0.3076,5.88,-28.22,76.69,2088,False
spread_roc_63d,T1_p25,P1,5,0.963,9.31,-13.25,34.3,2088,False
spread_roc_63d,T1_p25,P2,5,0.9222,10.28,-16.54,9.16,1979,True
spread_roc_63d,T1_p25,P3,5,0.2021,3.86,-42.12,68.6,2088,False
spread_roc_63d,T1_p50,P1,5,1.2134,15.18,-16.91,48.79,2088,False
spread_roc_63d,T1_p50,P2,5,0.9222,10.28,-16.54,9.16,1979,True
spread_roc_63d,T1_p50,P3,5,0.8179,15.61,-20.29,97.58,2088,False
spread_roc_63d,T1_p75,P1,5,0.9946,14.76,-19.84,41.93,2088,False
spread_roc_63d,T1_p75,P2,5,0.9222,10.28,-16.54,9.16,1979,True
spread_roc_63d,T1_p75,P3,5,0.7731,14.76,-24.02,83.85,2088,False
spread_roc_63d,T2_rp25,P1,5,0.7206,6.01,-12.77,33.83,2088,False
spread_roc_63d,T2_rp25,P2,5,0.9222,10.28,-16.54,9.16,1979,True
spread_roc_63d,T2_rp25,P3,5,-0.1425,-2.72,-53.62,67.66,2088,False
spread_roc_63d,T2_rp50,P1,5,1.1996,13.61,-12.76,49.03,2088,False
spread_roc_63d,T2_rp50,P2,5,0.9222,10.28,-16.54,9.16,1979,True
spread_roc_63d,T2_rp50,P3,5,0.6528,12.47,-26.35,98.05,2088,False
spread_roc_63d,T2_rp75,P1,5,0.9928,14.38,-26.45,38.35,2088,False
spread_roc_63d,T2_rp75,P2,5,0.9222,10.28,-16.54,9.16,1979,True
spread_roc_63d,T2_rp75,P3,5,0.7341,14.02,-35.62,76.69,2088,False
spread_roc_63d,T1_p25,P1,10,1.0031,10.75,-12.72,34.27,2088,False
spread_roc_63d,T1_p25,P2,10,0.708,7.76,-15.92,9.16,1979,True
spread_roc_63d,T1_p25,P3,10,0.3527,6.74,-30.74,68.54,2088,False
spread_roc_63d,T1_p50,P1,10,1.0191,12.94,-20.02,48.79,2088,False
spread_roc_63d,T1_p50,P2,10,0.708,7.76,-15.92,9.16,1979,True
spread_roc_63d,T1_p50,P3,10,0.5824,11.13,-27.4,97.58,2088,False
spread_roc_63d,T1_p75,P1,10,0.8336,12.01,-25.31,41.93,2088,False
spread_roc_63d,T1_p75,P2,10,0.708,7.76,-15.92,9.16,1979,True
spread_roc_63d,T1_p75,P3,10,0.485,9.27,-33.56,83.85,2088,False
spread_roc_63d,T2_rp25,P1,10,0.7147,6.58,-12.59,33.83,2088,False
spread_roc_63d,T2_rp25,P2,10,0.708,7.76,-15.92,9.16,1979,True
spread_roc_63d,T2_rp25,P3,10,-0.0836,-1.6,-48.01,67.66,2088,False
spread_roc_63d,T2_rp50,P1,10,1.1707,13.66,-14.48,49.03,2088,False
spread_roc_63d,T2_rp50,P2,10,0.708,7.76,-15.92,9.16,1979,True
spread_roc_63d,T2_rp50,P3,10,0.6582,12.57,-27.38,98.05,2088,False
spread_roc_63d,T2_rp75,P1,10,0.793,11.5,-23.13,38.35,2088,False
spread_roc_63d,T2_rp75,P2,10,0.708,7.76,-15.92,9.16,1979,True
spread_roc_63d,T2_rp75,P3,10,0.4317,8.25,-28.69,76.69,2088,False
spread_roc_63d,T1_p25,P1,21,0.6505,6.95,-18.81,34.27,2088,False
spread_roc_63d,T1_p25,P2,21,0.8236,9.27,-17.94,9.17,1979,True
spread_roc_63d,T1_p25,P3,21,-0.0448,-0.86,-58.14,68.54,2088,False
spread_roc_63d,T1_p50,P1,21,0.8777,11.95,-19.74,48.67,2088,False
spread_roc_63d,T1_p50,P2,21,0.8236,9.27,-17.94,9.17,1979,True
spread_roc_63d,T1_p50,P3,21,0.4793,9.16,-38.39,97.35,2088,False
spread_roc_63d,T1_p75,P1,21,1.0188,15.36,-20.8,41.93,2088,False
spread_roc_63d,T1_p75,P2,21,0.8236,9.27,-17.94,9.17,1979,True
spread_roc_63d,T1_p75,P3,21,0.8364,15.97,-29.63,83.85,2088,False
spread_roc_63d,T2_rp25,P1,21,0.4322,4.35,-17.95,33.8,2088,False
spread_roc_63d,T2_rp25,P2,21,0.8236,9.27,-17.94,9.17,1979,True
spread_roc_63d,T2_rp25,P3,21,-0.3162,-6.04,-68.72,67.6,2088,False
spread_roc_63d,T2_rp50,P1,21,0.7543,9.62,-19.24,48.97,2088,False
spread_roc_63d,T2_rp50,P2,21,0.8236,9.27,-17.94,9.17,1979,True
spread_roc_63d,T2_rp50,P3,21,0.235,4.49,-42.65,97.94,2088,False
spread_roc_63d,T2_rp75,P1,21,0.7519,11.65,-24.4,38.35,2088,False
spread_roc_63d,T2_rp75,P2,21,0.8236,9.27,-17.94,9.17,1979,True
spread_roc_63d,T2_rp75,P3,21,0.4475,8.55,-28.31,76.69,2088,False
spread_mom_21d,T1_p25,P1,0,-0.0648,-0.57,-30.39,32.95,2088,False
spread_mom_21d,T1_p25,P2,0,0.593,6.02,-24.29,16.69,2088,True
spread_mom_21d,T1_p25,P3,0,-0.8325,-15.89,-84.44,65.9,2088,False
spread_mom_21d,T1_p50,P1,0,0.1469,1.76,-32.12,50.9,2088,False
spread_mom_21d,T1_p50,P2,0,0.593,6.02,-24.29,16.69,2088,True
spread_mom_21d,T1_p50,P3,0,-0.5882,-11.24,-72.18,101.81,2088,False
spread_mom_21d,T1_p75,P1,0,0.6779,10.22,-30.23,34.0,2088,False
spread_mom_21d,T1_p75,P2,0,0.593,6.02,-24.29,16.69,2088,True
spread_mom_21d,T1_p75,P3,0,0.2981,5.7,-44.38,68.01,2088,False
spread_mom_21d,T2_rp25,P1,0,0.0342,0.31,-31.44,33.83,2088,False
spread_mom_21d,T2_rp25,P2,0,0.593,6.02,-24.29,16.69,2088,True
spread_mom_21d,T2_rp25,P3,0,-0.7399,-14.13,-79.53,67.66,2088,False
spread_mom_21d,T2_rp50,P1,0,0.6409,7.81,-32.12,48.79,2088,False
spread_mom_21d,T2_rp50,P2,0,0.593,6.02,-24.29,16.69,2088,True
spread_mom_21d,T2_rp50,P3,0,0.0457,0.87,-48.88,97.58,2088,False
spread_mom_21d,T2_rp75,P1,0,0.7792,11.84,-25.82,39.11,2088,False
spread_mom_21d,T2_rp75,P2,0,0.593,6.02,-24.29,16.69,2088,True
spread_mom_21d,T2_rp75,P3,0,0.4674,8.93,-31.86,78.22,2088,False
spread_mom_21d,T1_p25,P1,1,0.0698,0.62,-29.87,32.95,2088,False
spread_mom_21d,T1_p25,P2,1,0.5887,5.96,-22.16,16.69,2088,True
spread_mom_21d,T1_p25,P3,1,-0.7079,-13.52,-81.32,65.9,2088,False
spread_mom_21d,T1_p50,P1,1,0.1001,1.21,-28.86,50.9,2088,False
spread_mom_21d,T1_p50,P2,1,0.5887,5.96,-22.16,16.69,2088,True
spread_mom_21d,T1_p50,P3,1,-0.6452,-12.32,-72.42,101.81,2088,False
spread_mom_21d,T1_p75,P1,1,0.6948,10.73,-27.89,34.42,2088,False
spread_mom_21d,T1_p75,P2,1,0.5887,5.96,-22.16,16.69,2088,True
spread_mom_21d,T1_p75,P3,1,0.3514,6.72,-39.81,68.83,2088,False
spread_mom_21d,T2_rp25,P1,1,0.2294,2.07,-30.41,33.83,2088,False
spread_mom_21d,T2_rp25,P2,1,0.5887,5.96,-22.16,16.69,2088,True
spread_mom_21d,T2_rp25,P3,1,-0.5559,-10.62,-74.18,67.66,2088,False
spread_mom_21d,T2_rp50,P1,1,0.4597,5.65,-28.86,48.79,2088,False
spread_mom_21d,T2_rp50,P2,1,0.5887,5.96,-22.16,16.69,2088,True
spread_mom_21d,T2_rp50,P3,1,-0.1805,-3.45,-47.87,97.58,2088,False
spread_mom_21d,T2_rp75,P1,1,0.7368,11.39,-27.32,39.11,2088,False
spread_mom_21d,T2_rp75,P2,1,0.5887,5.96,-22.16,16.69,2088,True
spread_mom_21d,T2_rp75,P3,1,0.4199,8.02,-34.31,78.22,2088,False
spread_mom_21d,T1_p25,P1,5,0.3054,2.69,-19.15,32.89,2088,False
spread_mom_21d,T1_p25,P2,5,0.7503,7.59,-20.08,16.69,2088,True
spread_mom_21d,T1_p25,P3,5,-0.4906,-9.37,-65.31,65.78,2088,False
spread_mom_21d,T1_p50,P1,5,0.1229,1.51,-31.02,50.9,2088,False
spread_mom_21d,T1_p50,P2,5,0.7503,7.59,-20.08,16.69,2088,True
spread_mom_21d,T1_p50,P3,5,-0.6138,-11.72,-74.48,101.81,2088,False
spread_mom_21d,T1_p75,P1,5,0.941,14.61,-20.4,34.42,2088,False
spread_mom_21d,T1_p75,P2,5,0.7503,7.59,-20.08,16.69,2088,True
spread_mom_21d,T1_p75,P3,5,0.7577,14.47,-21.6,68.83,2088,False
spread_mom_21d,T2_rp25,P1,5,0.15,1.34,-23.02,33.77,2088,False
spread_mom_21d,T2_rp25,P2,5,0.7503,7.59,-20.08,16.69,2088,True
spread_mom_21d,T2_rp25,P3,5,-0.6323,-12.08,-71.19,67.54,2088,False
spread_mom_21d,T2_rp50,P1,5,0.4385,5.47,-25.47,48.79,2088,False
spread_mom_21d,T2_rp50,P2,5,0.7503,7.59,-20.08,16.69,2088,True
spread_mom_21d,T2_rp50,P3,5,-0.199,-3.8,-59.95,97.58,2088,False
spread_mom_21d,T2_rp75,P1,5,0.8195,12.77,-21.63,39.11,2088,False
spread_mom_21d,T2_rp75,P2,5,0.7503,7.59,-20.08,16.69,2088,True
spread_mom_21d,T2_rp75,P3,5,0.5646,10.79,-25.62,78.22,2088,False
spread_mom_21d,T1_p25,P1,10,0.1491,1.28,-18.04,32.86,2088,False
spread_mom_21d,T1_p25,P2,10,0.6399,6.3,-17.6,16.69,2088,True
spread_mom_21d,T1_p25,P3,10,-0.6386,-12.2,-72.5,65.72,2088,False
spread_mom_21d,T1_p50,P1,10,0.3892,4.5,-24.04,50.85,2088,False
spread_mom_21d,T1_p50,P2,10,0.6399,6.3,-17.6,16.69,2088,True
spread_mom_21d,T1_p50,P3,10,-0.301,-5.75,-56.46,101.69,2088,False
spread_mom_21d,T1_p75,P1,10,0.6095,9.6,-26.5,34.42,2088,False
spread_mom_21d,T1_p75,P2,10,0.6399,6.3,-17.6,16.69,2088,True
spread_mom_21d,T1_p75,P3,10,0.2327,4.45,-36.4,68.83,2088,False
spread_mom_21d,T2_rp25,P1,10,0.1762,1.53,-22.1,33.74,2088,False
spread_mom_21d,T2_rp25,P2,10,0.6399,6.3,-17.6,16.69,2088,True
spread_mom_21d,T2_rp25,P3,10,-0.612,-11.69,-74.02,67.48,2088,False
spread_mom_21d,T2_rp50,P1,10,0.5203,6.17,-24.04,48.73,2088,False
spread_mom_21d,T2_rp50,P2,10,0.6399,6.3,-17.6,16.69,2088,True
spread_mom_21d,T2_rp50,P3,10,-0.1259,-2.41,-52.35,97.47,2088,False
spread_mom_21d,T2_rp75,P1,10,0.631,9.94,-23.96,39.11,2088,False
spread_mom_21d,T2_rp75,P2,10,0.6399,6.3,-17.6,16.69,2088,True
spread_mom_21d,T2_rp75,P3,10,0.2679,5.12,-30.6,78.22,2088,False
spread_mom_21d,T1_p25,P1,21,0.4729,3.76,-8.73,32.86,2088,False
spread_mom_21d,T1_p25,P2,21,0.7175,7.06,-16.22,16.69,2088,True
spread_mom_21d,T1_p25,P3,21,-0.3786,-7.24,-66.93,65.72,2088,False
spread_mom_21d,T1_p50,P1,21,0.7794,8.42,-20.0,50.76,2088,False
spread_mom_21d,T1_p50,P2,21,0.7175,7.06,-16.22,16.69,2088,True
spread_mom_21d,T1_p50,P3,21,0.1093,2.09,-50.6,101.52,2088,False
spread_mom_21d,T1_p75,P1,21,0.6905,11.61,-33.72,34.39,2088,False
spread_mom_21d,T1_p75,P2,21,0.7175,7.06,-16.22,16.69,2088,True
spread_mom_21d,T1_p75,P3,21,0.4437,8.48,-34.79,68.77,2088,False
spread_mom_21d,T2_rp25,P1,21,0.2726,2.25,-16.21,33.74,2088,False
spread_mom_21d,T2_rp25,P2,21,0.7175,7.06,-16.22,16.69,2088,True
spread_mom_21d,T2_rp25,P3,21,-0.5368,-10.25,-76.38,67.48,2088,False
spread_mom_21d,T2_rp50,P1,21,0.9296,10.5,-15.65,48.65,2088,False
spread_mom_21d,T2_rp50,P2,21,0.7175,7.06,-16.22,16.69,2088,True
spread_mom_21d,T2_rp50,P3,21,0.3265,6.24,-28.92,97.29,2088,False
spread_mom_21d,T2_rp75,P1,21,0.5799,9.51,-33.72,39.08,2088,False
spread_mom_21d,T2_rp75,P2,21,0.7175,7.06,-16.22,16.69,2088,True
spread_mom_21d,T2_rp75,P3,21,0.2236,4.27,-36.07,78.16,2088,False
spread_mom_63d,T1_p25,P1,0,0.1318,1.22,-26.13,28.55,2088,False
spread_mom_63d,T1_p25,P2,0,0.7159,7.49,-21.43,15.67,2088,True
spread_mom_63d,T1_p25,P3,0,-0.6445,-12.31,-76.72,57.1,2088,False
spread_mom_63d,T1_p50,P1,0,0.4947,6.15,-29.67,42.16,2088,False
spread_mom_63d,T1_p50,P2,0,0.7159,7.49,-21.43,15.67,2088,True
spread_mom_63d,T1_p50,P3,0,-0.1284,-2.45,-60.59,84.32,2088,False
spread_mom_63d,T1_p75,P1,0,0.8511,12.95,-28.59,29.43,2088,False
spread_mom_63d,T1_p75,P2,0,0.7159,7.49,-21.43,15.67,2088,True
spread_mom_63d,T1_p75,P3,0,0.5839,11.15,-35.83,58.86,2088,False
spread_mom_63d,T2_rp25,P1,0,0.1332,1.09,-17.95,32.6,2088,False
spread_mom_63d,T2_rp25,P2,0,0.7159,7.49,-21.43,15.67,2088,True
spread_mom_63d,T2_rp25,P3,0,-0.6582,-12.57,-72.65,65.19,2088,False
spread_mom_63d,T2_rp50,P1,0,0.5916,7.1,-28.14,38.99,2088,False
spread_mom_63d,T2_rp50,P2,0,0.7159,7.49,-21.43,15.67,2088,True
spread_mom_63d,T2_rp50,P3,0,-0.0287,-0.55,-53.33,77.99,2088,False
spread_mom_63d,T2_rp75,P1,0,0.6582,9.9,-28.5,33.01,2088,False
spread_mom_63d,T2_rp75,P2,0,0.7159,7.49,-21.43,15.67,2088,True
spread_mom_63d,T2_rp75,P3,0,0.2637,5.04,-36.59,66.01,2088,False
spread_mom_63d,T1_p25,P1,1,0.2076,1.88,-27.98,28.55,2088,False
spread_mom_63d,T1_p25,P2,1,0.6634,6.95,-21.17,15.67,2088,True
spread_mom_63d,T1_p25,P3,1,-0.5754,-10.99,-76.74,57.1,2088,False
spread_mom_63d,T1_p50,P1,1,0.4399,5.52,-24.69,42.16,2088,False
spread_mom_63d,T1_p50,P2,1,0.6634,6.95,-21.17,15.67,2088,True
spread_mom_63d,T1_p50,P3,1,-0.1939,-3.71,-53.09,84.32,2088,False
spread_mom_63d,T1_p75,P1,1,0.6977,10.5,-25.73,29.43,2088,False
spread_mom_63d,T1_p75,P2,1,0.6634,6.95,-21.17,15.67,2088,True
spread_mom_63d,T1_p75,P3,1,0.3267,6.24,-31.38,58.86,2088,False
spread_mom_63d,T2_rp25,P1,1,0.3491,2.99,-16.59,32.6,2088,False
spread_mom_63d,T2_rp25,P2,1,0.6634,6.95,-21.17,15.67,2088,True
spread_mom_63d,T2_rp25,P3,1,-0.4595,-8.78,-68.28,65.19,2088,False
spread_mom_63d,T2_rp50,P1,1,0.6085,7.19,-29.99,38.99,2088,False
spread_mom_63d,T2_rp50,P2,1,0.6634,6.95,-21.17,15.67,2088,True
spread_mom_63d,T2_rp50,P3,1,-0.0197,-0.38,-47.27,77.99,2088,False
spread_mom_63d,T2_rp75,P1,1,0.7507,11.5,-24.91,33.01,2088,False
spread_mom_63d,T2_rp75,P2,1,0.6634,6.95,-21.17,15.67,2088,True
spread_mom_63d,T2_rp75,P3,1,0.4318,8.25,-31.83,66.01,2088,False
spread_mom_63d,T1_p25,P1,5,0.3184,2.88,-19.45,28.55,2088,False
spread_mom_63d,T1_p25,P2,5,0.84,8.92,-19.69,15.67,2088,True
spread_mom_63d,T1_p25,P3,5,-0.4704,-8.99,-70.36,57.1,2088,False
spread_mom_63d,T1_p50,P1,5,0.634,7.86,-29.65,42.16,2088,False
spread_mom_63d,T1_p50,P2,5,0.84,8.92,-19.69,15.67,2088,True
spread_mom_63d,T1_p50,P3,5,0.0509,0.97,-53.41,84.32,2088,False
spread_mom_63d,T1_p75,P1,5,0.8346,12.9,-27.03,29.43,2088,False
spread_mom_63d,T1_p75,P2,5,0.84,8.92,-19.69,15.67,2088,True
spread_mom_63d,T1_p75,P3,5,0.5784,11.05,-37.23,58.86,2088,False
spread_mom_63d,T2_rp25,P1,5,0.3604,3.17,-18.94,32.6,2088,False
spread_mom_63d,T2_rp25,P2,5,0.84,8.92,-19.69,15.67,2088,True
spread_mom_63d,T2_rp25,P3,5,-0.4407,-8.42,-60.65,65.19,2088,False
spread_mom_63d,T2_rp50,P1,5,0.7433,8.85,-27.56,38.99,2088,False
spread_mom_63d,T2_rp50,P2,5,0.84,8.92,-19.69,15.67,2088,True
spread_mom_63d,T2_rp50,P3,5,0.1546,2.95,-42.19,77.99,2088,False
spread_mom_63d,T2_rp75,P1,5,0.7502,11.39,-27.55,33.01,2088,False
spread_mom_63d,T2_rp75,P2,5,0.84,8.92,-19.69,15.67,2088,True
spread_mom_63d,T2_rp75,P3,5,0.4205,8.04,-34.15,66.01,2088,False
spread_mom_63d,T1_p25,P1,10,0.3558,3.2,-18.38,28.55,2088,False
spread_mom_63d,T1_p25,P2,10,0.6053,6.42,-24.16,15.68,2088,True
spread_mom_63d,T1_p25,P3,10,-0.4375,-8.36,-65.76,57.1,2088,False
spread_mom_63d,T1_p50,P1,10,0.6025,7.13,-20.12,42.16,2088,False
spread_mom_63d,T1_p50,P2,10,0.6053,6.42,-24.16,15.68,2088,True
spread_mom_63d,T1_p50,P3,10,-0.0262,-0.5,-43.06,84.32,2088,False
spread_mom_63d,T1_p75,P1,10,0.3273,5.1,-35.83,29.43,2088,False
spread_mom_63d,T1_p75,P2,10,0.6053,6.42,-24.16,15.68,2088,True
spread_mom_63d,T1_p75,P3,10,-0.2383,-4.56,-57.08,58.86,2088,False
spread_mom_63d,T2_rp25,P1,10,0.3991,3.49,-20.85,32.57,2088,False
spread_mom_63d,T2_rp25,P2,10,0.6053,6.42,-24.16,15.68,2088,True
spread_mom_63d,T2_rp25,P3,10,-0.4062,-7.76,-64.12,65.13,2088,False
spread_mom_63d,T2_rp50,P1,10,0.6818,7.91,-21.63,38.99,2088,False
spread_mom_63d,T2_rp50,P2,10,0.6053,6.42,-24.16,15.68,2088,True
spread_mom_63d,T2_rp50,P3,10,0.0562,1.07,-32.7,77.99,2088,False
spread_mom_63d,T2_rp75,P1,10,0.6337,9.98,-31.05,33.01,2088,False
spread_mom_63d,T2_rp75,P2,10,0.6053,6.42,-24.16,15.68,2088,True
spread_mom_63d,T2_rp75,P3,10,0.2722,5.2,-40.86,66.01,2088,False
spread_mom_63d,T1_p25,P1,21,-0.0229,-0.24,-22.41,28.78,2088,False
spread_mom_63d,T1_p25,P2,21,0.6234,6.9,-19.52,15.67,2088,True
spread_mom_63d,T1_p25,P3,21,-0.7975,-15.23,-77.65,57.56,2088,False
spread_mom_63d,T1_p50,P1,21,0.2968,3.82,-24.34,42.16,2088,False
spread_mom_63d,T1_p50,P2,21,0.6234,6.9,-19.52,15.67,2088,True
spread_mom_63d,T1_p50,P3,21,-0.3725,-7.12,-62.17,84.32,2088,False
spread_mom_63d,T1_p75,P1,21,0.4789,8.18,-33.72,29.43,2088,False
spread_mom_63d,T1_p75,P2,21,0.6234,6.9,-19.52,15.67,2088,True
spread_mom_63d,T1_p75,P3,21,0.0843,1.61,-42.95,58.86,2088,False
spread_mom_63d,T2_rp25,P1,21,0.019,0.19,-21.47,32.39,2088,False
spread_mom_63d,T2_rp25,P2,21,0.6234,6.9,-19.52,15.67,2088,True
spread_mom_63d,T2_rp25,P3,21,-0.7526,-14.37,-76.52,64.78,2088,False
spread_mom_63d,T2_rp50,P1,21,0.2518,3.34,-21.92,38.99,2088,False
spread_mom_63d,T2_rp50,P2,21,0.6234,6.9,-19.52,15.67,2088,True
spread_mom_63d,T2_rp50,P3,21,-0.4226,-8.08,-64.38,77.99,2088,False
spread_mom_63d,T2_rp75,P1,21,0.4622,7.76,-34.39,33.01,2088,False
spread_mom_63d,T2_rp75,P2,21,0.6234,6.9,-19.52,15.67,2088,True
spread_mom_63d,T2_rp75,P3,21,0.0397,0.76,-54.88,66.01,2088,False
spread_pctrank_252d,T1_p25,P1,0,-0.0773,-0.79,-31.19,23.5,2088,False
spread_pctrank_252d,T1_p25,P2,0,0.4681,5.41,-24.68,24.5,2088,False
spread_pctrank_252d,T1_p25,P3,0,-0.8556,-16.33,-80.82,47.0,2088,False
spread_pctrank_252d,T1_p50,P1,0,0.3207,4.53,-31.93,29.19,2088,False
spread_pctrank_252d,T1_p50,P2,0,0.4681,5.41,-24.68,24.5,2088,False
spread_pctrank_252d,T1_p50,P3,0,-0.2979,-5.69,-66.83,58.39,2088,False
spread_pctrank_252d,T1_p75,P1,0,0.544,8.81,-24.66,27.61,2088,False
spread_pctrank_252d,T1_p75,P2,0,0.4681,5.41,-24.68,24.5,2088,False
spread_pctrank_252d,T1_p75,P3,0,0.1499,2.87,-41.58,55.22,2088,False
spread_pctrank_252d,T2_rp25,P1,0,0.2227,2.28,-27.78,24.21,2088,False
spread_pctrank_252d,T2_rp25,P2,0,0.4681,5.41,-24.68,24.5,2088,False
spread_pctrank_252d,T2_rp25,P3,0,-0.5339,-10.2,-72.89,48.41,2088,False
spread_pctrank_252d,T2_rp50,P1,0,0.3312,4.57,-26.74,30.72,2088,False
