date,granger_f_24m,p_value_24m
2002-05-28,5.297452,0.005291
2002-05-29,5.999021,0.002664
2002-05-30,6.270407,0.002044
2002-05-31,6.068166,0.002491
2002-06-03,7.380992,0.000694
2002-06-04,6.864761,0.001146
2002-06-05,6.695924,0.00135
2002-06-06,6.950583,0.001054
2002-06-07,6.099139,0.013858
2002-06-10,6.167318,0.002261
2002-06-11,7.185698,0.000839
2002-06-12,7.515817,0.006335
2002-06-13,7.841714,0.005303
2002-06-14,8.507244,0.000233
2002-06-17,9.456643,0.002219
2002-06-18,11.045549,2e-05
2002-06-19,13.045186,0.000335
2002-06-20,13.341044,0.000287
2002-06-21,12.064798,0.000558
2002-06-24,10.941958,2.2e-05
2002-06-25,13.308323,0.000292
2002-06-26,10.173492,0.001514
2002-06-27,9.192125,0.002557
2002-06-28,9.679388,0.00197
2002-07-01,8.288039,0.004162
2002-07-02,7.658147,0.005861
2002-07-03,7.634237,0.000543
2002-07-04,7.967781,0.000393
2002-07-05,9.002617,0.000144
2002-07-08,10.459523,3.6e-05
2002-07-09,11.972077,8e-06
2002-07-10,15.50132,0.0
2002-07-11,18.142643,0.0
2002-07-12,18.56706,2e-05
2002-07-15,16.737852,5e-05
2002-07-16,16.552261,0.0
2002-07-17,20.203132,0.0
2002-07-18,22.627278,3e-06
2002-07-19,24.404417,1e-06
2002-07-22,24.241021,0.0
2002-07-23,28.049485,0.0
2002-07-24,28.507114,0.0
2002-07-25,31.09492,0.0
2002-07-26,31.717122,0.0
2002-07-29,34.107354,0.0
2002-07-30,37.41077,0.0
2002-07-31,38.548821,0.0
2002-08-01,41.362084,0.0
2002-08-02,43.136316,0.0
2002-08-05,39.212683,0.0
2002-08-06,46.467931,0.0
2002-08-07,52.398933,0.0
2002-08-08,53.940811,0.0
2002-08-09,50.103315,0.0
2002-08-12,45.176231,0.0
2002-08-13,49.262532,0.0
2002-08-14,47.12912,0.0
2002-08-15,46.138778,0.0
2002-08-16,42.505826,0.0
2002-08-19,43.818648,0.0
2002-08-20,50.263722,0.0
2002-08-21,39.154127,0.0
2002-08-22,35.84314,0.0
2002-08-23,40.856216,0.0
2002-08-26,38.514468,0.0
2002-08-27,32.329541,0.0
2002-08-28,39.285838,0.0
2002-08-29,39.966014,0.0
2002-08-30,39.111352,0.0
2002-09-02,39.120408,0.0
2002-09-03,39.472484,0.0
2002-09-04,39.440227,0.0
2002-09-05,39.448742,0.0
2002-09-06,39.462885,0.0
2002-09-09,39.458704,0.0
2002-09-10,39.452207,0.0
2002-09-11,39.465709,0.0
2002-09-12,39.471727,0.0
2002-09-13,39.47218,0.0
2002-09-16,39.472222,0.0
2002-09-17,39.472223,0.0
2002-09-18,39.472223,0.0
2002-09-19,39.472223,0.0
2002-09-20,39.472224,0.0
2002-09-23,39.472224,0.0
2002-09-24,39.472224,0.0
2002-09-25,39.472223,0.0
2002-09-26,39.47222,0.0
2002-09-27,39.472221,0.0
2002-09-30,39.472231,0.0
2002-10-01,39.472234,0.0
2002-10-02,39.472234,0.0
2002-10-03,39.472233,0.0
2002-10-04,39.472232,0.0
2002-10-07,39.472232,0.0
2002-10-08,39.472231,0.0
2002-10-09,39.47223,0.0
2002-10-10,39.472224,0.0
2002-10-11,39.472223,0.0
2002-10-14,39.47223,0.0
2002-10-15,39.472232,0.0
2002-10-16,39.472232,0.0
2002-10-17,39.472232,0.0
2002-10-18,39.472232,0.0
2002-10-21,39.472232,0.0
2002-10-22,39.472233,0.0
2002-10-23,39.472234,0.0
2002-10-24,39.47224,0.0
2002-10-25,39.472241,0.0
2002-10-28,39.472241,0.0
2002-10-29,39.472241,0.0
2002-10-30,39.472241,0.0
2002-10-31,39.47224,0.0
2002-11-01,39.472241,0.0
2002-11-04,39.472241,0.0
2002-11-05,39.472241,0.0
2002-11-06,39.472241,0.0
2002-11-07,39.472241,0.0
2002-11-08,39.472241,0.0
2002-11-11,39.472245,0.0
2002-11-12,39.47225,0.0
2002-11-13,39.47225,0.0
2002-11-14,39.472137,0.0
2002-11-15,39.472109,0.0
2002-11-18,39.472111,0.0
2002-11-19,39.47212,0.0
2002-11-20,39.472128,0.0
2002-11-21,39.472129,0.0
2002-11-22,39.472129,0.0
2002-11-25,39.47213,0.0
2002-11-26,39.472119,0.0
2002-11-27,39.472116,0.0
2002-11-28,39.472116,0.0
2002-11-29,39.472116,0.0
2002-12-02,39.472116,0.0
2002-12-03,39.472116,0.0
2002-12-04,39.472116,0.0
2002-12-05,39.472116,0.0
2002-12-06,39.472117,0.0
2002-12-09,39.472117,0.0
2002-12-10,39.472117,0.0
2002-12-11,39.472117,0.0
2002-12-12,39.472118,0.0
2002-12-13,39.472117,0.0
2002-12-16,39.472117,0.0
2002-12-17,39.472117,0.0
2002-12-18,39.472117,0.0
2002-12-19,39.472117,0.0
2002-12-20,39.472115,0.0
2002-12-23,39.472114,0.0
2002-12-24,39.472111,0.0
2002-12-25,39.472119,0.0
2002-12-26,39.472121,0.0
2002-12-27,39.472097,0.0
2002-12-30,39.472052,0.0
2002-12-31,39.472054,0.0
2003-01-01,39.472065,0.0
2003-01-02,39.472034,0.0
2003-01-03,39.471971,0.0
2003-01-06,39.47199,0.0
2003-01-07,39.471994,0.0
2003-01-08,39.472207,0.0
2003-01-09,39.472254,0.0
2003-01-10,39.472263,0.0
2003-01-13,39.472292,0.0
2003-01-14,39.47254,0.0
2003-01-15,39.472815,0.0
2003-01-16,39.472646,0.0
2003-01-17,39.472706,0.0
2003-01-20,39.47277,0.0
2003-01-21,39.472696,0.0
2003-01-22,39.472752,0.0
2003-01-23,39.472775,0.0
2003-01-24,39.472894,0.0
2003-01-27,39.47294,0.0
2003-01-28,39.472944,0.0
2003-01-29,39.472944,0.0
2003-01-30,39.472944,0.0
2003-01-31,39.472945,0.0
2003-02-03,39.472946,0.0
2003-02-04,39.472946,0.0
2003-02-05,39.472946,0.0
2003-02-06,39.472946,0.0
2003-02-07,39.472946,0.0
2003-02-10,39.472945,0.0
2003-02-11,39.472944,0.0
2003-02-12,39.472962,0.0
2003-02-13,39.472968,0.0
2003-02-14,39.472969,0.0
2003-02-17,39.472969,0.0
2003-02-18,39.472969,0.0
2003-02-19,39.472969,0.0
2003-02-20,39.472969,0.0
2003-02-21,39.472969,0.0
2003-02-24,39.472969,0.0
2003-02-25,39.472969,0.0
2003-02-26,39.472969,0.0
2003-02-27,39.472969,0.0
2003-02-28,39.472969,0.0
2003-03-03,39.472969,0.0
2003-03-04,39.472969,0.0
2003-03-05,39.472969,0.0
2003-03-06,39.472969,0.0
2003-03-07,39.472969,0.0
2003-03-10,39.472969,0.0
2003-03-11,39.472969,0.0
2003-03-12,39.472969,0.0
2003-03-13,39.472969,0.0
2003-03-14,39.472969,0.0
2003-03-17,39.472969,0.0
2003-03-18,39.472969,0.0
2003-03-19,39.472969,0.0
2003-03-20,39.47297,0.0
2003-03-21,39.47297,0.0
2003-03-24,39.472968,0.0
2003-03-25,39.472958,0.0
2003-03-26,39.472956,0.0
2003-03-27,39.472959,0.0
2003-03-28,39.472959,0.0
2003-03-31,39.472959,0.0
2003-04-01,39.472959,0.0
2003-04-02,39.472958,0.0
2003-04-03,39.472957,0.0
2003-04-04,39.472957,0.0
2003-04-07,39.472957,0.0
2003-04-08,39.472957,0.0
2003-04-09,39.472956,0.0
2003-04-10,39.472964,0.0
2003-04-11,39.472966,0.0
2003-04-14,39.472972,0.0
2003-04-15,39.472976,0.0
2003-04-16,39.472889,0.0
2003-04-17,39.472999,0.0
2003-04-18,39.473036,0.0
2003-04-21,39.473043,0.0
2003-04-22,39.4735,0.0
2003-04-23,39.473709,0.0
2003-04-24,39.472399,0.0
2003-04-25,39.470493,0.0
2003-04-28,39.474572,0.0
2003-04-29,39.476009,0.0
2003-04-30,39.477096,0.0
2003-05-01,39.477392,0.0
2003-05-02,39.480673,0.0
2003-05-05,39.481304,0.0
2003-05-06,39.490875,0.0
2003-05-07,39.483366,0.0
2003-05-08,39.459044,0.0
2003-05-09,38.933228,0.0
2003-05-12,34.80407,0.0
2003-05-13,34.682765,0.0
2003-05-14,35.349159,0.0
2003-05-15,33.225514,0.0
2003-05-16,32.900357,0.0
2003-05-19,37.023069,0.0
2003-05-20,37.889835,0.0
2003-05-21,36.166308,0.0
2003-05-22,30.302268,0.0
2003-05-23,27.059288,0.0
2003-05-26,26.2204,0.0
2003-05-27,18.850928,0.0
2003-05-28,15.382527,0.0
2003-05-29,15.847633,0.0
2003-05-30,11.259299,1.7e-05
2003-06-02,9.659316,0.001991
2003-06-03,9.662946,0.001987
2003-06-04,9.668759,0.001981
2003-06-05,9.66093,0.001989
2003-06-06,9.662122,0.001988
2003-06-09,9.663242,0.001987
2003-06-10,9.683098,0.001966
2003-06-11,9.724796,0.001923
2003-06-12,9.728293,0.001919
2003-06-13,9.728728,0.001919
2003-06-16,9.730337,0.001917
2003-06-17,9.730544,0.001917
2003-06-18,9.730469,0.001917
2003-06-19,9.727793,0.00192
2003-06-20,9.726227,0.001921
2003-06-23,9.719498,0.001928
2003-06-24,9.718951,0.001929
2003-06-25,9.71212,0.001936
2003-06-26,9.721706,0.001926
2003-06-27,9.748997,0.001898
2003-06-30,9.758013,0.001889
2003-07-01,7.740814,0.005603
2003-07-02,6.021223,0.002607
2003-07-03,7.100639,0.000911
2003-07-04,7.292594,0.000756
2003-07-07,5.162765,0.006037
2003-07-08,4.169849,0.015999
2003-07-09,4.599276,0.010491
2003-07-10,5.398183,0.004794
2003-07-11,4.913418,0.007708
2003-07-14,4.324381,0.013744
2003-07-15,4.168936,0.016013
2003-07-16,4.457278,0.012061
2003-07-17,4.176613,0.015893
2003-07-18,4.111743,0.01694
2003-07-21,4.319038,0.013816
2003-07-22,4.08957,0.017313
2003-07-23,4.11757,0.016843
2003-07-24,4.249284,0.014797
2003-07-25,3.540048,0.029746
2003-07-28,3.551528,0.029411
2003-07-29,3.805498,0.022899
2003-07-30,3.970156,0.019472
2003-07-31,3.557047,0.029251
2003-08-01,3.556372,0.029271
2003-08-04,3.556451,0.029269
2003-08-05,3.556371,0.029271
2003-08-06,3.556366,0.029271
2003-08-07,3.556375,0.029271
2003-08-08,3.579008,0.028625
2003-08-11,3.787145,0.023317
2003-08-12,3.851031,0.021895
2003-08-13,3.881508,0.021248
2003-08-14,3.809941,0.022799
2003-08-15,3.811641,0.022761
2003-08-18,3.501952,0.030884
2003-08-19,3.270144,0.03882
2003-08-20,3.383184,0.034723
2003-08-21,3.175369,0.042628
2003-08-22,3.484387,0.015781
2003-08-25,3.484207,0.015785
2003-08-26,3.484774,0.015773
2003-08-27,3.478019,0.015917
2003-08-28,3.341615,0.019131
2003-08-29,3.143165,0.024981
2003-09-01,3.096737,0.026586
2003-09-02,2.661591,0.047504
2003-09-03,2.344503,0.072186
2003-09-04,2.195495,0.087728
2003-09-05,1.971631,0.117305
2003-09-08,2.045029,0.106684
2003-09-09,1.963469,0.118547
2003-09-10,1.588117,0.191344
2003-09-11,1.586717,0.191681
2003-09-12,1.565083,0.196969
2003-09-15,1.617586,0.184367
2003-09-16,1.332379,0.26308
2003-09-17,1.320687,0.266887
2003-09-18,1.135623,0.334153
2003-09-19,1.169351,0.320867
2003-09-22,1.291278,0.276686
2003-09-23,1.260728,0.287208
2003-09-24,1.634916,0.196016
2003-09-25,2.19951,0.111935
2003-09-26,2.252602,0.106198
2003-09-29,2.240761,0.107451
2003-09-30,2.240755,0.107452
2003-10-01,2.240937,0.107432
2003-10-02,2.24103,0.107423
2003-10-03,2.241261,0.107398
2003-10-06,2.241581,0.107364
2003-10-07,2.302124,0.101112
2003-10-08,2.264386,0.104965
2003-10-09,2.392676,0.092437
2003-10-10,2.432025,0.088904
2003-10-13,2.415465,0.090374
2003-10-14,2.338921,0.097492
2003-10-15,2.375103,0.09406
2003-10-16,2.318237,0.099511
2003-10-17,2.454042,0.086986
2003-10-20,2.378689,0.093726
2003-10-21,2.382994,0.093327
2003-10-22,2.608026,0.074688
2003-10-23,2.654559,0.071327
2003-10-24,2.624058,0.073512
2003-10-27,2.599178,0.075345
2003-10-28,2.258986,0.105528
2003-10-29,2.170211,0.115234
2003-10-30,2.118585,0.121286
2003-10-31,2.125133,0.120501
2003-11-03,2.048399,0.130028
2003-11-04,2.06028,0.128505
2003-11-05,2.055168,0.129158
2003-11-06,2.013106,0.134661
2003-11-07,2.070125,0.127257
2003-11-10,2.102839,0.123194
2003-11-11,2.10743,0.122635
2003-11-12,2.002827,0.136041
2003-11-13,1.97626,0.139674
2003-11-14,2.056954,0.12893
2003-11-17,2.077472,0.126333
2003-11-18,2.119355,0.121193
2003-11-19,2.066116,0.127764
2003-11-20,2.157476,0.116698
2003-11-21,2.116998,0.121477
2003-11-24,1.940024,0.144787
2003-11-25,1.837508,0.160294
2003-11-26,1.779304,0.169829
2003-11-27,1.774749,0.170599
2003-11-28,1.770255,0.171362
2003-12-01,1.720136,0.180106
2003-12-02,1.725074,0.179225
2003-12-03,1.731242,0.178131
2003-12-04,1.733267,0.177772
2003-12-05,1.738345,0.176878
2003-12-08,1.735838,0.177319
2003-12-09,1.737113,0.177095
2003-12-10,1.738599,0.176834
2003-12-11,1.738581,0.176837
2003-12-12,1.722758,0.179638
2003-12-15,1.735425,0.177392
2003-12-16,1.74438,0.175821
2003-12-17,1.749673,0.1749
2003-12-18,1.738355,0.176877
2003-12-19,1.738103,0.176921
2003-12-22,1.753664,0.174208
2003-12-23,1.761819,0.172803
2003-12-24,1.756604,0.1737
2003-12-25,1.753788,0.174187
2003-12-26,1.7579,0.173477
2003-12-29,1.842429,0.159513
2003-12-30,1.850405,0.158255
2003-12-31,1.854468,0.157618
2004-01-01,1.852807,0.157878
2004-01-02,1.84482,0.159134
2004-01-05,1.954423,0.142733
2004-01-06,1.972995,0.140127
2004-01-07,1.999592,0.136478
2004-01-08,2.049287,0.129914
2004-01-09,1.941757,0.144538
2004-01-12,2.029951,0.13243
2004-01-13,1.951353,0.143169
2004-01-14,2.037507,0.131441
2004-01-15,2.082443,0.125711
2004-01-16,2.120652,0.121038
2004-01-19,2.123295,0.120721
2004-01-20,2.113332,0.121919
2004-01-21,2.226522,0.108978
2004-01-22,2.202364,0.111619
2004-01-23,2.141142,0.118603
2004-01-26,2.347549,0.096662
2004-01-27,2.224834,0.109161
2004-01-28,1.993586,0.137294
2004-01-29,1.959131,0.142068
2004-01-30,1.952439,0.143015
2004-02-02,2.000829,0.136311
2004-02-03,1.984603,0.138523
2004-02-04,1.869015,0.155358
2004-02-05,1.888372,0.152402
2004-02-06,2.031746,0.132194
2004-02-09,2.043918,0.130608
2004-02-10,2.070919,0.127156
2004-02-11,2.194445,0.112499
2004-02-12,2.331139,0.098247
2004-02-13,2.653491,0.071402
2004-02-16,2.711304,0.067433
2004-02-17,2.727909,0.066334
2004-02-18,2.659536,0.070977
2004-02-19,2.495342,0.083501
2004-02-20,2.732149,0.066057
2004-02-23,2.721305,0.066769
2004-02-24,2.753499,0.064677
2004-02-25,3.132784,0.044458
2004-02-26,3.051467,0.048177
2004-02-27,2.99941,0.050719
2004-03-01,3.161224,0.043227
2004-03-02,3.098041,0.04601
2004-03-03,3.112182,0.045372
2004-03-04,3.297126,0.0378
2004-03-05,3.609248,0.027784
2004-03-08,3.534296,0.029915
2004-03-09,3.372784,0.035081
2004-03-10,2.684639,0.069236
2004-03-11,2.310526,0.100274
2004-03-12,2.45317,0.087061
2004-03-15,2.721727,0.066741
2004-03-16,2.676251,0.069812
2004-03-17,3.154816,0.043502
2004-03-18,2.852405,0.058651
2004-03-19,2.652027,0.071506
2004-03-22,2.299144,0.101411
2004-03-23,2.155128,0.11697
2004-03-24,2.409794,0.090883
2004-03-25,2.644349,0.072051
2004-03-26,2.600192,0.075269
2004-03-29,2.745645,0.065181
2004-03-30,2.82703,0.093314
2004-03-31,2.864993,0.091149
2004-04-01,3.081811,0.079785
2004-04-02,3.371365,0.066932
2004-04-05,3.582944,0.058953
2004-04-06,3.417289,0.065107
2004-04-07,3.255457,0.071788
2004-04-08,3.105191,0.078654
2004-04-09,3.068151,0.080453
2004-04-12,3.220662,0.073318
2004-04-13,2.579316,0.1089
2004-04-14,2.56471,0.109904
2004-04-15,2.439581,0.11894
2004-04-16,2.731706,0.099002
2004-04-19,2.76852,0.096762
2004-04-20,1.942181,0.164051
2004-04-21,2.024775,0.155375
2004-04-22,2.866506,0.091064
2004-04-23,3.427338,0.064715
2004-04-26,3.290371,0.070287
2004-04-27,2.913232,0.088477
2004-04-28,2.805015,0.094595
2004-04-29,2.381806,0.123388
2004-04-30,2.218827,0.136967
2004-05-03,2.809424,0.094337
2004-05-04,2.808185,0.09441
2004-05-05,3.040649,0.081818
2004-05-06,2.693465,0.101389
2004-05-07,1.942644,0.164001
2004-05-10,1.520953,0.218055
2004-05-11,1.750061,0.186474
2004-05-12,1.910597,0.167514
2004-05-13,1.777692,0.18304
2004-05-14,1.77132,0.183825
2004-05-17,1.50563,0.220385
2004-05-18,1.630045,0.202289
2004-05-19,1.52923,0.216809
2004-05-20,1.598814,0.206661
2004-05-21,1.632459,0.201956
2004-05-24,1.73161,0.188808
2004-05-25,2.093155,0.148587
2004-05-26,2.174321,0.140961
2004-05-27,2.323257,0.128085
2004-05-28,2.304029,0.129671
2004-05-31,2.282912,0.131438
2004-06-01,2.21975,0.136886
2004-06-02,2.315267,0.128741
2004-06-03,2.013873,0.15649
2004-06-04,2.241049,0.135021
2004-06-07,2.620859,0.106098
2004-06-08,2.645379,0.104481
2004-06-09,2.314186,0.128831
2004-06-10,2.450972,0.118085
2004-06-11,2.433219,0.119421
2004-06-14,2.098098,0.148109
2004-06-15,2.29257,0.130626
2004-06-16,2.273824,0.132206
2004-06-17,2.208861,0.13785
2004-06-18,2.242517,0.134893
2004-06-21,2.11589,0.146405
2004-06-22,2.238447,0.135247
2004-06-23,2.446315,0.118434
2004-06-24,2.348404,0.126044
2004-06-25,2.176519,0.140761
2004-06-28,2.050127,0.152818
2004-06-29,2.143102,0.14384
2004-06-30,2.263398,0.133095
2004-07-01,1.872663,0.171785
2004-07-02,1.825237,0.177302
2004-07-05,1.808046,0.179352
2004-07-06,1.574177,0.210188
2004-07-07,1.625065,0.202979
2004-07-08,1.456901,0.227995
2004-07-09,1.497401,0.221648
2004-07-12,1.495071,0.222007
2004-07-13,1.496941,0.221719
2004-07-14,1.418298,0.234249
2004-07-15,1.262888,0.261644
2004-07-16,1.229267,0.268083
2004-07-19,1.134685,0.287292
2004-07-20,1.360679,0.243976
2004-07-21,1.030774,0.310468
2004-07-22,1.05516,0.304818
2004-07-23,0.907517,0.341234
2004-07-26,0.857991,0.354748
2004-07-27,0.993689,0.319324
2004-07-28,1.037324,0.308937
2004-07-29,1.099033,0.294985
2004-07-30,1.13237,0.287784
2004-08-02,1.158761,0.282242
2004-08-03,1.017041,0.31371
2004-08-04,0.998187,0.318233
2004-08-05,0.766489,0.513201
2004-08-06,0.680469,0.564299
2004-08-09,0.678055,0.565783
2004-08-10,0.721761,0.539325
2004-08-11,0.715821,0.542868
2004-08-12,0.684264,0.56197
2004-08-13,0.686723,0.560464
2004-08-16,0.714426,0.543702
2004-08-17,0.729129,0.534956
2004-08-18,0.779188,0.377814
2004-08-19,0.74317,0.5267
2004-08-20,0.822802,0.364799
2004-08-23,0.785743,0.375817
2004-08-24,0.794766,0.373092
2004-08-25,0.874197,0.350247
2004-08-26,0.868392,0.351851
2004-08-27,0.901988,0.342708
2004-08-30,0.784953,0.376056
2004-08-31,0.844163,0.358652
2004-09-01,0.861596,0.35374
2004-09-02,0.997723,0.318345
2004-09-03,0.941675,0.332317
2004-09-06,0.930033,0.335321
2004-09-07,1.008529,0.315741
2004-09-08,0.969506,0.32528
2004-09-09,0.946055,0.331196
2004-09-10,1.005029,0.316582
2004-09-13,1.04,0.308315
2004-09-14,1.058463,0.304063
2004-09-15,0.944676,0.331548
2004-09-16,0.97306,0.324395
2004-09-17,1.018944,0.313258
2004-09-20,0.932707,0.334627
2004-09-21,0.978567,0.323031
2004-09-22,0.813075,0.367647
2004-09-23,0.726883,0.394304
2004-09-24,0.769878,0.380676
2004-09-27,0.698067,0.553556
2004-09-28,0.737836,0.390766
2004-09-29,0.78507,0.376021
2004-09-30,0.771499,0.380176
2004-10-01,0.947536,0.330818
2004-10-04,0.962834,0.326948
2004-10-05,0.960059,0.327646
2004-10-06,1.03227,0.310118
2004-10-07,0.897338,0.343954
2004-10-08,0.774787,0.379163
2004-10-11,0.809441,0.368719
2004-10-12,0.761584,0.383252
2004-10-13,0.655487,0.418543
2004-10-14,0.622095,0.600968
2004-10-15,0.635047,0.592697
2004-10-18,0.642606,0.587905
2004-10-19,0.621169,0.601562
2004-10-20,0.613862,0.606265
2004-10-21,0.625672,0.598676
2004-10-22,0.595651,0.618089
2004-10-25,0.591339,0.620909
2004-10-26,0.616965,0.604265
2004-10-27,0.654347,0.418947
2004-10-28,0.674574,0.411853
2004-10-29,0.666175,0.414777
2004-11-01,0.683348,0.408831
2004-11-02,0.679456,0.410167
2004-11-03,0.783606,0.376466
2004-11-04,0.889314,0.346119
2004-11-05,0.936187,0.333728
2004-11-08,0.912753,0.339847
2004-11-09,0.881568,0.348226
2004-11-10,0.87905,0.348915
2004-11-11,0.943179,0.331931
2004-11-12,1.006488,0.316231
2004-11-15,1.019979,0.313012
2004-11-16,0.933655,0.334382
2004-11-17,0.985334,0.321366
2004-11-18,0.9881,0.320688
2004-11-19,0.861789,0.353687
2004-11-22,0.899689,0.343323
2004-11-23,0.904038,0.342161
2004-11-24,0.916027,0.338983
2004-11-25,0.905688,0.341721
2004-11-26,0.887619,0.346578
2004-11-29,0.833028,0.361838
2004-11-30,0.828439,0.363163
2004-12-01,0.916743,0.338794
2004-12-02,0.914672,0.33934
2004-12-03,0.897481,0.343916
2004-12-06,0.883218,0.347776
2004-12-07,0.785473,0.375899
2004-12-08,0.827939,0.363308
2004-12-09,0.84716,0.357801
2004-12-10,0.84564,0.358232
2004-12-13,0.90812,0.341074
2004-12-14,0.926113,0.33634
2004-12-15,0.921502,0.337545
2004-12-16,0.904771,0.341965
2004-12-17,0.832748,0.361919
2004-12-20,0.822892,0.364773
2004-12-21,0.87445,0.350178
2004-12-22,0.882838,0.347879
2004-12-23,0.87781,0.349255
2004-12-24,0.866313,0.352427
2004-12-27,0.83734,0.3606
2004-12-28,0.870766,0.351194
2004-12-29,0.871403,0.351018
2004-12-30,0.844366,0.358594
2004-12-31,0.814587,0.367202
2005-01-03,0.764303,0.382405
2005-01-04,0.652925,0.419453
2005-01-05,0.587524,0.44374
2005-01-06,0.613654,0.433786
2005-01-07,0.595956,0.44049
2005-01-10,0.617837,0.432225
2005-01-11,0.565235,0.452512
2005-01-12,0.577932,0.447482
2005-01-13,0.531445,0.660892
2005-01-14,0.54446,0.460936
2005-01-17,0.536479,0.464239
2005-01-18,0.588282,0.443446
2005-01-19,0.529735,0.662055
2005-01-20,0.517642,0.670309
2005-01-21,0.501457,0.681439
2005-01-24,0.494267,0.686413
2005-01-25,0.495596,0.685492
2005-01-26,0.496978,0.684536
2005-01-27,0.496825,0.684641
2005-01-28,0.49478,0.686058
2005-01-31,0.498742,0.683315
2005-02-01,0.502021,0.681049
2005-02-02,0.502554,0.680682
2005-02-03,0.498005,0.683825
2005-02-04,0.505265,0.678812
2005-02-07,0.501194,0.68162
2005-02-08,0.500539,0.682073
2005-02-09,0.488289,0.690562
2005-02-10,0.490369,0.689117
2005-02-11,0.496372,0.684955
2005-02-14,0.493347,0.687051
2005-02-15,0.494271,0.68641
2005-02-16,0.492022,0.68797
2005-02-17,0.479499,0.696685
2005-02-18,0.478221,0.697577
