signal,threshold,strategy,signal_column,lead_days,oos_sharpe,max_drawdown,n_trades,valid,lead_source
S10_mom_21d,T3_z2.0,P3,hy_ig_mom_21d,63,0.7838,-0.337173,89,True,pipeline
S10_mom_21d,T3_z2.5,P1,hy_ig_mom_21d,63,0.7759,-0.337173,79,True,pipeline
S10_mom_21d,T3_z2.5,P2,hy_ig_mom_21d,63,0.7855,-0.229874,1225,True,pipeline
S10_mom_21d,T3_z2.5,P3,hy_ig_mom_21d,63,0.7037,-0.337173,79,True,pipeline
S10_mom_21d,T1_p75,P1,hy_ig_mom_21d,126,0.4625,-0.343404,369,True,pipeline
S10_mom_21d,T1_p75,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T1_p85,P1,hy_ig_mom_21d,126,0.8416,-0.337173,245,True,pipeline
S10_mom_21d,T1_p85,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T1_p85,P3,hy_ig_mom_21d,126,0.8118,-0.337173,245,True,pipeline
S10_mom_21d,T1_p95,P1,hy_ig_mom_21d,126,0.8511,-0.337173,63,True,pipeline
S10_mom_21d,T1_p95,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T1_p95,P3,hy_ig_mom_21d,126,0.8699,-0.337173,63,True,pipeline
S10_mom_21d,T2_rp75,P1,hy_ig_mom_21d,126,0.4469,-0.35301,343,True,pipeline
S10_mom_21d,T2_rp75,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T2_rp85,P1,hy_ig_mom_21d,126,0.5726,-0.337173,281,True,pipeline
S10_mom_21d,T2_rp85,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T2_rp85,P3,hy_ig_mom_21d,126,0.2545,-0.467513,281,True,pipeline
S10_mom_21d,T2_rp95,P1,hy_ig_mom_21d,126,0.7611,-0.337173,123,True,pipeline
S10_mom_21d,T2_rp95,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T2_rp95,P3,hy_ig_mom_21d,126,0.6683,-0.337173,123,True,pipeline
S10_mom_21d,T3_z1.5,P1,hy_ig_mom_21d,126,0.7335,-0.337173,145,True,pipeline
S10_mom_21d,T3_z1.5,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T3_z1.5,P3,hy_ig_mom_21d,126,0.6127,-0.337173,145,True,pipeline
S10_mom_21d,T3_z2.0,P1,hy_ig_mom_21d,126,0.7855,-0.337173,89,True,pipeline
S10_mom_21d,T3_z2.0,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T3_z2.0,P3,hy_ig_mom_21d,126,0.7188,-0.337173,89,True,pipeline
S10_mom_21d,T3_z2.5,P1,hy_ig_mom_21d,126,0.8072,-0.337173,79,True,pipeline
S10_mom_21d,T3_z2.5,P2,hy_ig_mom_21d,126,0.638,-0.244769,1220,True,pipeline
S10_mom_21d,T3_z2.5,P3,hy_ig_mom_21d,126,0.7679,-0.337173,79,True,pipeline
S10_mom_21d,T1_p75,P1,hy_ig_mom_21d,252,0.3824,-0.337173,371,True,pipeline
S10_mom_21d,T1_p75,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T1_p85,P1,hy_ig_mom_21d,252,0.6728,-0.337173,247,True,pipeline
S10_mom_21d,T1_p85,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T1_p85,P3,hy_ig_mom_21d,252,0.4987,-0.337173,247,True,pipeline
S10_mom_21d,T1_p95,P1,hy_ig_mom_21d,252,0.7957,-0.337173,63,True,pipeline
S10_mom_21d,T1_p95,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T1_p95,P3,hy_ig_mom_21d,252,0.7631,-0.337173,63,True,pipeline
S10_mom_21d,T2_rp75,P1,hy_ig_mom_21d,252,0.4563,-0.359359,335,True,pipeline
S10_mom_21d,T2_rp75,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T2_rp85,P1,hy_ig_mom_21d,252,0.5685,-0.337173,275,True,pipeline
S10_mom_21d,T2_rp85,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T2_rp85,P3,hy_ig_mom_21d,252,0.2725,-0.377312,275,True,pipeline
S10_mom_21d,T2_rp95,P1,hy_ig_mom_21d,252,0.7424,-0.337173,123,True,pipeline
S10_mom_21d,T2_rp95,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T2_rp95,P3,hy_ig_mom_21d,252,0.6415,-0.360746,123,True,pipeline
S10_mom_21d,T3_z1.5,P1,hy_ig_mom_21d,252,0.7101,-0.337173,143,True,pipeline
S10_mom_21d,T3_z1.5,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T3_z1.5,P3,hy_ig_mom_21d,252,0.5768,-0.363182,143,True,pipeline
S10_mom_21d,T3_z2.0,P1,hy_ig_mom_21d,252,0.7622,-0.337173,89,True,pipeline
S10_mom_21d,T3_z2.0,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T3_z2.0,P3,hy_ig_mom_21d,252,0.687,-0.337173,89,True,pipeline
S10_mom_21d,T3_z2.5,P1,hy_ig_mom_21d,252,0.791,-0.337173,79,True,pipeline
S10_mom_21d,T3_z2.5,P2,hy_ig_mom_21d,252,0.6339,-0.18928,1204,True,pipeline
S10_mom_21d,T3_z2.5,P3,hy_ig_mom_21d,252,0.7481,-0.337173,79,True,pipeline
S11_mom_63d,T1_p75,P1,hy_ig_mom_63d,0,0.8464,-0.250107,185,True,pipeline
S11_mom_63d,T1_p75,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T1_p75,P3,hy_ig_mom_63d,0,0.3619,-0.333918,185,True,pipeline
S11_mom_63d,T1_p85,P1,hy_ig_mom_63d,0,0.802,-0.322699,119,True,pipeline
S11_mom_63d,T1_p85,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T1_p85,P3,hy_ig_mom_63d,0,0.415,-0.397288,119,True,pipeline
S11_mom_63d,T1_p95,P1,hy_ig_mom_63d,0,0.8219,-0.261753,55,True,pipeline
S11_mom_63d,T1_p95,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T1_p95,P3,hy_ig_mom_63d,0,0.5863,-0.31324,55,True,pipeline
S11_mom_63d,T2_rp75,P1,hy_ig_mom_63d,0,0.6586,-0.259328,317,True,pipeline
S11_mom_63d,T2_rp75,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T2_rp85,P1,hy_ig_mom_63d,0,0.9033,-0.226312,203,True,pipeline
S11_mom_63d,T2_rp85,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T2_rp85,P3,hy_ig_mom_63d,0,0.3657,-0.31595,203,True,pipeline
S11_mom_63d,T2_rp95,P1,hy_ig_mom_63d,0,1.0042,-0.22927,115,True,pipeline
S11_mom_63d,T2_rp95,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T2_rp95,P3,hy_ig_mom_63d,0,0.6815,-0.286925,115,True,pipeline
S11_mom_63d,T3_z1.5,P1,hy_ig_mom_63d,0,0.862,-0.343871,79,True,pipeline
S11_mom_63d,T3_z1.5,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T3_z1.5,P3,hy_ig_mom_63d,0,0.4709,-0.436147,79,True,pipeline
S11_mom_63d,T3_z2.0,P1,hy_ig_mom_63d,0,0.8549,-0.316724,99,True,pipeline
S11_mom_63d,T3_z2.0,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T3_z2.0,P3,hy_ig_mom_63d,0,0.4944,-0.38622,99,True,pipeline
S11_mom_63d,T3_z2.5,P1,hy_ig_mom_63d,0,0.8215,-0.311577,61,True,pipeline
S11_mom_63d,T3_z2.5,P2,hy_ig_mom_63d,0,0.9679,-0.168143,738,True,pipeline
S11_mom_63d,T3_z2.5,P3,hy_ig_mom_63d,0,0.4833,-0.374975,61,True,pipeline
S11_mom_63d,T1_p75,P1,hy_ig_mom_63d,1,0.7478,-0.306611,185,True,pipeline
S11_mom_63d,T1_p75,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T1_p75,P3,hy_ig_mom_63d,1,0.2296,-0.418971,185,True,pipeline
S11_mom_63d,T1_p85,P1,hy_ig_mom_63d,1,0.6796,-0.350741,119,True,pipeline
S11_mom_63d,T1_p85,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T1_p85,P3,hy_ig_mom_63d,1,0.239,-0.446332,119,True,pipeline
S11_mom_63d,T1_p95,P1,hy_ig_mom_63d,1,0.8423,-0.267148,55,True,pipeline
S11_mom_63d,T1_p95,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T1_p95,P3,hy_ig_mom_63d,1,0.6304,-0.295212,55,True,pipeline
S11_mom_63d,T2_rp75,P1,hy_ig_mom_63d,1,0.7026,-0.251767,316,True,pipeline
S11_mom_63d,T2_rp75,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T2_rp75,P3,hy_ig_mom_63d,1,0.0373,-0.380907,316,True,pipeline
S11_mom_63d,T2_rp85,P1,hy_ig_mom_63d,1,0.8311,-0.269221,203,True,pipeline
S11_mom_63d,T2_rp85,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T2_rp85,P3,hy_ig_mom_63d,1,0.2874,-0.356904,203,True,pipeline
S11_mom_63d,T2_rp95,P1,hy_ig_mom_63d,1,0.9514,-0.258929,115,True,pipeline
S11_mom_63d,T2_rp95,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T2_rp95,P3,hy_ig_mom_63d,1,0.6134,-0.282611,115,True,pipeline
S11_mom_63d,T3_z1.5,P1,hy_ig_mom_63d,1,0.7616,-0.34239,79,True,pipeline
S11_mom_63d,T3_z1.5,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T3_z1.5,P3,hy_ig_mom_63d,1,0.3233,-0.433594,79,True,pipeline
S11_mom_63d,T3_z2.0,P1,hy_ig_mom_63d,1,0.8514,-0.341166,99,True,pipeline
S11_mom_63d,T3_z2.0,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T3_z2.0,P3,hy_ig_mom_63d,1,0.4974,-0.429226,99,True,pipeline
S11_mom_63d,T3_z2.5,P1,hy_ig_mom_63d,1,0.7385,-0.283601,61,True,pipeline
S11_mom_63d,T3_z2.5,P2,hy_ig_mom_63d,1,0.9461,-0.181258,738,True,pipeline
S11_mom_63d,T3_z2.5,P3,hy_ig_mom_63d,1,0.3784,-0.334234,61,True,pipeline
S11_mom_63d,T1_p75,P1,hy_ig_mom_63d,5,0.5276,-0.340969,185,True,pipeline
S11_mom_63d,T1_p75,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T1_p85,P1,hy_ig_mom_63d,5,0.5248,-0.351609,115,True,pipeline
S11_mom_63d,T1_p85,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T1_p85,P3,hy_ig_mom_63d,5,0.0626,-0.527988,115,True,pipeline
S11_mom_63d,T1_p95,P1,hy_ig_mom_63d,5,0.6703,-0.308286,55,True,pipeline
S11_mom_63d,T1_p95,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T1_p95,P3,hy_ig_mom_63d,5,0.4227,-0.485501,55,True,pipeline
S11_mom_63d,T2_rp75,P1,hy_ig_mom_63d,5,0.6223,-0.308084,314,True,pipeline
S11_mom_63d,T2_rp75,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T2_rp85,P1,hy_ig_mom_63d,5,0.6297,-0.27743,203,True,pipeline
S11_mom_63d,T2_rp85,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T2_rp85,P3,hy_ig_mom_63d,5,0.0622,-0.369739,203,True,pipeline
S11_mom_63d,T2_rp95,P1,hy_ig_mom_63d,5,0.5659,-0.339956,115,True,pipeline
S11_mom_63d,T2_rp95,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T2_rp95,P3,hy_ig_mom_63d,5,0.0966,-0.429876,115,True,pipeline
S11_mom_63d,T3_z1.5,P1,hy_ig_mom_63d,5,0.4693,-0.34891,79,True,pipeline
S11_mom_63d,T3_z1.5,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T3_z2.0,P1,hy_ig_mom_63d,5,0.5038,-0.345106,99,True,pipeline
S11_mom_63d,T3_z2.0,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T3_z2.0,P3,hy_ig_mom_63d,5,0.0203,-0.487229,99,True,pipeline
S11_mom_63d,T3_z2.5,P1,hy_ig_mom_63d,5,0.7398,-0.286935,61,True,pipeline
S11_mom_63d,T3_z2.5,P2,hy_ig_mom_63d,5,0.8354,-0.189638,738,True,pipeline
S11_mom_63d,T3_z2.5,P3,hy_ig_mom_63d,5,0.4984,-0.329475,61,True,pipeline
S11_mom_63d,T1_p75,P1,hy_ig_mom_63d,21,0.5157,-0.337173,183,True,pipeline
S11_mom_63d,T1_p75,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T1_p75,P3,hy_ig_mom_63d,21,0.0857,-0.420939,183,True,pipeline
S11_mom_63d,T1_p85,P1,hy_ig_mom_63d,21,0.5981,-0.337173,115,True,pipeline
S11_mom_63d,T1_p85,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T1_p85,P3,hy_ig_mom_63d,21,0.3013,-0.397488,115,True,pipeline
S11_mom_63d,T1_p95,P1,hy_ig_mom_63d,21,0.7103,-0.337173,55,True,pipeline
S11_mom_63d,T1_p95,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T1_p95,P3,hy_ig_mom_63d,21,0.5626,-0.360734,55,True,pipeline
S11_mom_63d,T2_rp75,P1,hy_ig_mom_63d,21,0.68,-0.337173,310,True,pipeline
S11_mom_63d,T2_rp75,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T2_rp75,P3,hy_ig_mom_63d,21,0.2644,-0.385384,310,True,pipeline
S11_mom_63d,T2_rp85,P1,hy_ig_mom_63d,21,0.6946,-0.337173,200,True,pipeline
S11_mom_63d,T2_rp85,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T2_rp85,P3,hy_ig_mom_63d,21,0.3448,-0.420939,200,True,pipeline
S11_mom_63d,T2_rp95,P1,hy_ig_mom_63d,21,0.5779,-0.337173,115,True,pipeline
S11_mom_63d,T2_rp95,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T2_rp95,P3,hy_ig_mom_63d,21,0.2386,-0.402572,115,True,pipeline
S11_mom_63d,T3_z1.5,P1,hy_ig_mom_63d,21,0.6675,-0.337173,79,True,pipeline
S11_mom_63d,T3_z1.5,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T3_z1.5,P3,hy_ig_mom_63d,21,0.3856,-0.371315,79,True,pipeline
S11_mom_63d,T3_z2.0,P1,hy_ig_mom_63d,21,0.4983,-0.342384,99,True,pipeline
S11_mom_63d,T3_z2.0,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T3_z2.0,P3,hy_ig_mom_63d,21,0.1273,-0.479101,99,True,pipeline
S11_mom_63d,T3_z2.5,P1,hy_ig_mom_63d,21,0.5666,-0.337173,61,True,pipeline
S11_mom_63d,T3_z2.5,P2,hy_ig_mom_63d,21,0.7154,-0.248595,736,True,pipeline
S11_mom_63d,T3_z2.5,P3,hy_ig_mom_63d,21,0.2843,-0.435473,61,True,pipeline
S11_mom_63d,T1_p75,P1,hy_ig_mom_63d,63,0.7428,-0.337173,183,True,pipeline
S11_mom_63d,T1_p75,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T1_p75,P3,hy_ig_mom_63d,63,0.5798,-0.337173,183,True,pipeline
S11_mom_63d,T1_p85,P1,hy_ig_mom_63d,63,0.7462,-0.337173,107,True,pipeline
S11_mom_63d,T1_p85,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T1_p85,P3,hy_ig_mom_63d,63,0.6172,-0.337173,107,True,pipeline
S11_mom_63d,T1_p95,P1,hy_ig_mom_63d,63,0.7292,-0.337173,55,True,pipeline
S11_mom_63d,T1_p95,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T1_p95,P3,hy_ig_mom_63d,63,0.614,-0.337173,55,True,pipeline
S11_mom_63d,T2_rp75,P1,hy_ig_mom_63d,63,0.6621,-0.337173,305,True,pipeline
S11_mom_63d,T2_rp75,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T2_rp75,P3,hy_ig_mom_63d,63,0.3441,-0.337173,305,True,pipeline
S11_mom_63d,T2_rp85,P1,hy_ig_mom_63d,63,0.7726,-0.337173,197,True,pipeline
S11_mom_63d,T2_rp85,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T2_rp85,P3,hy_ig_mom_63d,63,0.5869,-0.337173,197,True,pipeline
S11_mom_63d,T2_rp95,P1,hy_ig_mom_63d,63,0.8676,-0.337173,115,True,pipeline
S11_mom_63d,T2_rp95,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T2_rp95,P3,hy_ig_mom_63d,63,0.8466,-0.337173,115,True,pipeline
S11_mom_63d,T3_z1.5,P1,hy_ig_mom_63d,63,0.771,-0.337173,79,True,pipeline
S11_mom_63d,T3_z1.5,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T3_z1.5,P3,hy_ig_mom_63d,63,0.6627,-0.337173,79,True,pipeline
S11_mom_63d,T3_z2.0,P1,hy_ig_mom_63d,63,0.8201,-0.337173,99,True,pipeline
S11_mom_63d,T3_z2.0,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T3_z2.0,P3,hy_ig_mom_63d,63,0.765,-0.337173,99,True,pipeline
S11_mom_63d,T3_z2.5,P1,hy_ig_mom_63d,63,0.8156,-0.337173,61,True,pipeline
S11_mom_63d,T3_z2.5,P2,hy_ig_mom_63d,63,0.8688,-0.214844,734,True,pipeline
S11_mom_63d,T3_z2.5,P3,hy_ig_mom_63d,63,0.7698,-0.337173,61,True,pipeline
S11_mom_63d,T1_p75,P1,hy_ig_mom_63d,126,0.7399,-0.337173,185,True,pipeline
S11_mom_63d,T1_p75,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T1_p75,P3,hy_ig_mom_63d,126,0.5791,-0.337227,185,True,pipeline
S11_mom_63d,T1_p85,P1,hy_ig_mom_63d,126,0.7538,-0.337173,105,True,pipeline
S11_mom_63d,T1_p85,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T1_p85,P3,hy_ig_mom_63d,126,0.6462,-0.337173,105,True,pipeline
S11_mom_63d,T1_p95,P1,hy_ig_mom_63d,126,0.8115,-0.337173,53,True,pipeline
S11_mom_63d,T1_p95,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T1_p95,P3,hy_ig_mom_63d,126,0.7766,-0.337173,53,True,pipeline
S11_mom_63d,T2_rp75,P1,hy_ig_mom_63d,126,0.7183,-0.337173,297,True,pipeline
S11_mom_63d,T2_rp75,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T2_rp75,P3,hy_ig_mom_63d,126,0.4393,-0.392912,297,True,pipeline
S11_mom_63d,T2_rp85,P1,hy_ig_mom_63d,126,0.7084,-0.337173,193,True,pipeline
S11_mom_63d,T2_rp85,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T2_rp85,P3,hy_ig_mom_63d,126,0.4913,-0.337227,193,True,pipeline
S11_mom_63d,T2_rp95,P1,hy_ig_mom_63d,126,0.8294,-0.337173,115,True,pipeline
S11_mom_63d,T2_rp95,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T2_rp95,P3,hy_ig_mom_63d,126,0.781,-0.337173,115,True,pipeline
S11_mom_63d,T3_z1.5,P1,hy_ig_mom_63d,126,0.7416,-0.337173,79,True,pipeline
S11_mom_63d,T3_z1.5,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T3_z1.5,P3,hy_ig_mom_63d,126,0.609,-0.337173,79,True,pipeline
S11_mom_63d,T3_z2.0,P1,hy_ig_mom_63d,126,0.8021,-0.337173,99,True,pipeline
S11_mom_63d,T3_z2.0,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T3_z2.0,P3,hy_ig_mom_63d,126,0.7433,-0.337173,99,True,pipeline
S11_mom_63d,T3_z2.5,P1,hy_ig_mom_63d,126,0.8202,-0.337173,61,True,pipeline
S11_mom_63d,T3_z2.5,P2,hy_ig_mom_63d,126,0.8554,-0.242271,731,True,pipeline
S11_mom_63d,T3_z2.5,P3,hy_ig_mom_63d,126,0.7884,-0.337173,61,True,pipeline
S11_mom_63d,T1_p75,P1,hy_ig_mom_63d,252,0.4197,-0.337173,186,True,pipeline
S11_mom_63d,T1_p75,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T1_p85,P1,hy_ig_mom_63d,252,0.6143,-0.337173,105,True,pipeline
S11_mom_63d,T1_p85,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T1_p85,P3,hy_ig_mom_63d,252,0.3919,-0.350105,105,True,pipeline
S11_mom_63d,T1_p95,P1,hy_ig_mom_63d,252,0.7803,-0.337173,53,True,pipeline
S11_mom_63d,T1_p95,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T1_p95,P3,hy_ig_mom_63d,252,0.7322,-0.337173,53,True,pipeline
S11_mom_63d,T2_rp75,P1,hy_ig_mom_63d,252,0.3362,-0.337173,290,True,pipeline
S11_mom_63d,T2_rp75,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T2_rp85,P1,hy_ig_mom_63d,252,0.4203,-0.337173,190,True,pipeline
S11_mom_63d,T2_rp85,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T2_rp95,P1,hy_ig_mom_63d,252,0.5808,-0.337173,114,True,pipeline
S11_mom_63d,T2_rp95,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T2_rp95,P3,hy_ig_mom_63d,252,0.3239,-0.383866,114,True,pipeline
S11_mom_63d,T3_z1.5,P1,hy_ig_mom_63d,252,0.6199,-0.337173,78,True,pipeline
S11_mom_63d,T3_z1.5,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T3_z1.5,P3,hy_ig_mom_63d,252,0.3982,-0.356062,78,True,pipeline
S11_mom_63d,T3_z2.0,P1,hy_ig_mom_63d,252,0.6192,-0.337173,96,True,pipeline
S11_mom_63d,T3_z2.0,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T3_z2.0,P3,hy_ig_mom_63d,252,0.4033,-0.355601,96,True,pipeline
S11_mom_63d,T3_z2.5,P1,hy_ig_mom_63d,252,0.6507,-0.337173,61,True,pipeline
S11_mom_63d,T3_z2.5,P2,hy_ig_mom_63d,252,0.4509,-0.312512,708,True,pipeline
S11_mom_63d,T3_z2.5,P3,hy_ig_mom_63d,252,0.4686,-0.337173,61,True,pipeline
S12_mom_252d,T1_p75,P1,hy_ig_mom_252d,0,0.6705,-0.289385,115,True,pipeline
S12_mom_252d,T1_p75,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T1_p75,P3,hy_ig_mom_252d,0,0.1115,-0.445975,115,True,pipeline
S12_mom_252d,T1_p85,P1,hy_ig_mom_252d,0,0.6853,-0.291448,49,True,pipeline
S12_mom_252d,T1_p85,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T1_p85,P3,hy_ig_mom_252d,0,0.34,-0.4226,49,True,pipeline
S12_mom_252d,T1_p95,P1,hy_ig_mom_252d,0,0.7244,-0.303811,19,True,pipeline
S12_mom_252d,T1_p95,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T1_p95,P3,hy_ig_mom_252d,0,0.5657,-0.417784,19,True,pipeline
S12_mom_252d,T2_rp75,P1,hy_ig_mom_252d,0,0.8437,-0.178363,151,True,pipeline
S12_mom_252d,T2_rp75,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T2_rp75,P3,hy_ig_mom_252d,0,0.168,-0.409621,151,True,pipeline
S12_mom_252d,T2_rp85,P1,hy_ig_mom_252d,0,0.935,-0.211595,169,True,pipeline
S12_mom_252d,T2_rp85,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T2_rp85,P3,hy_ig_mom_252d,0,0.4056,-0.324239,169,True,pipeline
S12_mom_252d,T2_rp95,P1,hy_ig_mom_252d,0,0.9169,-0.28421,165,True,pipeline
S12_mom_252d,T2_rp95,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T2_rp95,P3,hy_ig_mom_252d,0,0.5883,-0.328963,165,True,pipeline
S12_mom_252d,T3_z1.5,P1,hy_ig_mom_252d,0,0.7924,-0.29969,153,True,pipeline
S12_mom_252d,T3_z1.5,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T3_z1.5,P3,hy_ig_mom_252d,0,0.3856,-0.353208,153,True,pipeline
S12_mom_252d,T3_z2.0,P1,hy_ig_mom_252d,0,0.8911,-0.252866,51,True,pipeline
S12_mom_252d,T3_z2.0,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T3_z2.0,P3,hy_ig_mom_252d,0,0.6023,-0.299925,51,True,pipeline
S12_mom_252d,T3_z2.5,P1,hy_ig_mom_252d,0,0.9211,-0.244964,37,True,pipeline
S12_mom_252d,T3_z2.5,P2,hy_ig_mom_252d,0,1.1708,-0.101316,325,True,pipeline
S12_mom_252d,T3_z2.5,P3,hy_ig_mom_252d,0,0.6659,-0.326827,37,True,pipeline
