signal,threshold,strategy,lead_months,oos_sharpe,annual_turnover,max_drawdown,oos_ann_return,valid,point_role
S3_mom,T3_zscore_neg_1.0,P1_long_cash,6,0.1532,2.11,-12.79,0.98,True,valid
S3_mom,T3_zscore_neg_1.0,P2_signal_strength,6,0.9,2.23,-16.57,8.71,True,valid
S3_mom,T3_zscore_neg_1.0,P3_long_short,6,-0.7746,4.22,-67.4,-12.85,False,invalid
S3_mom,T3_zscore_1.5,P1_long_cash,6,0.505,0.83,-1.02,0.76,True,valid
S3_mom,T3_zscore_1.5,P2_signal_strength,6,0.9,2.23,-16.57,8.71,True,valid
S3_mom,T3_zscore_1.5,P3_long_short,6,-0.8026,1.67,-72.48,-13.29,False,invalid
S3_mom,T3_zscore_neg_1.5,P1_long_cash,6,-0.0071,1.06,-8.8,-0.04,False,invalid
S3_mom,T3_zscore_neg_1.5,P2_signal_strength,6,0.9,2.23,-16.57,8.71,True,valid
S3_mom,T3_zscore_neg_1.5,P3_long_short,6,-0.905,2.11,-73.04,-14.88,False,invalid
S3_mom,T3_zscore_2.0,P1_long_cash,6,0.3584,0.44,-1.02,0.41,True,valid
S3_mom,T3_zscore_2.0,P2_signal_strength,6,0.9,2.23,-16.57,8.71,True,valid
S3_mom,T3_zscore_2.0,P3_long_short,6,-0.8471,0.89,-73.97,-13.99,False,invalid
S3_mom,T3_zscore_neg_2.0,P1_long_cash,6,0.265,0.39,-2.49,1.05,True,valid
S3_mom,T3_zscore_neg_2.0,P2_signal_strength,6,0.9,2.23,-16.57,8.71,True,valid
S3_mom,T3_zscore_neg_2.0,P3_long_short,6,-0.7656,0.78,-68.56,-12.71,False,invalid
S3_mom,T4_zero,P1_long_cash,6,0.5688,4.81,-23.28,6.71,True,valid
S3_mom,T4_zero,P2_signal_strength,6,0.9,2.23,-16.57,8.71,True,valid
S3_mom,T4_zero,P3_long_short,6,-0.0818,9.61,-56.17,-1.39,False,invalid
S4_dev_trend,T1_fixed_p25,P1_long_cash,0,0.5027,0.69,-23.93,6.04,True,valid
S4_dev_trend,T1_fixed_p25,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T1_fixed_p25,P3_long_short,0,-0.1603,1.39,-48.71,-2.72,False,invalid
S4_dev_trend,T1_fixed_p50,P1_long_cash,0,0.1222,1.5,-14.5,0.93,True,valid
S4_dev_trend,T1_fixed_p50,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T1_fixed_p50,P3_long_short,0,-0.7809,3.0,-71.39,-12.95,False,invalid
S4_dev_trend,T1_fixed_p75,P1_long_cash,0,0.8044,1.22,-4.66,3.22,True,valid
S4_dev_trend,T1_fixed_p75,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T1_fixed_p75,P3_long_short,0,-0.4968,2.44,-61.12,-8.36,False,invalid
S4_dev_trend,T2_roll_p25,P1_long_cash,0,0.6907,1.14,-23.93,10.15,True,valid
S4_dev_trend,T2_roll_p25,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T2_roll_p25,P3_long_short,0,0.325,2.28,-41.28,5.5,True,valid
S4_dev_trend,T2_roll_p50,P1_long_cash,0,0.5834,1.81,-16.35,5.83,True,valid
S4_dev_trend,T2_roll_p50,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T2_roll_p50,P3_long_short,0,-0.1852,3.61,-48.72,-3.14,False,invalid
S4_dev_trend,T2_roll_p75,P1_long_cash,0,0.6122,1.44,-6.91,3.33,True,valid
S4_dev_trend,T2_roll_p75,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T2_roll_p75,P3_long_short,0,-0.4839,2.89,-59.73,-8.15,False,invalid
S4_dev_trend,T3_zscore_1.0,P1_long_cash,0,0.4603,0.61,-7.86,1.96,True,valid
S4_dev_trend,T3_zscore_1.0,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T3_zscore_1.0,P3_long_short,0,-0.6511,1.22,-69.59,-10.88,False,invalid
S4_dev_trend,T3_zscore_neg_1.0,P1_long_cash,0,0.4398,0.5,-7.94,2.59,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P3_long_short,0,-0.5742,1.0,-61.83,-9.63,False,invalid
S4_dev_trend,T3_zscore_1.5,P1_long_cash,0,0.3536,0.5,0.0,0.3,True,valid
S4_dev_trend,T3_zscore_1.5,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T3_zscore_1.5,P3_long_short,0,-0.8605,1.0,-73.44,-14.19,False,invalid
S4_dev_trend,T3_zscore_neg_1.5,P1_long_cash,0,0.6024,0.28,0.0,3.14,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P3_long_short,0,-0.5066,0.56,-61.83,-8.52,False,invalid
S4_dev_trend,T3_zscore_2.0,P1_long_cash,0,0.0,0.11,0.0,0.0,False,invalid
S4_dev_trend,T3_zscore_2.0,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T3_zscore_2.0,P3_long_short,0,-0.8998,0.22,-73.44,-14.8,False,invalid
S4_dev_trend,T3_zscore_neg_2.0,P1_long_cash,0,0.4998,0.28,0.0,2.4,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P2_signal_strength,0,0.8167,0.77,-20.45,9.62,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P3_long_short,0,-0.5965,0.56,-64.07,-9.99,False,invalid
S4_dev_trend,T1_fixed_p25,P1_long_cash,1,0.6139,0.67,-23.93,7.1,True,valid
S4_dev_trend,T1_fixed_p25,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T1_fixed_p25,P3_long_short,1,-0.0349,1.33,-40.91,-0.59,False,invalid
S4_dev_trend,T1_fixed_p50,P1_long_cash,1,0.2769,1.5,-15.46,2.33,True,valid
S4_dev_trend,T1_fixed_p50,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T1_fixed_p50,P3_long_short,1,-0.6059,3.0,-64.2,-10.15,False,invalid
S4_dev_trend,T1_fixed_p75,P1_long_cash,1,0.2097,1.22,-7.86,1.07,True,valid
S4_dev_trend,T1_fixed_p75,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T1_fixed_p75,P3_long_short,1,-0.7629,2.44,-67.82,-12.66,False,invalid
S4_dev_trend,T2_roll_p25,P1_long_cash,1,0.8174,1.14,-23.93,12.26,True,valid
S4_dev_trend,T2_roll_p25,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T2_roll_p25,P3_long_short,1,0.5793,2.28,-23.93,9.71,True,valid
S4_dev_trend,T2_roll_p50,P1_long_cash,1,0.9622,1.78,-13.53,9.4,True,valid
S4_dev_trend,T2_roll_p50,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T2_roll_p50,P3_long_short,1,0.2355,3.56,-29.89,4.0,True,valid
S4_dev_trend,T2_roll_p75,P1_long_cash,1,0.3424,1.44,-6.91,2.03,True,valid
S4_dev_trend,T2_roll_p75,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T2_roll_p75,P3_long_short,1,-0.6425,2.89,-64.31,-10.74,False,invalid
S4_dev_trend,T3_zscore_1.0,P1_long_cash,1,0.2811,0.61,-6.91,1.16,True,valid
S4_dev_trend,T3_zscore_1.0,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T3_zscore_1.0,P3_long_short,1,-0.7514,1.22,-68.94,-12.48,False,invalid
S4_dev_trend,T3_zscore_neg_1.0,P1_long_cash,1,0.8687,0.5,0.0,3.9,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P3_long_short,1,-0.4146,1.0,-61.41,-7.0,False,invalid
S4_dev_trend,T3_zscore_1.5,P1_long_cash,1,0.3536,0.5,0.0,0.07,True,valid
S4_dev_trend,T3_zscore_1.5,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T3_zscore_1.5,P3_long_short,1,-0.8905,1.0,-73.44,-14.66,False,invalid
S4_dev_trend,T3_zscore_neg_1.5,P1_long_cash,1,0.6651,0.28,0.0,2.43,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P3_long_short,1,-0.5939,0.56,-61.41,-9.95,False,invalid
S4_dev_trend,T3_zscore_2.0,P1_long_cash,1,0.0,0.11,0.0,0.0,False,invalid
S4_dev_trend,T3_zscore_2.0,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T3_zscore_2.0,P3_long_short,1,-0.8998,0.22,-73.44,-14.8,False,invalid
S4_dev_trend,T3_zscore_neg_2.0,P1_long_cash,1,0.5694,0.28,0.0,1.55,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P2_signal_strength,1,0.8262,0.78,-20.53,9.79,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P3_long_short,1,-0.702,0.56,-65.93,-11.7,False,invalid
S4_dev_trend,T1_fixed_p25,P1_long_cash,2,0.5236,0.67,-23.93,6.07,True,valid
S4_dev_trend,T1_fixed_p25,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T1_fixed_p25,P3_long_short,2,-0.1568,1.33,-52.42,-2.66,False,invalid
S4_dev_trend,T1_fixed_p50,P1_long_cash,2,0.405,1.5,-13.53,3.63,True,valid
S4_dev_trend,T1_fixed_p50,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T1_fixed_p50,P3_long_short,2,-0.4476,3.0,-56.45,-7.55,False,invalid
S4_dev_trend,T1_fixed_p75,P1_long_cash,2,0.6801,1.17,-4.66,3.13,True,valid
S4_dev_trend,T1_fixed_p75,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T1_fixed_p75,P3_long_short,2,-0.5081,2.33,-61.24,-8.55,False,invalid
S4_dev_trend,T2_roll_p25,P1_long_cash,2,0.8168,1.14,-23.93,12.46,True,valid
S4_dev_trend,T2_roll_p25,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T2_roll_p25,P3_long_short,2,0.6043,2.28,-36.62,10.12,True,valid
S4_dev_trend,T2_roll_p50,P1_long_cash,2,0.6963,1.78,-13.53,6.66,True,valid
S4_dev_trend,T2_roll_p50,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T2_roll_p50,P3_long_short,2,-0.0866,3.56,-44.04,-1.47,False,invalid
S4_dev_trend,T2_roll_p75,P1_long_cash,2,0.2244,1.44,-14.53,1.51,True,valid
S4_dev_trend,T2_roll_p75,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T2_roll_p75,P3_long_short,2,-0.708,2.89,-67.62,-11.79,False,invalid
S4_dev_trend,T3_zscore_1.0,P1_long_cash,2,0.0395,0.61,-15.46,0.22,True,valid
S4_dev_trend,T3_zscore_1.0,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T3_zscore_1.0,P3_long_short,2,-0.8712,1.22,-73.28,-14.36,False,invalid
S4_dev_trend,T3_zscore_neg_1.0,P1_long_cash,2,0.4992,0.5,-3.74,1.82,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P3_long_short,2,-0.6685,1.0,-64.43,-11.16,False,invalid
S4_dev_trend,T3_zscore_1.5,P1_long_cash,2,0.3536,0.5,0.0,0.46,True,valid
S4_dev_trend,T3_zscore_1.5,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T3_zscore_1.5,P3_long_short,2,-0.8401,1.0,-73.44,-13.88,False,invalid
S4_dev_trend,T3_zscore_neg_1.5,P1_long_cash,2,0.3846,0.28,-3.74,1.36,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P3_long_short,2,-0.726,0.56,-66.96,-12.08,False,invalid
S4_dev_trend,T3_zscore_2.0,P1_long_cash,2,0.0,0.11,0.0,0.0,False,invalid
S4_dev_trend,T3_zscore_2.0,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T3_zscore_2.0,P3_long_short,2,-0.8998,0.22,-73.44,-14.8,False,invalid
S4_dev_trend,T3_zscore_neg_2.0,P1_long_cash,2,0.5609,0.28,0.0,1.83,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P2_signal_strength,2,0.8325,0.78,-20.36,9.91,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P3_long_short,2,-0.6675,0.56,-64.39,-11.14,False,invalid
S4_dev_trend,T1_fixed_p25,P1_long_cash,3,0.4897,0.64,-23.93,5.69,True,valid
S4_dev_trend,T1_fixed_p25,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T1_fixed_p25,P3_long_short,3,-0.2014,1.28,-53.18,-3.42,False,invalid
S4_dev_trend,T1_fixed_p50,P1_long_cash,3,0.362,1.56,-13.53,3.19,True,valid
S4_dev_trend,T1_fixed_p50,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T1_fixed_p50,P3_long_short,3,-0.5007,3.11,-54.71,-8.42,False,invalid
S4_dev_trend,T1_fixed_p75,P1_long_cash,3,0.2684,1.17,-15.11,1.66,True,valid
S4_dev_trend,T1_fixed_p75,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T1_fixed_p75,P3_long_short,3,-0.6881,2.33,-64.61,-11.47,False,invalid
S4_dev_trend,T2_roll_p25,P1_long_cash,3,0.8475,1.14,-23.93,12.72,True,valid
S4_dev_trend,T2_roll_p25,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T2_roll_p25,P3_long_short,3,0.6367,2.28,-23.93,10.64,True,valid
S4_dev_trend,T2_roll_p50,P1_long_cash,3,0.7729,1.75,-13.53,7.11,True,valid
S4_dev_trend,T2_roll_p50,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T2_roll_p50,P3_long_short,3,-0.0338,3.5,-38.92,-0.57,False,invalid
S4_dev_trend,T2_roll_p75,P1_long_cash,3,0.4114,1.44,-13.53,2.96,True,valid
S4_dev_trend,T2_roll_p75,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T2_roll_p75,P3_long_short,3,-0.529,2.89,-54.86,-8.89,False,invalid
S4_dev_trend,T3_zscore_1.0,P1_long_cash,3,-0.0029,0.61,-15.94,-0.02,False,invalid
S4_dev_trend,T3_zscore_1.0,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T3_zscore_1.0,P3_long_short,3,-0.902,1.22,-71.21,-14.84,False,invalid
S4_dev_trend,T3_zscore_neg_1.0,P1_long_cash,3,0.0172,0.5,-7.92,0.08,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P3_long_short,3,-0.8891,1.0,-73.08,-14.64,False,invalid
S4_dev_trend,T3_zscore_1.5,P1_long_cash,3,0.3536,0.5,0.0,0.4,True,valid
S4_dev_trend,T3_zscore_1.5,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T3_zscore_1.5,P3_long_short,3,-0.8483,1.0,-73.44,-14.0,False,invalid
S4_dev_trend,T3_zscore_neg_1.5,P1_long_cash,3,0.2296,0.28,-6.14,0.83,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P3_long_short,3,-0.7934,0.56,-69.66,-13.14,False,invalid
S4_dev_trend,T3_zscore_2.0,P1_long_cash,3,0.0,0.11,0.0,0.0,False,invalid
S4_dev_trend,T3_zscore_2.0,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T3_zscore_2.0,P3_long_short,3,-0.8998,0.22,-73.44,-14.8,False,invalid
S4_dev_trend,T3_zscore_neg_2.0,P1_long_cash,3,0.3266,0.28,-3.74,1.14,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P2_signal_strength,3,0.8427,0.78,-20.23,10.03,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P3_long_short,3,-0.7539,0.56,-68.11,-12.52,False,invalid
S4_dev_trend,T1_fixed_p25,P1_long_cash,6,0.3455,0.69,-23.93,4.26,True,valid
S4_dev_trend,T1_fixed_p25,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T1_fixed_p25,P3_long_short,6,-0.3711,1.39,-60.36,-6.27,False,invalid
S4_dev_trend,T1_fixed_p50,P1_long_cash,6,0.5617,1.44,-13.53,5.53,True,valid
S4_dev_trend,T1_fixed_p50,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T1_fixed_p50,P3_long_short,6,-0.2205,2.89,-52.31,-3.74,False,invalid
S4_dev_trend,T1_fixed_p75,P1_long_cash,6,0.3686,1.17,-12.48,2.18,True,valid
S4_dev_trend,T1_fixed_p75,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T1_fixed_p75,P3_long_short,6,-0.6239,2.33,-67.07,-10.44,False,invalid
S4_dev_trend,T2_roll_p25,P1_long_cash,6,0.6501,1.14,-23.93,9.92,True,valid
S4_dev_trend,T2_roll_p25,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T2_roll_p25,P3_long_short,6,0.2974,2.28,-25.55,5.04,True,valid
S4_dev_trend,T2_roll_p50,P1_long_cash,6,0.6258,1.75,-13.53,6.44,True,valid
S4_dev_trend,T2_roll_p50,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T2_roll_p50,P3_long_short,6,-0.1126,3.5,-46.34,-1.91,False,invalid
S4_dev_trend,T2_roll_p75,P1_long_cash,6,0.5833,1.39,-12.48,4.18,True,valid
S4_dev_trend,T2_roll_p75,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T2_roll_p75,P3_long_short,6,-0.3817,2.78,-67.07,-6.45,False,invalid
S4_dev_trend,T3_zscore_1.0,P1_long_cash,6,1.0385,0.61,0.0,4.77,True,coarse_top5
S4_dev_trend,T3_zscore_1.0,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T3_zscore_1.0,P3_long_short,6,-0.311,1.22,-62.37,-5.27,False,invalid
S4_dev_trend,T3_zscore_neg_1.0,P1_long_cash,6,0.2639,0.5,-7.92,1.44,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T3_zscore_neg_1.0,P3_long_short,6,-0.7159,1.0,-66.52,-11.92,False,invalid
S4_dev_trend,T3_zscore_1.5,P1_long_cash,6,0.3536,0.5,0.0,0.23,True,valid
S4_dev_trend,T3_zscore_1.5,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T3_zscore_1.5,P3_long_short,6,-0.8698,1.0,-73.44,-14.34,False,invalid
S4_dev_trend,T3_zscore_neg_1.5,P1_long_cash,6,0.3314,0.28,-2.49,1.38,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T3_zscore_neg_1.5,P3_long_short,6,-0.7233,0.56,-66.82,-12.03,False,invalid
S4_dev_trend,T3_zscore_2.0,P1_long_cash,6,0.0,0.11,0.0,0.0,False,invalid
S4_dev_trend,T3_zscore_2.0,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T3_zscore_2.0,P3_long_short,6,-0.8998,0.22,-73.44,-14.8,False,invalid
S4_dev_trend,T3_zscore_neg_2.0,P1_long_cash,6,0.3636,0.28,-2.49,1.51,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P2_signal_strength,6,0.8526,0.78,-20.71,10.01,True,valid
S4_dev_trend,T3_zscore_neg_2.0,P3_long_short,6,-0.7073,0.56,-66.14,-11.78,False,invalid
S5_zscore,T1_fixed_p25,P1_long_cash,0,0.5074,0.53,-13.53,4.52,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T1_fixed_p25,P3_long_short,0,-0.3403,1.06,-68.2,-5.76,False,invalid
S5_zscore,T1_fixed_p50,P1_long_cash,0,0.0959,0.5,-13.53,0.51,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T1_fixed_p50,P3_long_short,0,-0.8342,1.0,-73.03,-13.79,False,invalid
S5_zscore,T1_fixed_p75,P1_long_cash,0,-0.3217,0.56,-6.91,-0.79,False,invalid
S5_zscore,T1_fixed_p75,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T1_fixed_p75,P3_long_short,0,-1.0035,1.11,-76.1,-16.38,False,invalid
S5_zscore,T2_roll_p25,P1_long_cash,0,0.6106,0.58,-24.54,9.18,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T2_roll_p25,P3_long_short,0,0.2095,1.17,-53.01,3.55,True,valid
S5_zscore,T2_roll_p50,P1_long_cash,0,0.5794,0.92,-19.53,5.89,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T2_roll_p50,P3_long_short,0,-0.1779,1.83,-54.55,-3.02,False,invalid
S5_zscore,T2_roll_p75,P1_long_cash,0,0.55,0.53,-13.53,3.74,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T2_roll_p75,P3_long_short,0,-0.4344,1.06,-63.82,-7.33,False,invalid
S5_zscore,T3_zscore_1.0,P1_long_cash,0,0.4365,0.42,-13.53,2.57,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T3_zscore_1.0,P3_long_short,0,-0.5767,0.83,-68.45,-9.67,False,invalid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash,0,0.7006,0.61,0.0,4.01,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T3_zscore_neg_1.0,P3_long_short,0,-0.4012,1.22,-61.41,-6.78,False,invalid
S5_zscore,T3_zscore_1.5,P1_long_cash,0,0.7863,0.25,0.0,1.47,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T3_zscore_1.5,P3_long_short,0,-0.7131,0.5,-70.21,-11.87,False,invalid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash,0,0.6024,0.39,0.0,3.14,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T3_zscore_neg_1.5,P3_long_short,0,-0.5066,0.78,-61.83,-8.52,False,invalid
S5_zscore,T3_zscore_2.0,P1_long_cash,0,0.7001,0.14,0.0,1.29,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T3_zscore_2.0,P3_long_short,0,-0.7354,0.28,-70.21,-12.23,False,invalid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash,0,0.4998,0.39,0.0,2.4,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength,0,0.8693,0.56,-19.05,10.29,True,valid
S5_zscore,T3_zscore_neg_2.0,P3_long_short,0,-0.5965,0.78,-64.07,-9.99,False,invalid
S5_zscore,T1_fixed_p25,P1_long_cash,1,0.4136,0.53,-15.35,3.74,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T1_fixed_p25,P3_long_short,1,-0.4339,1.06,-69.02,-7.32,False,invalid
S5_zscore,T1_fixed_p50,P1_long_cash,1,0.042,0.5,-13.53,0.22,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T1_fixed_p50,P3_long_short,1,-0.8715,1.0,-71.92,-14.37,False,invalid
S5_zscore,T1_fixed_p75,P1_long_cash,1,-0.2492,0.56,-6.91,-0.63,False,invalid
S5_zscore,T1_fixed_p75,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T1_fixed_p75,P3_long_short,1,-0.9826,1.11,-75.49,-16.07,False,invalid
S5_zscore,T2_roll_p25,P1_long_cash,1,0.6934,0.58,-23.93,10.8,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T2_roll_p25,P3_long_short,1,0.4025,1.17,-39.01,6.8,True,valid
S5_zscore,T2_roll_p50,P1_long_cash,1,0.3272,0.92,-28.14,3.8,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T2_roll_p50,P3_long_short,1,-0.4266,1.83,-66.35,-7.2,False,invalid
S5_zscore,T2_roll_p75,P1_long_cash,1,0.4978,0.53,-13.53,3.13,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T2_roll_p75,P3_long_short,1,-0.5083,1.06,-65.8,-8.55,False,invalid
S5_zscore,T3_zscore_1.0,P1_long_cash,1,0.2961,0.42,-13.53,1.63,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T3_zscore_1.0,P3_long_short,1,-0.692,0.83,-68.51,-11.53,False,invalid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash,1,0.5014,0.61,-3.74,1.96,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T3_zscore_neg_1.0,P3_long_short,1,-0.6517,1.22,-63.65,-10.89,False,invalid
S5_zscore,T3_zscore_1.5,P1_long_cash,1,0.0538,0.25,-6.91,0.16,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T3_zscore_1.5,P3_long_short,1,-0.8791,0.5,-74.13,-14.48,False,invalid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash,1,0.6651,0.39,0.0,2.43,True,valid
