signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
S1_level,T2_roll_p75,P1_long_cash,LB_NA,indpro,2,0.5688,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T2_roll_p75,P3_long_short,LB_NA,indpro,2,-0.4229,False,pipeline
S1_level,T3_zscore_1.0,P1_long_cash,LB_NA,indpro,2,0.3269,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short,LB_NA,indpro,2,-0.6658,False,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash,LB_NA,indpro,2,0.5443,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short,LB_NA,indpro,2,-0.5291,False,pipeline
S1_level,T3_zscore_1.5,P1_long_cash,LB_NA,indpro,2,0.0828,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short,LB_NA,indpro,2,-0.8434,False,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash,LB_NA,indpro,2,0.3846,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short,LB_NA,indpro,2,-0.726,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash,LB_NA,indpro,2,0.0,False,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T3_zscore_2.0,P3_long_short,LB_NA,indpro,2,-0.8998,False,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash,LB_NA,indpro,2,0.3266,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short,LB_NA,indpro,2,-0.7539,False,pipeline
S1_level,T1_fixed_p25,P1_long_cash,LB_NA,indpro,3,0.8998,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T1_fixed_p25,P3_long_short,LB_NA,indpro,3,0.8998,True,pipeline
S1_level,T1_fixed_p50,P1_long_cash,LB_NA,indpro,3,0.8867,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T1_fixed_p50,P3_long_short,LB_NA,indpro,3,0.8476,True,pipeline
S1_level,T1_fixed_p75,P1_long_cash,LB_NA,indpro,3,0.7086,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T1_fixed_p75,P3_long_short,LB_NA,indpro,3,0.4365,True,pipeline
S1_level,T2_roll_p25,P1_long_cash,LB_NA,indpro,3,0.6502,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T2_roll_p25,P3_long_short,LB_NA,indpro,3,0.3207,True,pipeline
S1_level,T2_roll_p50,P1_long_cash,LB_NA,indpro,3,0.3834,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T2_roll_p50,P3_long_short,LB_NA,indpro,3,-0.3467,False,pipeline
S1_level,T2_roll_p75,P1_long_cash,LB_NA,indpro,3,0.4054,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
